,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.0,1.0,0.0,0.02,0.8542480555555556,0.27172852777777773,0.47009277777777775,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.0,1.0,0.0,0.04,0.8555908333333333,0.27276611111111115,0.47143555555555555,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0.0,1.0,0.0,0.06,0.8563232222222222,0.35461425,0.5092163083333333,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0.0,1.0,0.0,0.08,0.8563232222222222,0.35461425,0.5092163083333333,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,0.0,1.0,0.0,0.09999999,0.8563232222222222,0.35461425,0.5092163083333333,0.09999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,0.0,1.0,0.0,0.12,0.8563232222222222,0.35461425,0.5092163083333333,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,0.0,1.0,0.0,0.14,0.8563232222222222,0.35461425,0.5092163083333333,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,0.0,1.0,0.0,0.16,0.8563232222222222,0.35461425,0.5092163083333333,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0.0,1.0,0.0,0.18,0.8563232222222222,0.35461425,0.5092163083333333,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,0.0,1.0,0.0,0.2,0.8563232222222222,0.35461425,0.5092163083333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,0.0,1.0,0.0,0.22,0.8568115,0.3552246111111111,0.5094604500000001,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,0.0,1.0,0.0,0.24,0.8568115,0.3552246111111111,0.5094604500000001,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,0.0,1.0,0.0,0.26,0.8568115,0.3552246111111111,0.5094604500000001,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13,0.0,1.0,0.0,0.28,0.8568115,0.3552246111111111,0.5094604500000001,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14,0.0,1.0,0.0,0.3,0.8568115,0.3552246111111111,0.5094604500000001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15,0.0,1.0,0.0,0.32,0.8568115,0.3552246111111111,0.5094604500000001,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16,0.0,1.0,0.0,0.34,0.8568115,0.3552246111111111,0.5094604500000001,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17,0.0,1.0,0.0,0.36,0.8568115,0.3552246111111111,0.5094604500000001,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,0.0,1.0,0.0,0.38,0.8580322222222223,0.3564453055555556,0.5090332027777777,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,0.0,1.0,0.0,0.4,0.8580322222222223,0.35668944444444445,0.5090332027777777,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0.0,1.0,0.0,0.42,0.8581542777777778,0.35736083333333335,0.5098266611111111,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,0.0,1.0,0.0,0.4400001,0.8581542777777778,0.3582763611111111,0.5114746083333332,0.4400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,0.0,1.0,0.0,0.4600001,0.8585205,0.3599243055555555,0.5148925777777779,0.4600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,0.0,1.0,0.0,0.48000010000000004,0.8587646666666667,0.36138916666666665,0.5181274416666667,0.48000010000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,0.0,1.0,0.0,0.5000001000000001,0.858276388888889,0.36322022222222217,0.5211792000000001,0.5000001000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,0.0,1.0,0.0,0.52,0.8553466666666667,0.3673095833333333,0.5261230472222221,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,0.0,1.0,0.0,0.54,0.8505859444444445,0.37518311111111113,0.5352783333333333,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,0.0,1.0,0.0,0.56,0.8463135,0.38439941666666666,0.5456543055555556,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,0.0,1.0,0.0,0.58,0.8433837777777777,0.3908691388888889,0.551452638888889,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,0.0,1.0,0.0,0.6,0.8397216666666667,0.3934936388888889,0.5520019444444444,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,0.0,1.0,0.0,0.6199998999999999,0.833129888888889,0.3952026388888889,0.5523071388888888,0.6199998999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,0.0,1.0,0.0,0.6399999,0.8255615,0.39886475,0.5562133888888888,0.6399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,0.0,1.0,0.0,0.6599999,0.8197021666666667,0.4036255,0.5618896388888889,0.6599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33,0.0,1.0,0.0,0.6799999,0.816650388888889,0.4069213888888889,0.5649414166666666,0.6799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,0.0,1.0,0.0,0.6999999,0.8146972777777778,0.40753175,0.5648193333333333,0.6999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,0.0,1.0,0.0,0.7199998000000001,0.8125,0.4067993055555555,0.5648193333333333,0.7199998000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,0.0,1.0,0.0,0.7399998000000001,0.8100586111111111,0.40606688888888887,0.5667114166666667,0.7399998000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,0.0,1.0,0.0,0.7599998,0.8079833888888888,0.4055786111111111,0.5692748888888889,0.7599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,0.0,1.0,0.0,0.7799998,0.8060302777777778,0.4047241111111111,0.5708007777777778,0.7799998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,0.0,1.0,0.0,0.7999998,0.8032226666666668,0.40283202777777777,0.5700683611111111,0.7999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,0.0,1.0,0.0,0.8199998,0.7965087777777777,0.3998413055555555,0.5677490277777777,0.8199998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,0.0,1.0,0.0,0.8399996999999999,0.7844238333333333,0.3978881944444445,0.5677490277777777,0.8399996999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,0.0,1.0,0.0,0.8599996999999999,0.7735595555555557,0.3994751111111111,0.5722045833333333,0.8599996999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43,0.0,1.0,0.0,0.8799996999999999,0.7683105555555556,0.4033203055555556,0.5772705,0.8799996999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,0.0,1.0,0.0,0.8999997,0.7647705,0.40771483333333336,0.5804443333333333,0.8999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,0.0,1.0,0.0,0.9199997,0.7584228333333333,0.41229247222222226,0.582702638888889,0.9199997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,0.0,1.0,0.0,0.9399995999999999,0.7473144444444444,0.4177246111111111,0.585693361111111,0.9399995999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,0.0,1.0,0.0,0.9599996,0.7329101666666668,0.4242553611111111,0.5892944444444445,0.9599996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,0.0,1.0,0.0,0.9799996,0.719848611111111,0.42993163888888886,0.5913085833333334,0.9799996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49,0.0,1.0,0.0,0.9999995999999999,0.7119140555555555,0.4325561388888889,0.5906371944444444,0.9999995999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,0.0,1.0,0.0,1.02,0.7086181666666667,0.4328613333333334,0.5899047777777778,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,0.0,1.0,0.0,1.04,0.7087402222222222,0.4329833888888889,0.5916137777777777,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52,0.0,1.0,0.0,1.06,0.7116699444444445,0.4334716666666667,0.5952758888888888,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,0.0,1.0,0.0,1.08,0.7161865,0.43328858333333337,0.5991821388888888,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,0.0,1.0,0.0,1.1,0.7199707222222222,0.43103027777777775,0.6021118055555555,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55,0.0,1.0,0.0,1.12,0.7197265555555555,0.4260253888888889,0.6032714722222222,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,0.0,1.0,0.0,1.14,0.715087888888889,0.4211425833333334,0.6039428611111112,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57,0.0,1.0,0.0,1.159999,0.7111816666666666,0.4187011666666666,0.6056518611111111,1.159999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58,0.0,1.0,0.0,1.179999,0.7111816666666666,0.4180908333333333,0.6086425833333333,1.179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59,0.0,1.0,0.0,1.199999,0.7130127222222222,0.41815186111111113,0.6109008888888888,1.199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60,0.0,1.0,0.0,1.219999,0.715087888888889,0.41802977777777783,0.6132202222222222,1.219999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61,0.0,1.0,0.0,1.239999,0.7175292777777778,0.4180908333333333,0.6159668055555556,1.239999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62,0.0,1.0,0.0,1.2599989999999999,0.7200927777777778,0.41955566666666666,0.6185302777777778,1.2599989999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
63,0.0,1.0,0.0,1.2799989999999999,0.7218017777777778,0.42236327777777777,0.6196289166666666,1.2799989999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
64,0.0,1.0,0.0,1.299999,0.7222900555555555,0.42559813888888887,0.6194458055555556,1.299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65,0.0,1.0,0.0,1.319999,0.7219238333333333,0.4295654166666667,0.6190795833333333,1.319999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66,0.0,1.0,0.0,1.339999,0.721557611111111,0.4366455,0.6193847777777778,1.339999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67,0.0,1.0,0.0,1.359999,0.7241211111111111,0.44720458333333335,0.6201171944444445,1.359999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
68,0.0,1.0,0.0,1.379999,0.7296142777777778,0.45672608333333337,0.6196899444444445,1.379999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
69,0.0,1.0,0.0,1.399999,0.7309570555555556,0.46453858333333337,0.6201171944444445,1.399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,0.0,1.0,0.0,1.419999,0.7249756111111111,0.47174072222222224,0.6235351666666666,1.419999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71,0.0,1.0,0.0,1.439999,0.7152099444444445,0.47802734444444445,0.6287841666666667,1.439999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72,0.0,1.0,0.0,1.459999,0.7065429444444444,0.4832153333333333,0.63409425,1.459999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73,0.0,1.0,0.0,1.479999,0.7019042777777778,0.48681640555555555,0.6381225555555555,1.479999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
74,0.0,1.0,0.0,1.499999,0.6998291111111111,0.487976075,0.6402587777777777,1.499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75,0.0,1.0,0.0,1.5199989999999999,0.6968993888888889,0.4868774416666667,0.641723638888889,1.5199989999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76,0.0,1.0,0.0,1.539999,0.692504888888889,0.4849243166666667,0.6441650277777777,1.539999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
77,0.0,1.0,0.0,1.559999,0.6884765555555555,0.4835815416666667,0.6484985277777778,1.559999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78,0.0,1.0,0.0,1.579999,0.6865234444444445,0.4833984361111111,0.6545410277777778,1.579999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79,0.0,1.0,0.0,1.599999,0.6856689444444445,0.4833984361111111,0.6606445277777778,1.599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80,0.0,1.0,0.0,1.619999,0.6840820555555556,0.4825439444444445,0.6649780277777778,1.619999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
81,0.0,1.0,0.0,1.6399990000000002,0.6815185555555555,0.4815673833333334,0.6680297777777778,1.6399990000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
82,0.0,1.0,0.0,1.6599990000000002,0.6799316666666666,0.48150634722222224,0.6710815555555556,1.6599990000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
83,0.0,1.0,0.0,1.6799990000000002,0.6801757777777778,0.4821167,0.6738281388888888,1.6799990000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
84,0.0,1.0,0.0,1.6999990000000003,0.6811523333333332,0.48205566388888893,0.6752929722222222,1.6999990000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85,0.0,1.0,0.0,1.719999,0.6818847777777778,0.4802246083333333,0.6751708888888889,1.719999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
86,0.0,1.0,0.0,1.739999,0.682495111111111,0.47760009722222224,0.67492675,1.739999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
87,0.0,1.0,0.0,1.759999,0.6848144444444444,0.4760131833333333,0.6763916111111111,1.759999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88,0.0,1.0,0.0,1.779999,0.6894531111111112,0.4760131833333333,0.679443361111111,1.779999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
89,0.0,1.0,0.0,1.7999990000000001,0.696167,0.47637939444444444,0.6826782222222222,1.7999990000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
90,0.0,1.0,0.0,1.8199990000000001,0.7033691666666666,0.47607421944444445,0.6853637777777777,1.8199990000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
91,0.0,1.0,0.0,1.8399990000000002,0.710083,0.4750366222222222,0.6881713888888888,1.8399990000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
92,0.0,1.0,0.0,1.8599990000000002,0.715942388888889,0.4744873055555555,0.6920166111111111,1.8599990000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
93,0.0,1.0,0.0,1.8799990000000002,0.722412111111111,0.4744873055555555,0.6956787222222223,1.8799990000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
94,0.0,1.0,0.0,1.8999990000000002,0.7303466666666667,0.4734497083333333,0.6975708055555556,1.8999990000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
95,0.0,1.0,0.0,1.9199990000000002,0.7390136666666667,0.47064208333333335,0.6981811388888889,1.9199990000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
96,0.0,1.0,0.0,1.9399990000000003,0.7473144444444444,0.4675903333333333,0.6998901388888888,1.9399990000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
97,0.0,1.0,0.0,1.9599990000000003,0.7553711111111111,0.4658813611111111,0.7036132777777778,1.9599990000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
98,0.0,1.0,0.0,1.979999,0.7641601666666668,0.46459961111111114,0.7069091666666667,1.979999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99,0.0,1.0,0.0,1.999999,0.774292,0.4623413055555555,0.7084350555555555,1.999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100,0.0,1.0,0.0,2.0199990000000003,0.7841796666666667,0.4591064444444445,0.7097168055555556,2.0199990000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101,0.0,1.0,0.0,2.0399990000000003,0.7919921666666667,0.45623780555555554,0.7125854444444444,2.0399990000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
102,0.0,1.0,0.0,2.0599990000000004,0.798584,0.45440675,0.7165527222222222,2.0599990000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103,0.0,1.0,0.0,2.0799990000000004,0.8061523333333332,0.45306397222222217,0.7197876111111111,2.0799990000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
104,0.04793459999999996,1.0,0.0,2.099999,0.8157958888888888,0.4510498055555555,0.7213745,2.099999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
