SId,X,Y,Z,PT,A,B,G,OT
1,-12.46808,32.18036,-81.56153,0.02,21.92871,3.691406,-175.166,0.02
1,-13.7852,33.43052,-83.00144,0.04,22.89551,4.262695,-172.6172,0.04
1,-8.929688,34.40162,-87.58907,0.06,29.70703,9.821777,-167.3438,0.06
1,-8.62831,34.27884,-87.38815,0.08,29.59717,9.975586,-167.5195,0.08
1,-8.62831,34.27884,-87.38815,0.09999999,29.59717,9.975586,-167.5195,0.09999999
1,-8.62831,34.27884,-87.38815,0.12,29.59717,9.975586,-167.5195,0.12
1,-8.62831,34.27884,-87.38815,0.14,29.59717,9.975586,-167.5195,0.14
1,-8.62831,34.27884,-87.38815,0.16,29.59717,9.975586,-167.5195,0.16
1,-8.62831,34.27884,-87.38815,0.18,29.59717,9.975586,-167.5195,0.18
1,-8.62831,34.27884,-87.38815,0.2,29.59717,9.975586,-167.5195,0.2
1,-8.62831,34.27884,-87.38815,0.22,29.59717,9.975586,-167.5195,0.22
1,-8.62831,34.27884,-87.38815,0.24,29.59717,9.975586,-167.5195,0.24
1,-8.62831,34.27884,-87.38815,0.26,29.59717,9.975586,-167.5195,0.26
1,-8.62831,34.27884,-87.38815,0.28,29.59717,9.975586,-167.5195,0.28
1,-8.62831,34.27884,-87.38815,0.3,29.59717,9.975586,-167.5195,0.3
1,-8.62831,34.27884,-87.38815,0.32,29.59717,9.975586,-167.5195,0.32
1,-8.025557,34.01095,-86.76308,0.34,29.15771,10.26123,-167.7393,0.34
1,-8.025557,34.01095,-86.76308,0.36,29.15771,10.26123,-167.7393,0.36
1,-8.382744,34.41278,-84.13998,0.38,24.36768,11.22803,-164.5752,0.38
1,-8.382744,34.41278,-84.13998,0.4,24.36768,11.22803,-164.5752,0.4
1,-8.829228,34.82578,-84.91016,0.42,23.66455,11.77734,-163.7183,0.42
1,-8.405068,34.59138,-85.36781,0.4400001,24.12598,11.99707,-164.3774,0.4400001
1,-7.534424,33.94397,-85.23386,0.4600001,24.54346,12.06299,-165.498,0.4600001
1,-6.730752,33.3189,-84.60879,0.4800001,24.41162,11.99707,-166.2891,0.4800001
1,-6.887022,33.2296,-82.55496,0.5000001,20.87402,11.18408,-164.751,0.5000001
1,-7.846963,33.84352,-82.90099,0.52,18.89648,11.09619,-162.9053,0.52
1,-7.657207,33.01752,-83.8386,0.54,19.81934,11.60156,-163.3008,0.54
1,-6.630293,31.09764,-83.58188,0.56,21.46729,11.90918,-164.8169,0.56
1,-5.793135,29.02148,-81.68432,0.58,21.51123,11.9751,-165.4102,0.58
1,-6.306592,28.69778,-79.99884,0.6,18.74268,11.93115,-163.7622,0.6
1,-6.853535,29.44564,-80.43416,0.6199999,16.58936,12.17285,-162.8174,0.6199999
1,-6.418213,29.45681,-81.58385,0.6399999,16.85303,12.43652,-164.0259,0.6399999
1,-5.592217,29.0773,-81.79594,0.6599999,17.44629,12.17285,-165.8936,0.6599999
1,-5.279678,28.90986,-80.79135,0.6799999,16.61133,11.44775,-166.6187,0.6799999
1,-6.250781,29.65772,-79.48538,0.6999999,13.64502,10.67871,-164.9048,0.6999999
1,-7.456289,30.55069,-79.70863,0.7199998,11.16211,11.03027,-162.9053,0.7199998
1,-7.366992,30.18234,-80.21091,0.7399998,11.57959,11.64551,-163.2349,0.7399998
1,-6.686103,28.988,-80.31138,0.7599998,12.94189,12.30469,-164.729,0.7599998
1,-6.127998,27.96108,-79.30679,0.7799998,13.02979,12.48047,-165.7837,0.7799998
1,-6.474023,28.02806,-78.20174,0.7999998,10.85449,12.34863,-165.1465,0.7999998
1,-7.132588,28.59732,-78.55893,0.8199998,8.942871,12.4585,-164.2456,0.8199998
