SId,X,Y,Z,PT,A,B,G,OT
1,1.986856,1.730127,-63.42311,0.02,-14.69971,3.647461,-153.6987,0.02
1,1.785938,2.288232,-63.22219,0.04,-15.49072,3.251953,-153.2373,0.04
1,2.165449,1.48456,-63.42311,0.06,-14.28223,4.152832,-153.8086,0.06
1,2.165449,1.48456,-63.42311,0.08,-14.28223,4.152832,-153.8086,0.08
1,2.165449,1.48456,-63.42311,0.09999999,-14.28223,4.152832,-153.8086,0.09999999
1,2.165449,1.48456,-63.42311,0.12,-14.28223,4.152832,-153.8086,0.12
1,2.165449,1.48456,-63.42311,0.14,-14.28223,4.152832,-153.8086,0.14
1,2.165449,1.48456,-63.42311,0.16,-14.28223,4.152832,-153.8086,0.16
1,2.143125,1.473398,-63.42311,0.18,-14.26025,4.152832,-153.7866,0.18
1,2.143125,1.473398,-63.42311,0.2,-14.26025,4.152832,-153.7866,0.2
1,2.143125,1.473398,-63.42311,0.22,-14.26025,4.152832,-153.7866,0.22
1,2.143125,1.473398,-63.42311,0.24,-14.26025,4.152832,-153.7866,0.24
1,2.143125,1.473398,-63.42311,0.26,-14.26025,4.152832,-153.7866,0.26
1,2.143125,1.473398,-63.42311,0.28,-14.26025,4.152832,-153.7866,0.28
1,2.143125,1.473398,-63.42311,0.3,-14.26025,4.152832,-153.7866,0.3
1,2.143125,1.473398,-63.42311,0.32,-14.26025,4.152832,-153.7866,0.32
1,2.143125,1.473398,-63.42311,0.34,-14.26025,4.152832,-153.7866,0.34
1,2.143125,1.473398,-63.42311,0.36,-14.26025,4.152832,-153.7866,0.36
1,1.942207,1.808262,-63.24451,0.38,-14.67773,3.823242,-153.3911,0.38
1,1.931045,1.919883,-63.22219,0.4,-14.87549,3.713379,-153.3252,0.4
1,1.931045,1.919883,-63.22219,0.42,-14.87549,3.713379,-153.3252,0.42
1,2.131963,2.087314,-63.278,0.4400001,-15.31494,3.55957,-153.457,0.4400001
1,2.243584,1.919883,-63.34497,0.4600001,-15.09521,3.647461,-153.6548,0.4600001
1,2.254746,1.785938,-63.35613,0.4800001,-14.85352,3.713379,-153.7207,0.4800001
1,2.154287,1.7971,-63.28916,0.5000001,-14.80957,3.669434,-153.5889,0.5000001
1,1.942207,2.076152,-63.13289,0.52,-15.20508,3.47168,-153.2153,0.52
1,1.964531,2.265908,-63.14405,0.54,-15.62256,3.405762,-153.1274,0.54
1,2.076152,2.187773,-63.24451,0.56,-15.60059,3.493652,-153.2813,0.56
1,2.06499,2.076152,-63.278,0.58,-15.40283,3.537598,-153.3252,0.58
1,2.031504,2.076152,-63.278,0.6,-15.40283,3.493652,-153.2813,0.6
1,1.908721,2.187773,-63.23335,0.6199999,-15.53467,3.361816,-153.0835,0.6199999
1,1.908721,2.243584,-63.24451,0.6399999,-15.6665,3.317871,-153.0176,0.6399999
1,1.975693,2.143125,-63.28916,0.6599999,-15.57861,3.361816,-153.1274,0.6599999
1,2.020342,1.897559,-63.33381,0.6799999,-15.20508,3.427734,-153.2813,0.6799999
1,1.864072,1.7971,-63.24451,0.6999999,-14.96338,3.339844,-153.1714,0.6999999
1,1.674316,2.053828,-63.11057,0.7199998,-15.35889,3.032227,-152.8638,0.7199998
1,1.707803,2.27707,-63.13289,0.7399998,-15.82031,2.834473,-152.7979,0.7399998
1,1.953369,2.187773,-63.33381,0.7599998,-15.88623,2.790527,-153.0615,0.7599998
1,2.087314,1.85291,-63.50124,0.7799998,-15.40283,2.724609,-153.3472,0.7799998
1,1.897559,1.841748,-63.35613,0.7999998,-15.24902,2.329102,-153.1714,0.7999998
1,1.651992,2.299395,-63.07708,0.8199998,-15.9082,1.625977,-152.7319,0.8199998
1,1.808262,2.634258,-62.97662,0.8399997,-16.69922,0.9887695,-152.7319,0.8399997
1,2.299395,2.098477,-63.21103,0.8599997,-16.19385,0.8789063,-153.4131,0.8599997
1,2.031504,1.21667,-63.25567,0.8799997,-14.52393,0.4833984,-153.457,0.8799997
1,1.864072,1.328291,-63.17754,0.8999997,-14.58984,0.2416992,-153.2373,0.8999997
1,1.48456,2.042666,-62.96546,0.9199997,-15.60059,-0.637207,-152.5122,0.9199997
1,1.696641,2.477988,-63.07708,0.9399996,-16.45752,-1.450195,-152.4243,0.9399996
1,2.321719,1.875234,-63.49008,0.9599996,-15.6665,-2.219238,-153.0615,0.9599996
