0,-4.040684,7.545586,-34.45743,117.1923,-48.88916,-129.9683,138.3618,117.1923
0,-4.040684,7.545586,-34.45743,117.1923,-48.88916,-129.9683,138.3618,117.1923
0,-7.746504,7.322344,-27.64854,117.4723,-44.38477,-132.0117,137.9443,117.5323
0,-9.018985,2.020342,-22.20144,117.7722,-52.20703,-131.3306,136.9995,117.7523
0,-8.393907,-2.388691,-18.83048,118.0522,-58.53516,-132.5391,139.1748,117.9522
0,-9.130606,-4.944815,-16.77665,118.3122,-61.3916,-137.9883,148.2715,118.2522
0,-10.02357,-5.581055,-16.25203,118.6921,-62.64404,-130.4956,139.8779,118.5521
0,-10.03474,-5.659189,-16.87711,118.972,-67.82959,-111.709,127.0459,118.972
0,-10.03474,-5.625703,-16.97757,119.132,-67.82959,-113.0054,125.9033,119.172
0,-9.521279,-5.87127,-17.01105,119.332,-68.37891,-118.4546,124.9805,119.372
0,-9.510118,-5.848945,-17.03338,119.372,-69.5874,-125.9912,124.9805,119.492
0,-9.175254,-5.837783,-17.0557,119.5519,-70.26855,-147.6782,134.8462,119.7919
0,-8.795742,-5.893594,-17.04454,119.6919,-65.6543,-168.9917,155.3687,120.0519
0,-6.697266,-6.183809,-15.60463,120.2918,-59.17236,-172.1777,165.0366,120.2918
0,-6.384727,-6.13916,-15.42603,120.4318,-58.31543,-162.5757,163.8501,120.4318
0,-5.514082,-6.440537,-15.22512,120.6918,-67.23633,-103.2715,140.2075,121.0117
0,-5.089922,-6.641455,-15.30325,120.7717,-74.70703,-93.2959,128.3203,121.2317
0,-2.935635,-7.333506,-17.40173,121.1917,-77.3877,-103.667,128.2764,121.3916
0,-2.299395,-7.233047,-17.98216,121.4516,-77.36572,-137.7905,146.9751,121.5116
0,-1.897559,-7.35583,-17.81473,121.6316,-76.02539,-173.4082,165.0366,121.7316
0,-1.618506,-7.411641,-17.65846,121.7516,-74.0918,179.3628,171.0571,121.8116
0,0.6362402,-7.556748,-16.15157,122.0515,-66.02783,166.2891,-176.1328,121.9515
0,2.288232,-7.445127,-15.53766,122.2915,-60.38086,-179.5605,-176.6602,122.2915
0,2.768203,-7.56791,-15.63811,122.4915,-60.6665,-176.3306,-178.0005,122.3115
0,5.246192,-7.791152,-16.76549,122.9514,-62.99561,-140.9106,166.311,122.4915
0,6.340078,-7.701856,-17.24546,123.5113,-65.45654,-130.2539,162.1362,122.6314
0,6.407051,-7.679531,-17.29011,123.6113,-65.76416,-129.7705,161.8945,122.6514
0,6.741914,-7.668369,-17.25662,123.7912,-66.88477,-128.9795,160.5981,122.8314
0,7.009805,-7.657207,-17.11151,123.9312,-74.31152,-145.2173,173.7817,123.2113
0,7.422803,-7.601397,-16.70968,124.0712,-75.54199,-154.3359,-179.187,123.5513
0,8.170664,-7.322344,-15.82787,124.4111,-75.58594,-169.4531,-170.8154,123.6713
0,8.248798,-7.244209,-15.63811,124.5311,-72.75146,158.1812,-158.7524,123.8712
0,8.41623,-7.110264,-15.37022,124.7311,-64.95117,150.6445,-161.1475,124.1112
0,8.427393,-7.099102,-15.3479,124.7511,-60.05127,162.1143,-168.4204,124.3711
0,8.929688,-7.009805,-15.30325,124.971,-59.5459,-179.3188,-176.5283,124.5311
0,9.431982,-7.020967,-15.38139,125.071,-58.35938,-149.7656,169.2773,124.7111
0,9.554766,-7.032129,-15.39255,125.091,-57.23877,-135.1978,163.5205,124.8711
0,10.58168,-7.054453,-15.59347,125.271,-57.56836,-127.3755,161.3672,125.031
0,13.04851,-6.440537,-16.29668,125.6909,-61.74316,-127.9688,163.147,125.231
0,13.4615,-6.261943,-16.33017,125.8309,-68.73047,-144.4043,174.4849,125.451
0,13.49499,-6.250781,-16.34133,125.8509,-71.65283,-156.9287,-176.3306,125.5509
0,14.0531,-5.982891,-16.33017,125.9909,-73.16895,175.0122,-157.3682,125.7109
0,14.75631,-5.692676,-16.21854,126.1908,-67.54395,134.5386,-131.4624,126.0909
0,15.10233,-5.514082,-16.18506,126.4308,-63.21533,124.0137,-126.7822,126.3708
0,15.05769,-5.514082,-16.22971,126.7107,-62.09473,124.1455,-127.1777,126.5308
0,14.86793,-5.614541,-16.20738,126.7307,-64.02832,128.4741,-127.0898,126.7107
0,14.38796,-4.911328,-14.85677,126.8307,-52.40479,-151.6113,177.6709,126.8307
0,14.97955,-3.259336,-14.60004,126.8707,-30.41016,-123.4424,172.5952,126.9307
0,21.64333,8.617148,-25.50542,127.1307,-11.22803,-108.9624,-175.9351,127.1307
