1,4.598789,-4.676924,-20.11412,34.20059,-21.0498,-160.7959,152.5781,34.20059
1,4.598789,-4.676924,-20.11412,34.20059,-21.0498,-160.7959,152.5781,34.20059
1,22.20144,0.9376172,-27.64854,34.4406,-10.78857,-167.8052,-176.2207,34.4406
1,19.23232,7.221885,-33.69841,36.16064,16.98486,-155.5005,172.3755,36.16064
1,19.23232,7.221885,-33.69841,36.16064,16.98486,-155.5005,172.3755,36.16064
1,-3.627686,-3.348633,-25.18172,36.66065,-35.24414,-139.2188,128.4302,36.82065
1,-4.141142,-5.491758,-21.63217,36.90065,-44.71436,-129.8145,118.5425,37.28066
1,-4.487168,-5.781973,-21.42009,37.08066,-41.74805,-134.231,121.9043,37.48067
1,-4.688086,-5.770811,-21.23033,37.22066,-41.59424,-134.978,122.2119,37.50067
1,-4.676924,-5.804297,-21.39776,37.36066,-37.83691,-142.1411,126.5845,37.72067
1,-4.040684,-6.027539,-23.686,37.68067,-34.40918,-147.832,132.0557,37.98068
1,-3.850928,-6.485186,-26.34258,38.02068,-34.18945,-148.1177,132.4072,38.00068
1,-3.9179,-6.942832,-27.24671,38.40069,-31.02539,-150.4028,136.3843,38.34069
1,-1.0604,-7.835801,-28.03922,38.68069,-29.46533,-149.0845,144.9097,38.7207
1,3.638848,-8.304609,-28.19549,38.9407,-29.59717,-152.2705,152.4902,38.9407
1,5.257353,-8.282285,-28.13968,39.1007,-30.76172,-157.6099,156.0278,39.22071
1,5.514082,-8.282285,-26.2198,39.48071,-31.88232,-158.0493,155.6763,39.26071
1,6.56332,-7.344668,-20.47131,40.12073,-34.29932,-158.9941,154.9951,39.40071
1,3.047256,-7.433965,-21.00709,40.38073,-42.75879,-159.6533,151.3696,39.74072
1,-2.567285,-6.71959,-21.21917,40.68074,-49.2627,-159.7632,149.9194,39.96072
1,-3.984873,-6.183809,-21.24149,40.82074,-49.98779,-161.1694,151.9629,40.22073
1,-4.721572,-5.793135,-21.30847,41.08075,-44.25293,-144.3164,134.8901,40.68074
1,1.194346,-2.556123,-21.3866,41.34076,-42.25342,-135.4834,126.2769,41.04075
1,23.21719,0.4241602,-32.59336,41.66076,-42.20947,-135.4395,126.2769,41.06075
1,,,,,-35.00244,-137.7905,131.1768,41.18075
1,,,,,-8.591309,-148.6011,153.8086,41.36076
1,,,,,-2.087402,-161.9385,-169.1675,41.66076
