0,20.90663,-1.607344,-25.91842,9.560029,-27.31201,-138.0103,175.9131,9.560029
0,20.90663,-1.607344,-25.91842,9.560029,-27.31201,-138.0103,175.9131,9.560029
0,8.449717,-0.2790527,-25.89609,9.800035,-45.26367,-136.4722,133.0664,10.02004
0,3.806279,-3.01377,-25.20404,10.02004,-55.96436,-136.1865,123.75,10.22004
0,1.082725,-6.942832,-24.41153,10.46005,-61.50146,-136.5161,118.0591,10.36005
0,1.317129,-7.009805,-24.09899,10.62005,-65.14893,-134.8462,115.8179,10.62005
0,0.8371582,-6.987481,-24.04318,10.76006,-65.80811,-135.0439,114.2798,10.74006
0,0.5246192,-7.590234,-23.90924,11.06006,-67.19238,-135.1099,112.7637,10.92006
0,0.8259961,-7.701856,-23.81994,11.56007,-68.44482,-135.1099,112.5659,11.06006
0,1.0604,-7.757666,-24.40037,11.80008,-68.31299,-135.6812,113.4229,11.16007
0,0.2344043,-7.668369,-24.77988,12.12009,-68.57666,-136.4722,113.3569,11.34007
0,-0.4799707,-7.489775,-23.8311,12.44009,-68.51074,-136.4502,112.7417,11.50007
0,-0.4576465,-7.433965,-23.29532,12.6201,-68.8623,-137.2852,113.2471,11.56007
0,-0.2455664,-7.445127,-22.92697,12.7201,-69.52148,-139.8779,114.873,11.74008
0,0.8818066,-7.556748,-22.59211,12.98011,-69.87305,-140.8887,115.0928,11.90008
0,2.020342,-7.824639,-23.79762,13.38012,-70.22461,-134.9341,109.314,12.24009
0,2.098477,-7.913936,-24.9808,13.64012,-70.02686,-130.7153,105.9302,12.36009
0,1.7971,-7.902773,-25.33799,13.74012,-69.91699,-130.0342,105.4907,12.38009
0,-0.2567285,-7.668369,-25.90726,14.06013,-69.104,-125.8813,103.2056,12.5401
0,-0.9711035,-7.478613,-24.9808,14.30014,-68.88428,-124.8267,103.3594,12.6601
0,-1.227832,-7.389317,-24.1548,14.48014,-69.65332,-124.0137,104.7876,12.8601
0,-1.305967,-7.277695,-23.23951,14.68015,-69.76318,-128.4302,110.6982,13.04011
0,-0.9599414,-7.277695,-22.54746,14.92015,-69.43359,-133.2861,116.1914,13.20011
0,0.3460254,-7.411641,-22.05633,15.20016,-67.43408,-139.856,124.6289,13.46012
0,1.406426,-7.523262,-22.07865,15.32016,-67.10449,-142.8662,127.4634,13.64012
0,2.500313,-7.735342,-22.70373,15.64017,-67.17041,-142.6904,126.2988,13.80013
0,2.846338,-7.802314,-23.03859,15.74017,-66.46729,-139.5923,121.355,14.06013
0,2.913311,-7.813477,-23.10557,15.76017,-65.67627,-133.0225,117.4658,14.42014
0,3.214688,-7.99207,-24.51199,16.02018,-65.96191,-131.5063,116.0596,14.50014
0,3.080742,-8.036718,-25.68401,16.18018,-66.37939,-127.771,113.0933,14.64015
0,2.344043,-8.047881,-26.61047,16.32018,-66.62109,-122.5854,109.5117,14.88015
0,1.283643,-7.969746,-27.07928,16.46019,-66.97266,-121.7944,109.8413,14.98015
0,-0.2790527,-7.802314,-26.96766,16.60019,-68.37891,-121.2231,109.1821,15.20016
0,-2.321719,-7.121426,-25.0701,16.9802,-69.25781,-124.3872,112.8735,15.36016
0,-2.734717,-6.820049,-22.91581,17.32021,-69.32373,-125.2002,113.6646,15.38016
0,-2.544961,-6.831211,-22.22376,17.48021,-69.14795,-129.9463,118.5425,15.50016
0,1.518047,-7.288857,-21.01825,17.98022,-68.79639,-133.6377,122.6074,15.64017
0,2.790527,-7.478613,-21.34195,18.20023,-67.87354,-138.1641,127.8589,15.78017
0,3.036094,-7.523262,-21.48706,18.28023,-66.73096,-142.7344,133.2202,15.92017
0,3.65001,-7.646045,-21.82192,18.50023,-64.6875,-151.5015,142.1191,16.24018
0,4.844356,-7.891611,-22.98278,18.80024,-64.27002,-152.4463,142.0313,16.40018
0,4.978301,-8.059043,-24.50083,19.04025,-64.29199,-150.7764,139.4604,16.48019
0,4.833193,-8.137177,-25.42728,19.36025,-64.05029,-146.3379,131.8359,16.66019
