1,4.609951,5.804297,-28.46338,40.92075,-29.64111,-148.2056,111.8848,40.92075
1,4.609951,5.804297,-28.46338,40.92075,-29.64111,-148.2056,111.8848,40.92075
1,0.8706445,-6.697266,-18.69653,41.44076,-29.99268,-127.7271,101.6235,41.20075
1,0.9822657,-6.808887,-18.88629,41.70076,-30.05859,-115.686,98.83301,41.32076
1,0.915293,-6.898184,-18.89745,41.84077,-38.49609,-112.1265,98.70117,41.48076
1,0.8036719,-6.942832,-19.04256,42.18077,-41.44043,-117.8833,107.7539,41.70076
1,0.7255371,-6.976318,-18.98675,42.30078,-51.19629,-121.7944,108.1494,41.92077
1,0.7032129,-6.976318,-19.02024,42.40078,-56.07422,-137.2412,107.3145,42.08077
1,0.8371582,-6.976318,-19.09837,42.50078,-58.40332,-161.499,136.8896,42.40078
1,1.27248,-6.831211,-19.54485,42.74079,-57.23877,-171.2329,137.3511,42.58078
1,1.540371,-6.887022,-19.81274,43.80081,-58.93066,-169.2334,134.4287,42.70079
1,1.562695,-6.898184,-19.84623,43.82081,-61.30371,-163.3887,135.2637,42.80079
1,2.232422,-7.288857,-20.7392,44.20082,-63.54492,-160.6641,141.5259,43.00079
1,2.48915,-7.433965,-21.11871,44.30082,-64.27002,-160.7739,143.2617,43.1208
1,2.980283,-7.668369,-22.06749,44.74083,-64.24805,-159.104,141.3281,43.3808
1,3.426768,-7.590234,-21.85541,45.06084,-61.6333,-136.9336,113.6206,43.80081
1,5.804297,-7.668369,-21.84425,45.38085,-61.56738,-136.582,112.7417,43.82081
1,7.166074,-7.679531,-21.83309,45.52085,-60.33691,-136.4282,109.5996,43.96082
1,8.192988,-7.679531,-21.66566,45.66085,-60.0293,-138.6914,109.9512,44.14082
1,8.41623,-7.668369,-21.67682,45.84086,-58.51318,-145.1953,113.2251,44.50083
1,3.49374,-7.980908,-24.40037,46.44087,-58.93066,-144.4263,111.0278,44.60083
1,2.835176,-7.980908,-24.91383,46.68088,-58.99658,-128.7378,92.06543,44.74083
1,2.846338,-7.969746,-24.99196,46.84088,-48.5376,-109.6875,56.95313,45.14084
1,3.962549,-8.103691,-26.00772,47.14089,-48.20801,-115.8838,62.49023,45.30085
1,4.330898,-8.137177,-26.30909,47.22089,-49.57031,-119.9048,66.18164,45.46085
1,5.246192,-8.226475,-27.17974,47.42089,-50.75684,-122.959,71.96045,45.72086
1,6.35124,-8.304609,-28.0169,47.6209,-57.28271,-123.4204,75.03662,45.90086
1,6.71959,-8.382744,-28.44106,47.88091,-59.89746,-124.4312,77.32178,46.10086
1,5.692676,-8.338096,-27.99457,48.08091,-56.03027,-130.5176,80.57373,46.42087
1,2.812852,-8.114854,-27.12393,48.36092,-50.99854,-136.7798,84.6167,46.84088
1,1.261318,-7.947422,-26.73325,48.56092,-46.97754,-141.7017,92.02148,47.18089
1,1.149697,-7.93626,-26.71093,48.58092,-44.78027,-144.6021,96.48193,47.40089
