SId,X,Y,Z,PT,A,B,G,OT
2,-2.623096,16.16273,-37.8842,2.019999,-0.7910156,-33.00293,135.0879,2.019999
2,-2.042666,15.54882,-37.30377,2.039999,-1.07666,-32.51953,136.2744,2.039999
2,-1.451074,14.95723,-36.68985,2.059999,-1.340332,-31.9043,137.439,2.059999
2,-0.6250781,14.24285,-35.84153,2.079999,-1.73584,-30.95947,138.8232,2.079999
2,0,13.72939,-35.18297,2.099999,-2.06543,-30.43213,139.7461,2.099999
2,0.3683496,13.39453,-34.73648,2.119999,-2.329102,-30.2124,140.3613,2.119999
2,0.9041309,12.91456,-34.07792,2.139999,-2.768555,-30.03662,141.1743,2.139999
2,1.395264,12.46808,-33.43052,2.159999,-3.251953,-30.01465,141.8774,2.159999
2,1.841748,12.06624,-32.8166,2.179999,-3.669434,-30.10254,142.4268,2.179999
2,2.388691,11.53046,-32.04642,2.199999,-4.152832,-30.34424,142.9102,2.199999
2,2.723555,11.16211,-31.51064,2.219999,-4.54834,-30.62988,143.1738,2.219999
2,2.980283,10.82725,-30.98602,2.239999,-4.987793,-31.09131,143.4375,2.239999
2,3.114228,10.61517,-30.65115,2.259999,-5.251465,-31.57471,143.6353,2.259999
2,3.292822,10.34728,-30.17118,2.279999,-5.690918,-32.47559,143.9209,2.279999
2,3.460254,10.07938,-29.69121,2.299999,-6.086426,-33.57422,144.2285,2.299999
2,3.594199,9.811494,-29.20008,2.319999,-6.459961,-34.65088,144.5581,2.319999
2,3.70582,9.532441,-28.70895,2.339998,-6.811523,-35.63965,144.9097,2.339998
2,3.795117,9.253388,-28.22898,2.359998,-7.207031,-36.40869,145.2393,2.359998
2,3.895576,8.873877,-27.6039,2.379998,-7.624512,-37.11182,145.7227,2.379998
2,3.973711,8.5725,-27.16857,2.399998,-7.888184,-37.48535,146.0962,2.399998
2,4.040684,8.271123,-26.74441,2.419998,-8.129883,-37.771,146.4478,2.419998
2,4.085332,7.980908,-26.32025,2.439998,-8.371582,-37.9248,146.7114,2.439998
2,4.096494,7.701856,-25.92958,2.459998,-8.657227,-37.94678,146.8652,2.459998
2,4.085332,7.445127,-25.56123,2.479998,-8.942871,-37.88086,146.9312,2.479998
2,4.063008,7.199561,-25.2152,2.499998,-9.206543,-37.79297,146.9531,2.499998
2,4.029521,6.976318,-24.90267,2.519998,-9.470215,-37.85889,147.063,2.519998
2,3.984873,6.686103,-24.50083,2.539998,-9.909668,-38.23242,147.3926,2.539998
2,3.951387,6.540996,-24.32224,2.559998,-10.12939,-38.54004,147.5903,2.559998
2,3.906738,6.317754,-24.05435,2.579998,-10.54688,-39.00146,147.876,2.579998
2,3.86209,6.08335,-23.81994,2.599998,-10.92041,-39.41895,148.0737,2.599998
2,3.806279,5.860107,-23.60786,2.619998,-11.25,-39.77051,148.1616,2.619998
2,3.750469,5.648027,-23.41811,2.639998,-11.4917,-40.12207,148.1836,2.639998
2,3.694658,5.469434,-23.273,2.659998,-11.68945,-40.5835,148.2275,2.659998
2,3.638848,5.313164,-23.13905,2.679998,-11.82129,-41.24268,148.2935,2.679998
2,3.583037,5.190381,-23.01627,2.699998,-11.88721,-42.03369,148.3594,2.699998
2,3.538389,5.089922,-22.91581,2.719998,-11.88721,-42.89063,148.4473,2.719998
2,3.49374,5.011787,-22.80419,2.739998,-11.84326,-43.72559,148.5571,2.739998
2,3.43793,4.933652,-22.70373,2.759998,-11.82129,-44.40674,148.6011,2.759998
2,3.382119,4.86668,-22.60327,2.779998,-11.79932,-44.84619,148.5352,2.779998
2,3.337471,4.788545,-22.51398,2.799998,-11.79932,-45.06592,148.3813,2.799998
2,3.292822,4.721572,-22.43584,2.819998,-11.7334,-45.19775,148.2056,2.819998
2,3.237012,4.621113,-22.33538,2.839998,-11.64551,-45.32959,148.1616,2.839998
2,3.22585,4.565303,-22.29073,2.859998,-11.60156,-45.39551,148.1177,2.859998
2,3.214688,4.487168,-22.2126,2.879998,-11.62354,-45.46143,148.1396,2.879998
2,3.203525,4.386709,-22.1233,2.899998,-11.71143,-45.52734,148.1396,2.899998
2,3.203525,4.28625,-22.04517,2.919998,-11.79932,-45.63721,148.1616,2.919998
2,3.203525,4.208115,-21.97819,2.939998,-11.86523,-45.74707,148.2056,2.939998
2,3.192363,4.152305,-21.93354,2.959998,-11.86523,-45.85693,148.2715,2.959998
2,3.181201,4.107656,-21.91122,2.979998,-11.86523,-45.94482,148.3374,2.979998
2,3.158877,4.085332,-21.90006,2.999998,-11.88721,-46.01074,148.3813,2.999998
2,3.136553,4.051846,-21.87774,3.019998,-11.99707,-46.09863,148.4253,3.019998
2,3.103066,4.007197,-21.86657,3.039998,-12.12891,-46.18652,148.5571,3.039998
2,3.080742,3.973711,-21.83309,3.059998,-12.26074,-46.25244,148.7109,3.059998
2,3.06958,3.940225,-21.81076,3.079998,-12.32666,-46.25244,148.9087,3.079998
2,3.058418,3.9179,-21.77728,3.099998,-12.39258,-46.18652,149.0625,3.099998
2,3.058418,3.906738,-21.75495,3.119998,-12.43652,-46.07666,149.1943,3.119998
2,3.047256,3.873252,-21.72146,3.139998,-12.52441,-45.9668,149.3042,3.139998
2,3.036094,3.850928,-21.67682,3.159998,-12.63428,-45.90088,149.436,3.159998
2,3.024932,3.828604,-21.64333,3.179998,-12.76611,-45.87891,149.5898,3.179998
2,3.024932,3.806279,-21.60984,3.199998,-12.83203,-45.90088,149.7656,3.199998
2,3.01377,3.783955,-21.57636,3.219998,-12.89795,-45.92285,149.8975,3.219998
2,3.01377,3.761631,-21.54287,3.239998,-13.00781,-45.94482,150.0073,3.239998
2,3.002607,3.728145,-21.50938,3.259998,-13.13965,-45.9668,150.0952,3.259998
2,2.991445,3.70582,-21.4759,3.279998,-13.31543,-46.01074,150.1831,3.279998
2,2.969121,3.661172,-21.44241,3.299998,-13.49121,-46.05469,150.3149,3.299998
2,2.957959,3.65001,-21.42009,3.319998,-13.55713,-46.07666,150.3589,3.319998
2,2.946797,3.627686,-21.39776,3.339998,-13.62305,-46.03271,150.4248,3.339998
2,2.946797,3.616524,-21.39776,3.359998,-13.64502,-46.01074,150.4248,3.359998
2,2.946797,3.616524,-21.3866,3.379997,-13.68896,-45.94482,150.4468,3.379997
2,2.946797,3.605361,-21.3866,3.399997,-13.73291,-45.83496,150.4688,3.399997
2,2.946797,3.583037,-21.37544,3.419997,-13.79883,-45.70313,150.4688,3.419997
2,2.946797,3.571875,-21.36428,3.439997,-13.84277,-45.54932,150.4688,3.439997
2,2.946797,3.560713,-21.35312,3.459997,-13.88672,-45.4834,150.4688,3.459997
2,2.946797,3.560713,-21.35312,3.479997,-13.90869,-45.4834,150.4688,3.479997
2,2.946797,3.549551,-21.35312,3.499997,-13.93066,-45.50537,150.4907,3.499997
2,2.946797,3.538389,-21.35312,3.519997,-13.95264,-45.54932,150.4907,3.519997
2,2.946797,3.538389,-21.35312,3.539997,-13.97461,-45.57129,150.5127,3.539997
2,2.946797,3.527226,-21.35312,3.559997,-13.99658,-45.59326,150.5127,3.559997
2,2.957959,3.527226,-21.35312,3.579997,-13.99658,-45.57129,150.5127,3.579997
2,2.957959,3.516064,-21.35312,3.599997,-14.0625,-45.39551,150.5347,3.599997
2,2.957959,3.516064,-21.36428,3.619997,-14.08447,-45.35156,150.5347,3.619997
2,2.969121,3.49374,-21.36428,3.639997,-14.17236,-45.06592,150.5347,3.639997
2,2.991445,3.449092,-21.3866,3.659997,-14.34814,-44.71436,150.5786,3.659997
2,3.01377,3.404443,-21.40893,3.679997,-14.61182,-44.45068,150.6445,3.679997
2,3.024932,3.348633,-21.44241,3.699997,-14.94141,-44.36279,150.7324,3.699997
2,3.047256,3.292822,-21.46474,3.719997,-15.271,-44.34082,150.8643,3.719997
2,3.06958,3.237012,-21.48706,3.739997,-15.57861,-44.31885,150.9741,3.739997
2,3.091904,3.147715,-21.52055,3.759997,-16.04004,-44.29688,151.1499,3.759997
2,3.091904,3.125391,-21.54287,3.779997,-16.23779,-44.29688,151.1938,3.779997
2,3.103066,3.080742,-21.5652,3.799997,-16.50146,-44.34082,151.2598,3.799997
2,3.114228,3.036094,-21.58752,3.819997,-16.76514,-44.40674,151.3037,3.819997
2,3.125391,2.980283,-21.60984,3.839997,-17.02881,-44.5166,151.3477,3.839997
2,3.136553,2.935635,-21.63217,3.859997,-17.29248,-44.58252,151.4136,3.859997
2,3.147715,2.902148,-21.64333,3.879997,-17.55615,-44.64844,151.4795,3.879997
2,3.158877,2.835176,-21.67682,3.899997,-17.95166,-44.67041,151.5234,3.899997
2,3.158877,2.824014,-21.67682,3.919997,-18.03955,-44.64844,151.5234,3.919997
2,3.170039,2.790527,-21.68798,3.939997,-18.25928,-44.64844,151.5454,3.939997
2,3.181201,2.768203,-21.69914,3.959997,-18.41309,-44.62646,151.5894,3.959997
2,3.181201,2.757041,-21.69914,3.979997,-18.52295,-44.58252,151.6333,3.979997
2,3.181201,2.745879,-21.7103,3.999997,-18.58887,-44.53857,151.6553,3.999997
2,3.192363,2.745879,-21.7103,4.019997,-18.58887,-44.45068,151.6553,4.019997
2,3.192363,2.745879,-21.69914,4.039997,-18.56689,-44.34082,151.6333,4.039997
2,3.192363,2.757041,-21.69914,4.059997,-18.52295,-44.23096,151.5894,4.059997
2,3.192363,2.768203,-21.69914,4.079997,-18.50098,-44.16504,151.5674,4.079997
2,3.192363,2.779365,-21.69914,4.099997,-18.45703,-44.12109,151.5454,4.099997
2,3.181201,2.824014,-21.69914,4.119997,-18.2373,-43.90137,151.4355,4.119997
2,3.136553,3.002607,-21.69914,4.139997,-17.22656,-43.41797,150.9521,4.139997
2,3.103066,3.125391,-21.7103,4.159997,-16.3916,-43.46191,150.6445,4.159997
2,3.080742,3.248174,-21.72146,4.179997,-15.55664,-43.61572,150.4028,4.179997
2,3.058418,3.382119,-21.72146,4.199997,-14.67773,-43.7915,150.2271,4.199997
2,3.036094,3.504902,-21.7103,4.219997,-13.84277,-43.96729,150.1392,4.219997
2,3.036094,3.616524,-21.67682,4.239997,-13.05176,-44.12109,150.1392,4.239997
2,3.036094,3.70582,-21.64333,4.259997,-12.34863,-44.18701,150.2051,4.259997
2,3.036094,3.783955,-21.59868,4.279997,-11.79932,-44.16504,150.293,4.279997
2,3.047256,3.850928,-21.55403,4.299997,-11.38184,-44.0332,150.3809,4.299997
2,3.058418,3.895576,-21.50938,4.319997,-11.09619,-43.90137,150.4907,4.319997
2,3.06958,3.929063,-21.46474,4.339997,-10.89844,-43.7915,150.6226,4.339997
2,3.091904,3.940225,-21.40893,4.359997,-10.83252,-43.72559,150.7983,4.359997
2,3.091904,3.940225,-21.3866,4.379997,-10.83252,-43.74756,150.8862,4.379997
2,3.091904,3.9179,-21.35312,4.399997,-10.94238,-43.7915,150.9521,4.399997
2,3.091904,3.895576,-21.33079,4.419997,-11.05225,-43.83545,150.9521,4.419997
2,3.091904,3.895576,-21.33079,4.439997,-11.07422,-43.85742,150.9521,4.439997
2,3.091904,3.884414,-21.33079,4.459997,-11.11816,-43.85742,150.9521,4.459997
2,3.080742,3.873252,-21.31963,4.479997,-11.14014,-43.85742,150.9521,4.479997
2,3.080742,3.873252,-21.31963,4.499997,-11.20605,-43.83545,150.9302,4.499997
2,3.06958,3.839766,-21.30847,4.519997,-11.33789,-43.7915,150.9302,4.519997
2,3.06958,3.817441,-21.2973,4.539997,-11.44775,-43.76953,150.9082,4.539997
2,3.06958,3.806279,-21.2973,4.559997,-11.55762,-43.76953,150.9082,4.559997
2,3.058418,3.783955,-21.2973,4.579997,-11.60156,-43.7915,150.9302,4.579997
2,3.058418,3.783955,-21.28614,4.599997,-11.64551,-43.81348,150.9302,4.599997
2,3.058418,3.772793,-21.28614,4.619997,-11.68945,-43.83545,150.9302,4.619997
2,3.058418,3.772793,-21.28614,4.639997,-11.71143,-43.83545,150.9302,4.639997
2,3.058418,3.761631,-21.28614,4.659997,-11.75537,-43.83545,150.9302,4.659997
2,3.058418,3.750469,-21.28614,4.679996,-11.77734,-43.83545,150.9302,4.679996
2,3.058418,3.750469,-21.28614,4.699996,-11.79932,-43.83545,150.9082,4.699996
2,3.058418,3.739307,-21.28614,4.719996,-11.84326,-43.83545,150.8862,4.719996
2,3.058418,3.728145,-21.28614,4.739996,-11.88721,-43.83545,150.8643,4.739996
2,3.058418,3.716982,-21.28614,4.759996,-11.9751,-43.7915,150.8423,4.759996
2,3.058418,3.694658,-21.28614,4.779996,-12.08496,-43.74756,150.8203,4.779996
2,3.058418,3.661172,-21.2973,4.799996,-12.28271,-43.72559,150.7764,4.799996
2,3.058418,3.605361,-21.31963,4.819996,-12.54639,-43.7915,150.7324,4.819996
2,3.058418,3.549551,-21.34195,4.839996,-12.89795,-44.0332,150.6665,4.839996
2,3.058418,3.482578,-21.37544,4.859996,-13.29346,-44.38477,150.6445,4.859996
2,3.058418,3.415606,-21.42009,4.879996,-13.73291,-44.73633,150.6445,4.879996
2,3.06958,3.348633,-21.45358,4.899996,-14.19434,-45,150.6665,4.899996
2,3.091904,3.270498,-21.48706,4.919996,-14.7876,-45.17578,150.7104,4.919996
2,3.114228,3.203525,-21.52055,4.939996,-15.24902,-45.19775,150.7544,4.939996
2,3.136553,3.114228,-21.55403,4.959996,-15.82031,-45.13184,150.8423,4.959996
2,3.147715,3.080742,-21.5652,4.979996,-16.10596,-45.08789,150.8862,4.979996
2,3.158877,3.036094,-21.58752,4.999996,-16.47949,-45.04395,150.9521,4.999996
2,3.170039,2.991445,-21.60984,5.019996,-16.80908,-45.04395,150.9961,5.019996
2,3.181201,2.946797,-21.62101,5.039996,-17.07275,-45.06592,151.04,5.039996
2,3.192363,2.913311,-21.63217,5.059996,-17.29248,-45.06592,151.062,5.059996
2,3.203525,2.902148,-21.64333,5.079996,-17.46826,-45.06592,151.106,5.079996
2,3.214688,2.890986,-21.65449,5.099996,-17.6001,-45.04395,151.1499,5.099996
2,3.214688,2.890986,-21.65449,5.119996,-17.66602,-44.97803,151.1719,5.119996
2,3.214688,2.879824,-21.65449,5.139996,-17.68799,-44.89014,151.1719,5.139996
2,3.22585,2.890986,-21.65449,5.159996,-17.66602,-44.7583,151.1499,5.159996
2,3.22585,2.890986,-21.66566,5.179996,-17.62207,-44.60449,151.1279,5.179996
2,3.22585,2.913311,-21.66566,5.199996,-17.55615,-44.47266,151.106,5.199996
2,3.22585,2.935635,-21.67682,5.219996,-17.44629,-44.2749,151.04,5.219996
2,3.22585,3.047256,-21.7103,5.239996,-16.89697,-43.72559,150.7983,5.239996
2,3.203525,3.203525,-21.76611,5.259996,-15.9082,-43.19824,150.5127,5.259996
2,3.181201,3.348633,-21.78844,5.279996,-15.07324,-43.06641,150.3149,5.279996
2,3.147715,3.482578,-21.81076,5.299996,-14.21631,-43.04443,150.1392,5.299996
2,3.103066,3.605361,-21.81076,5.319996,-13.3374,-43.17627,149.9854,5.319996
2,3.058418,3.716982,-21.81076,5.339996,-12.52441,-43.37402,149.8755,5.339996
2,3.024932,3.806279,-21.78844,5.359996,-11.86523,-43.59375,149.8315,5.359996
2,3.002607,3.884414,-21.76611,5.379996,-11.33789,-43.7915,149.8535,5.379996
2,3.002607,3.9179,-21.73263,5.399996,-11.03027,-43.87939,149.8755,5.399996
2,3.002607,4.007197,-21.66566,5.419996,-10.54688,-44.12109,150.1172,5.419996
2,3.002607,4.007197,-21.65449,5.439996,-10.41504,-44.16504,150.1611,5.439996
2,3.01377,4.029521,-21.60984,5.459996,-10.21729,-44.31885,150.271,5.459996
2,3.01377,4.051846,-21.5652,5.479996,-10.08545,-44.42871,150.3809,5.479996
2,3.01377,4.051846,-21.53171,5.499996,-10.0415,-44.5166,150.4468,5.499996
2,3.01377,4.051846,-21.50938,5.519996,-10.06348,-44.56055,150.4907,5.519996
2,3.01377,4.040684,-21.4759,5.539996,-10.12939,-44.56055,150.5127,5.539996
2,3.024932,4.018359,-21.46474,5.559996,-10.21729,-44.53857,150.5347,5.559996
2,3.024932,3.996035,-21.43125,5.579996,-10.34912,-44.49463,150.5566,5.579996
2,3.024932,3.973711,-21.40893,5.599996,-10.50293,-44.49463,150.5786,5.599996
2,3.01377,3.940225,-21.3866,5.619996,-10.70068,-44.56055,150.6006,5.619996
2,3.01377,3.895576,-21.35312,5.639996,-10.96436,-44.67041,150.6445,5.639996
2,3.002607,3.86209,-21.34195,5.659996,-11.14014,-44.78027,150.6665,5.659996
2,3.002607,3.839766,-21.33079,5.679996,-11.22803,-44.84619,150.6885,5.679996
2,3.002607,3.817441,-21.30847,5.699996,-11.33789,-44.95605,150.7324,5.699996
2,3.002607,3.795117,-21.28614,5.719995,-11.4917,-45.15381,150.7983,5.719995
2,3.002607,3.783955,-21.28614,5.739995,-11.55762,-45.2417,150.8203,5.739995
2,2.991445,3.761631,-21.28614,5.759995,-11.62354,-45.41748,150.8643,5.759995
2,2.991445,3.750469,-21.27498,5.779995,-11.64551,-45.57129,150.8862,5.779995
2,2.991445,3.739307,-21.27498,5.799995,-11.66748,-45.68115,150.9082,5.799995
2,2.980283,3.739307,-21.27498,5.819995,-11.68945,-45.79102,150.9082,5.819995
2,2.980283,3.728145,-21.27498,5.839995,-11.71143,-45.87891,150.9302,5.839995
2,2.980283,3.716982,-21.27498,5.859995,-11.7334,-45.94482,150.9302,5.859995
2,2.980283,3.716982,-21.27498,5.879995,-11.75537,-46.01074,150.9302,5.879995
2,2.980283,3.70582,-21.27498,5.899995,-11.77734,-46.07666,150.9521,5.899995
2,2.980283,3.70582,-21.27498,5.919995,-11.79932,-46.14258,150.9521,5.919995
2,2.980283,3.694658,-21.27498,5.939995,-11.82129,-46.2085,150.9521,5.939995
