SId,X,Y,Z,PT,A,B,G,OT
2,0.7813476,17.50219,-34.49092,2.179999,2.988281,-33.77197,144.624,2.179999
2,1.00459,16.62038,-33.81003,2.199999,2.087402,-33.83789,144.9316,2.199999
2,1.172022,16.05111,-33.37471,2.219999,1.582031,-33.96973,145.0635,2.219999
2,1.540371,14.73398,-32.33663,2.239999,0.5053711,-34.29932,145.459,2.239999
2,1.618506,14.46609,-32.12455,2.259999,0.3515625,-34.34326,145.5249,2.259999
2,1.841748,13.74056,-31.54412,2.279999,-0.1538086,-34.21143,145.7007,2.279999
2,2.042666,13.04851,-30.98602,2.299999,-0.5932617,-33.94775,145.8105,2.299999
2,2.22126,12.36762,-30.4614,2.319999,-1.032715,-33.70605,145.8545,2.319999
2,2.355205,11.70905,-29.98143,2.339998,-1.494141,-33.64014,145.8325,2.339998
2,2.466826,11.08397,-29.5461,2.359998,-1.999512,-33.64014,145.7886,2.359998
2,2.556123,10.49238,-29.13311,2.379998,-2.48291,-33.53027,145.7227,2.379998
2,2.690068,9.800332,-28.60849,2.399998,-3.076172,-32.95898,145.6128,2.399998
2,2.745879,9.510118,-28.35176,2.419998,-3.317871,-32.51953,145.5908,2.419998
2,2.824014,9.130606,-27.98341,2.439998,-3.647461,-31.79443,145.5908,2.439998
2,2.890986,8.84039,-27.6039,2.459998,-3.977051,-31.00342,145.6787,2.459998
2,2.980283,8.617148,-27.23555,2.479998,-4.21875,-30.16846,145.8325,2.479998
2,3.080742,8.449717,-26.87836,2.499998,-4.372559,-29.31152,146.0742,2.499998
2,3.22585,8.259961,-26.40955,2.519998,-4.482422,-28.14697,146.6016,2.519998
2,3.370957,8.14834,-26.07469,2.539998,-4.592285,-27.31201,147.063,2.539998
2,3.504902,8.036718,-25.72866,2.559998,-4.812012,-26.63086,147.5903,2.559998
2,3.627686,7.891611,-25.3938,2.579998,-5.185547,-26.21338,148.1616,2.579998
2,3.728145,7.713017,-25.05894,2.599998,-5.690918,-26.12549,148.7549,2.599998
2,3.806279,7.500937,-24.73524,2.619998,-6.262207,-26.2793,149.2603,2.619998
2,3.850928,7.266533,-24.4227,2.639998,-6.833496,-26.65283,149.6997,2.639998
2,3.86209,7.009805,-24.13248,2.659998,-7.404785,-27.29004,150.0073,2.659998
2,3.850928,6.764238,-23.86459,2.679998,-7.910156,-28.23486,150.249,2.679998
2,3.795117,6.440537,-23.54089,2.699998,-8.503418,-30.23438,150.5566,2.699998
2,3.783955,6.373564,-23.47392,2.719998,-8.679199,-30.84961,150.6006,2.719998
2,3.728145,6.172647,-23.26184,2.739998,-9.008789,-32.82715,150.8203,2.739998
2,3.683496,5.994053,-23.06092,2.759998,-9.250488,-34.80469,151.062,2.759998
2,3.661172,5.848945,-22.88232,2.779998,-9.448242,-36.5625,151.3037,2.779998
