SId,X,Y,Z,PT,A,B,G,OT
2,-3.516064,15.59347,-37.6498,1.879999,1.384277,-40.38574,139.8779,1.879999
2,-3.047256,15.23628,-37.0582,1.899999,1.252441,-40.47363,140.7788,1.899999
2,-2.600771,14.83444,-36.43312,1.919999,0.9448242,-40.7373,141.5918,1.919999
2,-2.154287,14.41028,-35.79689,1.939999,0.4833984,-41.17676,142.3389,1.939999
2,-1.718965,13.97496,-35.12716,1.959999,-0.08789063,-41.79199,143.0859,1.959999
2,-1.305967,13.51731,-34.43511,1.979999,-0.7250977,-42.49512,143.8989,1.979999
2,-0.915293,13.07083,-33.74306,1.999999,-1.362305,-43.11035,144.6899,1.999999
2,-0.5469434,12.61318,-33.03984,2.019999,-1.977539,-43.396,145.437,2.019999
2,-0.1451074,12.18902,-32.35896,2.039999,-2.636719,-43.24219,146.0742,2.039999
2,0.2790527,11.7537,-31.67807,2.059999,-3.339844,-42.9126,146.7334,2.059999
2,0.714375,11.31838,-31.00834,2.079999,-4.152832,-42.78076,147.5684,2.079999
2,1.205508,10.73795,-30.14886,2.099999,-5.229492,-43.52783,149.0405,2.099999
2,1.473398,10.44773,-29.74702,2.119999,-5.712891,-44.20898,149.6338,2.119999
2,1.830586,10.02357,-29.18892,2.139999,-6.218262,-45.4834,150.6226,2.139999
2,2.165449,9.588252,-28.67546,2.159999,-6.635742,-46.75781,151.4795,2.159999
2,2.466826,9.175254,-28.19549,2.179999,-7.03125,-47.96631,152.2925,2.179999
2,2.712393,8.751094,-27.77133,2.199999,-7.492676,-49.10889,153.0176,2.199999
2,2.890986,8.338096,-27.39182,2.219999,-7.976074,-50.11963,153.6548,2.219999
2,3.002607,7.93626,-27.04579,2.239999,-8.459473,-50.71289,154.0942,2.239999
2,3.058418,7.556748,-26.73325,2.259999,-8.964844,-50.625,154.3359,2.259999
2,3.06958,7.199561,-26.43188,2.279999,-9.51416,-49.76807,154.3579,2.279999
2,3.047256,6.875859,-26.1305,2.299999,-10.08545,-48.2959,154.248,2.299999
2,3.024932,6.596807,-25.82912,2.319999,-10.70068,-46.42822,154.0503,2.319999
2,2.991445,6.35124,-25.52774,2.339998,-11.25,-44.53857,153.8745,2.339998
2,2.957959,6.150322,-25.2152,2.359998,-11.77734,-42.95654,153.8086,2.359998
2,2.913311,5.971728,-24.91383,2.379998,-12.23877,-41.90186,153.9185,2.379998
2,2.812852,5.692676,-24.43386,2.399998,-12.89795,-41.59424,154.7314,2.399998
2,2.801689,5.659189,-24.34456,2.419998,-13.07373,-41.7041,154.9072,2.419998
2,2.757041,5.514082,-24.07667,2.439998,-13.29346,-42.34131,155.6323,2.439998
2,2.734717,5.357812,-23.84227,2.459998,-13.35938,-43.1543,156.3354,2.459998
2,2.723555,5.201543,-23.64135,2.479998,-13.38135,-43.98926,156.9727,2.479998
2,2.723555,5.022949,-23.47392,2.499998,-13.44727,-44.78027,157.5439,2.499998
2,2.723555,4.833193,-23.31765,2.519998,-13.53516,-45.4834,158.0493,2.519998
2,2.734717,4.643437,-23.19486,2.539998,-13.66699,-46.03271,158.4448,2.539998
2,2.790527,4.397871,-23.04976,2.559998,-13.8208,-46.62598,158.8623,2.559998
2,2.835176,4.297412,-22.98278,2.579998,-13.90869,-46.8457,159.0161,2.579998
2,2.890986,4.152305,-22.88232,2.599998,-13.95264,-47.15332,159.1919,2.599998
2,2.957959,4.051846,-22.78187,2.619998,-13.99658,-47.37305,159.2578,2.619998
2,3.002607,3.962549,-22.68141,2.639998,-14.01855,-47.43896,159.1699,2.639998
2,3.047256,3.906738,-22.56979,2.659998,-13.99658,-47.35107,158.9502,2.659998
2,3.091904,3.850928,-22.447,2.679998,-13.93066,-47.15332,158.7085,2.679998
2,3.147715,3.817441,-22.32422,2.699998,-13.8208,-46.91162,158.4668,2.699998
2,3.203525,3.783955,-22.20144,2.719998,-13.64502,-46.69189,158.269,2.719998
2,3.270498,3.739307,-22.08982,2.739998,-13.46924,-46.49414,158.0493,2.739998
2,3.315146,3.70582,-21.98936,2.759998,-13.24951,-46.34033,157.7856,2.759998
2,3.359795,3.661172,-21.91122,2.779998,-13.00781,-46.27441,157.4561,2.779998
2,3.370957,3.616524,-21.84425,2.799998,-12.76611,-46.27441,157.0605,2.799998
2,3.370957,3.571875,-21.78844,2.819998,-12.52441,-46.31836,156.6431,2.819998
2,3.359795,3.538389,-21.75495,2.839998,-12.32666,-46.34033,156.2256,2.839998
2,3.326308,3.49374,-21.72146,2.859998,-12.10693,-46.25244,155.5884,2.859998
