SId,X,Y,Z,PT,A,B,G,OT
2,8.248798,5.804297,-37.6498,3.319998,37.39746,-108.6108,152.7979,3.319998
2,8.237637,5.793135,-37.48236,3.339998,37.48535,-108.501,152.8638,3.339998
2,8.181827,5.737324,-36.99123,3.359998,37.771,-108.1714,152.9736,3.359998
2,8.137177,5.648027,-36.5001,3.379997,38.1665,-107.8638,153.0615,3.379997
2,8.070205,5.536406,-36.00896,3.399997,38.58398,-107.4463,153.1714,3.399997
2,7.969746,5.447109,-35.51783,3.419997,39.04541,-106.875,153.4131,3.419997
2,7.858125,5.368975,-35.03786,3.439997,39.52881,-106.1719,153.7207,3.439997
2,7.713017,5.235029,-34.39046,3.459997,40.36377,-105.0293,154.248,3.459997
2,7.601397,5.112246,-33.93281,3.479997,41.11084,-104.1284,154.6436,3.479997
2,7.478613,5.000625,-33.47517,3.499997,41.83594,-103.3154,154.9731,3.499997
2,7.344668,4.877842,-33.03984,3.519997,42.45117,-102.7441,155.105,3.519997
2,7.199561,4.732734,-32.62685,3.539997,43.00049,-102.3926,155.0391,3.539997
2,7.043291,4.576465,-32.21385,3.559997,43.41797,-102.1509,154.8633,3.559997
2,6.887022,4.409033,-31.82317,3.579997,43.6377,-101.8652,154.7534,3.579997
2,6.730752,4.241601,-31.44366,3.599997,43.76953,-101.4917,154.7095,3.599997
2,6.529834,4.007197,-30.97485,3.619997,43.85742,-100.9204,154.7095,3.619997
2,6.418213,3.873252,-30.75161,3.639997,43.94531,-100.5908,154.7754,3.639997
2,6.250781,3.683496,-30.42791,3.659997,44.0332,-100.0195,154.8413,3.659997
2,6.061026,3.482578,-30.12653,3.679997,44.12109,-99.33838,154.9512,3.679997
2,5.860107,3.292822,-29.83632,3.699997,44.20898,-98.56934,155.105,3.699997
2,5.636865,3.103066,-29.55727,3.719997,44.31885,-97.7124,155.3247,3.719997
2,5.424785,2.935635,-29.3117,3.739997,44.49463,-96.78955,155.6104,3.739997
2,5.212705,2.779365,-29.0773,3.759997,44.71436,-95.80078,155.9399,3.759997
2,5.022949,2.623096,-28.84289,3.779997,44.89014,-94.83398,156.2695,3.779997
2,4.833193,2.466826,-28.61965,3.799997,44.95605,-93.91113,156.5332,3.799997
2,4.665762,2.321719,-28.41873,3.819997,44.86816,-93.07617,156.731,3.819997
2,4.509492,2.187773,-28.21781,3.839997,44.58252,-92.24121,156.9067,3.839997
2,4.397871,2.06499,-28.03922,3.859997,44.07715,-91.40625,157.1045,3.859997
2,4.308574,1.953369,-27.86062,3.879997,43.46191,-90.61523,157.3462,3.879997
2,4.23044,1.85291,-27.69319,3.899997,42.89063,-89.86816,157.6099,3.899997
2,4.185791,1.752451,-27.52576,3.919997,42.51709,-89.23096,157.8516,3.919997
2,4.141142,1.651992,-27.36949,3.939997,42.29736,-88.70361,158.0273,3.939997
2,4.107656,1.551533,-27.21322,3.959997,42.14355,-88.396,158.0273,3.959997
2,4.096494,1.451074,-27.06812,3.979997,41.85791,-88.37402,157.8296,3.979997
2,4.07417,1.339453,-26.93417,3.999997,41.41846,-88.68164,157.478,3.999997
2,4.051846,1.21667,-26.82255,4.019997,40.8252,-89.20898,157.1045,4.019997
2,4.040684,1.093887,-26.73325,4.039997,40.18799,-89.7583,156.7749,4.039997
2,4.040684,0.9711035,-26.65512,4.059997,39.59473,-90.21973,156.5552,4.059997
2,4.051846,0.7813476,-26.56582,4.079997,38.95752,-90.61523,156.3794,4.079997
2,4.051846,0.714375,-26.5435,4.099997,38.67188,-90.70313,156.3794,4.099997
2,4.051846,0.6250781,-26.52117,4.119997,38.38623,-90.76904,156.4233,4.119997
2,4.063008,0.5581055,-26.52117,4.139997,38.18848,-90.79102,156.4673,4.139997
2,4.063008,0.5246192,-26.53233,4.159997,38.0127,-90.85693,156.4893,4.159997
2,4.063008,0.4911328,-26.55466,4.179997,37.79297,-90.98877,156.4673,4.179997
2,4.051846,0.4576465,-26.58814,4.199997,37.50732,-91.18652,156.4233,4.199997
2,4.040684,0.4241602,-26.62163,4.219997,37.11182,-91.38428,156.4233,4.219997
2,4.029521,0.3795117,-26.64396,4.239997,36.67236,-91.58203,156.4673,4.239997
2,4.018359,0.3125391,-26.66628,4.259997,36.16699,-91.73584,156.4893,4.259997
2,4.007197,0.2455664,-26.67744,4.279997,35.57373,-91.88965,156.5112,4.279997
2,3.996035,0.1674316,-26.67744,4.299997,34.91455,-92.0874,156.5112,4.299997
2,3.984873,0.1116211,-26.67744,4.319997,34.21143,-92.30713,156.5112,4.319997
2,3.973711,0.06697266,-26.67744,4.339997,33.53027,-92.5708,156.5112,4.339997
2,3.973711,0.03348633,-26.66628,4.359997,32.98096,-92.8125,156.5332,4.359997
2,3.984873,-0.01116211,-26.65512,4.379997,32.56348,-92.98828,156.6211,4.379997
2,4.007197,-0.03348633,-26.64396,4.399997,32.45361,-92.98828,156.687,4.399997
2,4.029521,-0.05581055,-26.62163,4.419997,32.34375,-92.92236,156.8408,4.419997
2,4.063008,-0.08929688,-26.61047,4.439997,32.25586,-92.8125,157.0166,4.439997
2,4.096494,-0.1116211,-26.59931,4.459997,32.12402,-92.68066,157.1924,4.459997
2,4.129981,-0.1227832,-26.58814,4.479997,31.94824,-92.61475,157.3022,4.479997
2,4.141142,-0.1451074,-26.57698,4.499997,31.72852,-92.61475,157.3462,4.499997
2,4.152305,-0.1562695,-26.56582,4.519997,31.46484,-92.68066,157.3242,4.519997
2,4.152305,-0.1674316,-26.55466,4.539997,31.1792,-92.74658,157.2803,4.539997
2,4.141142,-0.1785938,-26.5435,4.559997,30.84961,-92.8125,157.2144,4.559997
2,4.141142,-0.1897559,-26.53233,4.579997,30.52002,-92.8125,157.1924,4.579997
2,4.129981,-0.2120801,-26.52117,4.599997,30.19043,-92.76855,157.2144,4.599997
2,4.129981,-0.2232422,-26.51001,4.619997,29.86084,-92.70264,157.2803,4.619997
2,4.118818,-0.2232422,-26.49885,4.639997,29.55322,-92.65869,157.3462,4.639997
2,4.107656,-0.2344043,-26.48769,4.659997,29.28955,-92.63672,157.4121,4.659997
2,4.107656,-0.2344043,-26.47652,4.679996,29.02588,-92.65869,157.4121,4.679996
2,4.096494,-0.2344043,-26.46536,4.699996,28.80615,-92.70264,157.3901,4.699996
2,4.096494,-0.2455664,-26.44304,4.719996,28.6084,-92.72461,157.3682,4.719996
2,4.085332,-0.2455664,-26.43188,4.739996,28.41064,-92.74658,157.3682,4.739996
2,4.085332,-0.2567285,-26.42071,4.759996,28.27881,-92.74658,157.3901,4.759996
2,4.085332,-0.2567285,-26.40955,4.779996,28.16895,-92.72461,157.4121,4.779996
2,4.085332,-0.2567285,-26.40955,4.799996,28.08105,-92.70264,157.4121,4.799996
2,4.096494,-0.2567285,-26.39839,4.819996,28.03711,-92.65869,157.4341,4.819996
2,4.107656,-0.2678906,-26.38723,4.839996,27.97119,-92.61475,157.5,4.839996
2,4.107656,-0.2678906,-26.38723,4.859996,27.97119,-92.61475,157.5,4.859996
2,4.118818,-0.2678906,-26.38723,4.879996,27.92725,-92.59277,157.522,4.879996
2,4.118818,-0.2678906,-26.37606,4.899996,27.8833,-92.5708,157.522,4.899996
2,4.118818,-0.2790527,-26.37606,4.919996,27.81738,-92.5708,157.522,4.919996
2,4.118818,-0.2790527,-26.3649,4.939996,27.72949,-92.59277,157.522,4.939996
2,4.107656,-0.2790527,-26.3649,4.959996,27.66357,-92.63672,157.522,4.959996
2,4.107656,-0.2678906,-26.3649,4.979996,27.57568,-92.65869,157.5,4.979996
2,4.107656,-0.2790527,-26.3649,4.999996,27.53174,-92.70264,157.478,4.999996
2,4.107656,-0.2790527,-26.3649,5.019996,27.50977,-92.72461,157.4341,5.019996
2,4.096494,-0.2790527,-26.3649,5.039996,27.46582,-92.76855,157.4121,5.039996
2,4.096494,-0.2790527,-26.3649,5.059996,27.46582,-92.79053,157.3901,5.059996
2,4.096494,-0.2790527,-26.35374,5.079996,27.44385,-92.8125,157.3462,5.079996
2,4.096494,-0.2790527,-26.35374,5.099996,27.44385,-92.85645,157.3242,5.099996
2,4.096494,-0.2790527,-26.35374,5.119996,27.44385,-92.90039,157.2583,5.119996
2,4.096494,-0.2790527,-26.33142,5.139996,27.48779,-93.01025,157.1265,5.139996
2,4.096494,-0.2678906,-26.32025,5.159996,27.53174,-93.07617,157.0386,5.159996
2,4.096494,-0.2567285,-26.29793,5.179996,27.6416,-93.25195,156.8408,5.179996
2,4.107656,-0.2344043,-26.27561,5.199996,27.83936,-93.47168,156.5771,5.199996
2,4.118818,-0.2232422,-26.24212,5.219996,28.01514,-93.69141,156.3135,5.219996
2,4.129981,-0.2120801,-26.2198,5.239996,28.14697,-93.91113,156.0718,5.239996
2,4.129981,-0.200918,-26.20863,5.259996,28.21289,-94.13086,155.896,5.259996
2,4.141142,-0.1897559,-26.19747,5.279996,28.25684,-94.35059,155.7422,5.279996
2,4.152305,-0.1785938,-26.18631,5.299996,28.27881,-94.52637,155.5884,5.299996
2,4.163467,-0.1674316,-26.17515,5.319996,28.32275,-94.68018,155.4785,5.319996
2,4.174629,-0.1674316,-26.16398,5.339996,28.34473,-94.76807,155.4126,5.339996
2,4.174629,-0.1562695,-26.16398,5.359996,28.34473,-94.81201,155.3906,5.359996
2,4.185791,-0.1562695,-26.15282,5.379996,28.3667,-94.83398,155.3687,5.379996
2,4.196953,-0.1562695,-26.14166,5.399996,28.3667,-94.83398,155.3467,5.399996
2,4.196953,-0.1562695,-26.14166,5.419996,28.3667,-94.85596,155.3467,5.419996
2,4.219277,-0.1562695,-26.11934,5.439996,28.38867,-94.85596,155.3467,5.439996
2,4.219277,-0.1451074,-26.11934,5.459996,28.38867,-94.87793,155.3467,5.459996
2,4.23044,-0.1451074,-26.09701,5.479996,28.38867,-94.92188,155.3247,5.479996
2,4.241601,-0.1451074,-26.07469,5.499996,28.3667,-95.00977,155.2808,5.499996
2,4.252764,-0.1339453,-26.0412,5.519996,28.32275,-95.1416,155.1929,5.519996
2,4.252764,-0.1227832,-26.00772,5.539996,28.23486,-95.29541,155.083,5.539996
2,4.241601,-0.1116211,-25.98539,5.559996,28.14697,-95.44922,154.9951,5.559996
2,4.23044,-0.100459,-25.96307,5.579996,28.05908,-95.53711,154.9072,5.579996
2,4.23044,-0.08929688,-25.92958,5.599996,27.92725,-95.64697,154.7534,5.599996
2,4.23044,-0.08929688,-25.92958,5.619996,27.92725,-95.64697,154.7534,5.619996
2,4.23044,-0.07813477,-25.90726,5.639996,27.8833,-95.69092,154.6655,5.639996
2,4.23044,-0.07813477,-25.89609,5.659996,27.83936,-95.71289,154.6216,5.659996
2,4.241601,-0.07813477,-25.88493,5.679996,27.81738,-95.75684,154.5337,5.679996
2,4.241601,-0.07813477,-25.86261,5.699996,27.79541,-95.82275,154.4019,5.699996
2,4.252764,-0.07813477,-25.84028,5.719995,27.79541,-95.88867,154.27,5.719995
2,4.263926,-0.07813477,-25.8068,5.739995,27.79541,-95.99854,154.0503,5.739995
2,4.275088,-0.07813477,-25.79564,5.759995,27.79541,-96.04248,153.9404,5.759995
2,4.275088,-0.06697266,-25.77331,5.779995,27.79541,-96.1084,153.7866,5.779995
2,4.275088,-0.05581055,-25.73982,5.799995,27.79541,-96.17432,153.6328,5.799995
2,4.275088,-0.05581055,-25.7175,5.819995,27.81738,-96.24023,153.479,5.819995
2,4.275088,-0.04464844,-25.69518,5.839995,27.83936,-96.28418,153.3252,5.839995
2,4.275088,-0.03348633,-25.67285,5.859995,27.86133,-96.3501,153.1714,5.859995
2,4.263926,-0.03348633,-25.65053,5.879995,27.90527,-96.41602,153.0396,5.879995
2,4.252764,-0.02232422,-25.61704,5.899995,27.94922,-96.52588,152.7979,5.899995
2,4.241601,-0.01116211,-25.61704,5.919995,27.97119,-96.54785,152.7539,5.919995
2,4.23044,-0.01116211,-25.59472,5.939995,27.99316,-96.61377,152.6221,5.939995
2,4.219277,0,-25.57239,5.959995,28.01514,-96.65771,152.5122,5.959995
2,4.208115,0.01116211,-25.55007,5.979995,28.03711,-96.72363,152.4023,5.979995
2,4.196953,0.02232422,-25.53891,5.999995,28.08105,-96.76758,152.3145,5.999995
2,4.196953,0.03348633,-25.51658,6.019995,28.10303,-96.8335,152.2046,6.019995
2,4.174629,0.03348633,-25.4831,6.039995,28.125,-96.89941,152.1387,6.039995
2,4.163467,0.04464844,-25.44961,6.059995,28.14697,-96.9873,152.0508,6.059995
2,4.152305,0.05581055,-25.43845,6.079995,28.14697,-97.00928,152.0288,6.079995
2,4.141142,0.06697266,-25.41612,6.099995,28.14697,-97.03125,152.0068,6.099995
2,4.129981,0.07813477,-25.3938,6.119995,28.14697,-97.05322,151.9629,6.119995
2,4.129981,0.08929688,-25.37148,6.139995,28.125,-97.05322,151.9409,6.139995
2,4.118818,0.100459,-25.36031,6.159995,28.125,-97.0752,151.9189,6.159995
2,4.118818,0.1116211,-25.33799,6.179995,28.10303,-97.09717,151.897,6.179995
2,4.107656,0.1116211,-25.32683,6.199995,28.125,-97.11914,151.875,6.199995
2,4.096494,0.1227832,-25.3045,6.219995,28.125,-97.14111,151.853,6.219995
2,4.085332,0.1451074,-25.28218,6.239995,28.125,-97.16309,151.853,6.239995
2,4.07417,0.1562695,-25.25985,6.259995,28.10303,-97.18506,151.8311,6.259995
2,4.051846,0.1785938,-25.23753,6.279995,28.08105,-97.20703,151.8311,6.279995
2,4.040684,0.200918,-25.2152,6.299995,28.05908,-97.20703,151.8091,6.299995
2,4.029521,0.2120801,-25.19288,6.319995,28.08105,-97.18506,151.8091,6.319995
2,4.018359,0.2232422,-25.18172,6.339995,28.125,-97.11914,151.8091,6.339995
2,4.018359,0.2344043,-25.1594,6.359995,28.21289,-96.94336,151.8091,6.359995
2,4.007197,0.2344043,-25.1594,6.379995,28.21289,-96.89941,151.8091,6.379995
2,4.007197,0.2455664,-25.14823,6.399995,28.25684,-96.78955,151.7871,6.399995
