SId,X,Y,Z,PT,A,B,G,OT
2,8.092529,8.661797,-37.96233,6.499995,35.24414,-75.65186,149.8096,6.499995
2,7.969746,8.405068,-37.33726,6.519995,35.15625,-75.60791,149.7876,6.519995
2,7.846963,8.14834,-36.72334,6.539995,35.09033,-75.47607,149.6997,6.539995
2,7.735342,7.880449,-36.12059,6.559995,35.02441,-75.32227,149.5679,6.559995
2,7.601397,7.623721,-35.55132,6.579995,34.91455,-75.16846,149.3921,6.579995
2,7.445127,7.389317,-35.01554,6.599995,34.67285,-75.01465,149.2603,6.599995
2,7.277695,7.177237,-34.50208,6.619995,34.40918,-74.79492,149.1943,6.619995
2,7.110264,6.953994,-34.01095,6.639995,34.2334,-74.46533,149.2383,6.639995
2,6.909346,6.619131,-33.40819,6.659995,34.21143,-73.87207,149.3921,6.659995
2,6.797725,6.440537,-33.10682,6.679995,34.2334,-73.54248,149.502,6.679995
2,6.663779,6.172647,-32.68266,6.699995,34.18945,-73.01514,149.6558,6.699995
2,6.529834,5.915918,-32.28082,6.719995,34.10156,-72.46582,149.7656,6.719995
2,6.418213,5.670352,-31.89015,6.739995,34.05762,-71.89453,149.8535,6.739995
2,6.306592,5.424785,-31.51064,6.759995,34.07959,-71.30127,149.9194,6.759995
2,6.172647,5.179219,-31.15345,6.779994,34.21143,-70.66406,150.0293,6.779994
2,6.027539,4.944815,-30.80742,6.799994,34.43115,-69.96094,150.2051,6.799994
2,5.87127,4.721572,-30.47256,6.819994,34.7168,-69.27979,150.3589,6.819994
2,5.715,4.520654,-30.16002,6.839994,34.98047,-68.68652,150.4907,6.839994
2,5.558731,4.342061,-29.85864,6.859994,35.26611,-68.2251,150.5127,6.859994
2,5.413623,4.185791,-29.55727,6.879994,35.57373,-67.82959,150.5347,6.879994
2,5.279678,4.051846,-29.27821,6.899994,35.94727,-67.43408,150.5786,6.899994
2,5.145732,3.940225,-29.02148,6.919994,36.38672,-67.03857,150.6665,6.919994
2,5.022949,3.850928,-28.76476,6.939994,36.87012,-66.66504,150.7104,6.939994
2,4.86668,3.70582,-28.38524,6.959994,37.70508,-66.18164,150.7324,6.959994
2,4.844356,3.683496,-28.30711,6.979994,37.85889,-66.09375,150.7324,6.979994
2,4.755059,3.594199,-28.10619,6.999994,38.32031,-65.85205,150.7764,6.999994
2,4.688086,3.516064,-27.90527,7.019994,38.73779,-65.61035,150.8862,7.019994
2,4.621113,3.426768,-27.71552,7.039994,39.11133,-65.34668,151.0181,7.039994
2,4.587627,3.337471,-27.54809,7.059994,39.46289,-65.10498,151.1279,7.059994
2,4.565303,3.237012,-27.39182,7.079994,39.72656,-64.90723,151.1719,7.079994
2,4.554141,3.114228,-27.23555,7.099994,39.83643,-64.77539,151.2158,7.099994
2,4.531816,2.924473,-27.05695,7.119994,39.72656,-64.6875,151.2598,7.119994
2,4.531816,2.824014,-26.97882,7.139994,39.6167,-64.6875,151.2817,7.139994
2,4.542978,2.667744,-26.87836,7.159994,39.41895,-64.66553,151.3477,7.159994
2,4.565303,2.511475,-26.7779,7.179994,39.24316,-64.64355,151.4355,7.179994
2,4.598789,2.366367,-26.6886,7.199994,39.06738,-64.64355,151.5015,7.199994
2,4.632276,2.232422,-26.62163,7.219994,38.86963,-64.64355,151.5454,7.219994
2,4.676924,2.120801,-26.56582,7.239994,38.60596,-64.6875,151.5454,7.239994
2,4.699248,2.00918,-26.51001,7.259994,38.32031,-64.75342,151.5234,7.259994
2,4.721572,1.908721,-26.46536,7.279994,37.96875,-64.86328,151.5234,7.279994
2,4.743896,1.7971,-26.43188,7.299994,37.55127,-64.99512,151.5234,7.299994
2,4.755059,1.707803,-26.40955,7.319994,37.08984,-65.14893,151.5674,7.319994
2,4.777383,1.618506,-26.39839,7.339994,36.5625,-65.36865,151.6113,7.339994
2,4.799707,1.540371,-26.39839,7.359994,36.05713,-65.61035,151.6553,7.359994
2,4.822031,1.48456,-26.39839,7.379994,35.61768,-65.896,151.6113,7.379994
2,4.855517,1.42875,-26.42071,7.399994,35.15625,-66.31348,151.4795,7.399994
2,4.855517,1.384102,-26.44304,7.419994,34.51904,-66.88477,151.2817,7.419994
2,4.855517,1.384102,-26.44304,7.439994,34.51904,-66.88477,151.2817,7.439994
2,4.833193,1.350615,-26.4542,7.459994,33.79395,-67.36816,151.062,7.459994
2,4.822031,1.305967,-26.46536,7.479994,33.13477,-67.76367,150.9082,7.479994
2,4.810869,1.283643,-26.46536,7.499994,32.65137,-68.02734,150.7983,7.499994
2,4.788545,1.238994,-26.46536,7.519994,31.81641,-68.42285,150.7104,7.519994
2,4.777383,1.205508,-26.46536,7.539994,30.95947,-68.75244,150.6665,7.539994
2,4.766221,1.172022,-26.46536,7.559994,30.12451,-69.06006,150.6885,7.559994
2,4.766221,1.138535,-26.47652,7.579994,29.06982,-69.49951,150.7544,7.579994
2,4.777383,1.116211,-26.47652,7.599994,28.34473,-69.93896,150.7544,7.599994
2,4.766221,1.093887,-26.46536,7.619994,27.77344,-70.35645,150.7104,7.619994
2,4.766221,1.082725,-26.46536,7.639994,27.31201,-70.75195,150.6226,7.639994
2,4.777383,1.0604,-26.47652,7.659994,26.98242,-71.05957,150.5347,7.659994
2,4.788545,1.049238,-26.47652,7.679994,26.87256,-71.19141,150.4907,7.679994
2,4.810869,1.026914,-26.48769,7.699994,26.87256,-71.16943,150.4907,7.699994
2,4.833193,1.015752,-26.49885,7.719994,26.9165,-71.10352,150.5127,7.719994
2,4.844356,1.00459,-26.51001,7.739994,26.98242,-70.97168,150.5566,7.739994
2,4.86668,0.9822657,-26.52117,7.759994,27.04834,-70.81787,150.6006,7.759994
2,4.889004,0.9711035,-26.52117,7.779994,27.09229,-70.68604,150.6445,7.779994
2,4.911328,0.9599414,-26.53233,7.799994,27.11426,-70.5542,150.6665,7.799994
2,4.92249,0.9376172,-26.52117,7.819993,27.13623,-70.48828,150.6445,7.819993
2,4.933652,0.9264551,-26.52117,7.839993,27.13623,-70.44434,150.6226,7.839993
2,4.933652,0.9041309,-26.51001,7.859993,27.13623,-70.42236,150.6006,7.859993
2,4.944815,0.8818066,-26.48769,7.879993,27.13623,-70.40039,150.5566,7.879993
2,4.944815,0.8594824,-26.46536,7.899993,27.13623,-70.40039,150.5127,7.899993
2,4.944815,0.8371582,-26.44304,7.919993,27.1582,-70.35645,150.4907,7.919993
2,4.955976,0.8036719,-26.40955,7.939993,27.13623,-70.33447,150.4688,7.939993
2,4.967139,0.7701855,-26.38723,7.959993,27.09229,-70.3125,150.4468,7.959993
