SId,X,Y,Z,PT,A,B,G,OT
0,8.550176,12.97037,-37.8842,2.999998,6.987305,-11.09619,-169.3213,2.999998
0,8.438555,12.78061,-37.6498,3.019998,6.833496,-10.83252,-169.7827,3.019998
0,8.304609,12.59086,-37.44888,3.039998,6.591797,-10.32715,-170.2661,3.039998
0,8.137177,12.42343,-37.2368,3.059998,6.28418,-9.536133,-170.7495,3.059998
0,7.925097,12.14437,-36.9131,3.079998,5.888672,-8.173828,-171.4087,3.079998
0,7.813477,11.98811,-36.74566,3.099998,5.734863,-7.536621,-171.6943,3.099998
0,7.679531,11.72021,-36.47777,3.119998,5.581055,-6.767578,-172.0898,3.119998
0,7.556748,11.47465,-36.18756,3.139998,5.383301,-6.196289,-172.3755,3.139998
0,7.433965,11.26257,-35.89734,3.159998,5.141602,-5.690918,-172.6172,3.159998
0,7.333506,11.07281,-35.60713,3.179998,4.87793,-5.119629,-172.9028,3.179998
0,7.244209,10.86073,-35.31691,3.199998,4.680176,-4.438477,-173.2104,3.199998
0,7.14375,10.64865,-35.01554,3.219998,4.570313,-3.867188,-173.4302,3.219998
0,7.020967,10.43657,-34.73648,3.239998,4.504395,-3.581543,-173.5181,3.239998
0,6.875859,10.24682,-34.45743,3.259998,4.460449,-3.581543,-173.584,3.259998
0,6.741914,10.0459,-34.17838,3.279998,4.438477,-3.823242,-173.6499,3.279998
0,6.619131,9.833818,-33.91049,3.299998,4.482422,-4.196777,-173.7598,3.299998
0,6.496347,9.599414,-33.63144,3.319998,4.526367,-4.614258,-173.8477,3.319998
0,6.340078,9.398496,-33.35238,3.339998,4.570313,-5.053711,-173.8916,3.339998
0,6.172647,9.219902,-33.07333,3.359998,4.592285,-5.471191,-173.9355,3.359998
0,5.915918,8.952012,-32.62685,3.379997,4.702148,-6.04248,-174.0234,3.379997
0,5.87127,8.896201,-32.53755,3.399997,4.746094,-6.108398,-174.0234,3.399997
0,5.737324,8.728769,-32.29198,3.419997,4.899902,-6.328125,-174.0674,3.419997
0,5.592217,8.550176,-32.04642,3.439997,5.053711,-6.503906,-174.0894,3.439997
0,5.447109,8.371582,-31.78969,3.459997,5.163574,-6.657715,-174.0894,3.459997
0,5.29084,8.215313,-31.53296,3.479997,5.185547,-6.811523,-174.0894,3.479997
0,5.145732,8.059043,-31.26507,3.499997,5.20752,-6.921387,-174.1113,3.499997
