SId,X,Y,Z,PT,A,B,G,OT
0,4.799707,10.24682,-37.13634,1.379999,14.17236,1.494141,-160.2905,1.379999
0,4.86668,10.10171,-36.31034,1.399999,14.26025,2.373047,-160.2466,1.399999
0,4.933652,9.934278,-35.51783,1.419999,14.34814,3.383789,-160.1807,1.419999
0,5.022949,9.733359,-34.76997,1.439999,14.45801,4.504395,-160.1147,1.439999
0,5.112246,9.510118,-34.04443,1.459999,14.58984,5.581055,-160.0049,1.459999
0,5.190381,9.219902,-33.1403,1.479999,14.67773,6.789551,-159.873,1.479999
0,5.223867,9.085957,-32.68266,1.499999,14.69971,7.316895,-159.8511,1.499999
0,5.257353,8.873877,-32.02409,1.519999,14.69971,8.02002,-159.8511,1.519999
0,5.29084,8.650635,-31.39901,1.539999,14.69971,8.679199,-159.895,1.539999
0,5.29084,8.427393,-30.79626,1.559999,14.72168,9.294434,-159.939,1.559999
0,5.257353,8.215313,-30.22699,1.579999,14.76563,9.84375,-160.0049,1.579999
0,5.212705,8.014395,-29.69121,1.599999,14.80957,10.32715,-160.0928,1.599999
0,5.145732,7.824639,-29.17775,1.619999,14.80957,10.78857,-160.2246,1.619999
0,5.067598,7.579072,-28.54151,1.639999,14.80957,11.31592,-160.4443,1.639999
0,5.000625,7.456289,-28.24014,1.659999,14.7876,11.53564,-160.5103,1.659999
0,4.911328,7.266533,-27.82714,1.679999,14.74365,11.86523,-160.6201,1.679999
0,4.822031,7.099102,-27.43646,1.699999,14.63379,12.19482,-160.6641,1.699999
0,4.743896,6.920508,-27.06812,1.719999,14.52393,12.50244,-160.73,1.719999
0,4.676924,6.741914,-26.72209,1.739999,14.41406,12.81006,-160.7739,1.739999
0,4.609951,6.56332,-26.39839,1.759999,14.37012,13.05176,-160.7739,1.759999
0,4.542978,6.395889,-26.08585,1.779999,14.32617,13.27148,-160.7739,1.779999
0,4.487168,6.250781,-25.79564,1.799999,14.26025,13.42529,-160.752,1.799999
0,4.431357,6.116836,-25.51658,1.819999,14.21631,13.5791,-160.73,1.819999
0,4.386709,5.994053,-25.24869,1.839999,14.21631,13.71094,-160.708,1.839999
0,4.353223,5.893594,-24.9808,1.859999,14.23828,13.86475,-160.686,1.859999
0,4.319736,5.804297,-24.73524,1.879999,14.3042,13.99658,-160.708,1.879999
0,4.275088,5.748487,-24.50083,1.899999,14.37012,14.12842,-160.7739,1.899999
0,4.23044,5.715,-24.27759,1.919999,14.43604,14.23828,-160.8618,1.919999
0,4.174629,5.670352,-23.99854,1.939999,14.47998,14.34814,-161.0156,1.939999
0,4.141142,5.648027,-23.87575,1.959999,14.47998,14.37012,-161.0815,1.959999
0,4.085332,5.603379,-23.686,1.979999,14.41406,14.39209,-161.1914,1.979999
0,4.040684,5.547568,-23.5074,1.999999,14.32617,14.37012,-161.2793,1.999999
0,3.996035,5.480596,-23.35113,2.019999,14.19434,14.32617,-161.3672,2.019999
0,3.951387,5.413623,-23.20603,2.039999,14.04053,14.23828,-161.4551,2.039999
0,3.906738,5.324326,-23.08324,2.059999,13.88672,14.12842,-161.543,2.059999
0,3.873252,5.223867,-22.97162,2.079999,13.68896,13.95264,-161.6089,2.079999
0,3.850928,5.112246,-22.88232,2.099999,13.49121,13.73291,-161.6089,2.099999
0,3.850928,5.000625,-22.80419,2.119999,13.27148,13.44727,-161.6089,2.119999
0,3.86209,4.889004,-22.73722,2.139999,13.05176,13.16162,-161.5649,2.139999
0,3.884414,4.777383,-22.69257,2.159999,12.854,12.87598,-161.521,2.159999
0,3.906738,4.6546,-22.64792,2.179999,12.65625,12.6123,-161.4771,2.179999
0,3.929063,4.554141,-22.60327,2.199999,12.4585,12.34863,-161.4551,2.199999
0,3.951387,4.44252,-22.55862,2.219999,12.28271,12.12891,-161.4331,2.219999
0,3.984873,4.319736,-22.51398,2.239999,12.08496,11.90918,-161.4111,2.239999
0,3.996035,4.263926,-22.49165,2.259999,12.01904,11.77734,-161.4111,2.259999
0,4.007197,4.185791,-22.45816,2.279999,11.93115,11.62354,-161.4111,2.279999
0,4.018359,4.107656,-22.42468,2.299999,11.86523,11.42578,-161.4111,2.299999
0,4.018359,4.040684,-22.39119,2.319999,11.79932,11.20605,-161.4111,2.319999
0,4.018359,3.973711,-22.38003,2.339998,11.79932,11.0083,-161.4331,2.339998
0,4.018359,3.9179,-22.36887,2.359998,11.82129,10.87646,-161.4111,2.359998
0,4.007197,3.873252,-22.36887,2.379998,11.86523,10.81055,-161.4111,2.379998
0,3.984873,3.828604,-22.36887,2.399998,11.90918,10.78857,-161.3672,2.399998
0,3.973711,3.806279,-22.38003,2.419998,11.95313,10.83252,-161.3452,2.419998
0,3.951387,3.772793,-22.39119,2.439998,11.9751,10.89844,-161.3452,2.439998
0,3.929063,3.750469,-22.40235,2.459998,11.9751,11.0083,-161.3232,2.459998
0,3.9179,3.728145,-22.42468,2.479998,11.9751,11.14014,-161.3232,2.479998
0,3.884414,3.694658,-22.447,2.499998,11.95313,11.35986,-161.3232,2.499998
0,3.828604,3.661172,-22.48049,2.519998,11.90918,11.77734,-161.3232,2.519998
0,3.716982,3.583037,-22.52514,2.539998,11.84326,12.83203,-161.3452,2.539998
0,3.694658,3.583037,-22.5363,2.559998,11.82129,13.00781,-161.3672,2.559998
0,3.627686,3.560713,-22.54746,2.579998,11.82129,13.60107,-161.3892,2.579998
0,3.560713,3.549551,-22.55862,2.599998,11.79932,14.15039,-161.4331,2.599998
0,3.482578,3.549551,-22.56979,2.619998,11.79932,14.67773,-161.499,2.619998
0,3.393281,3.549551,-22.56979,2.639998,11.79932,15.18311,-161.5869,2.639998
0,3.315146,3.560713,-22.56979,2.659998,11.82129,15.64453,-161.6528,2.659998
0,3.237012,3.583037,-22.55862,2.679998,11.84326,16.08398,-161.7188,2.679998
0,3.136553,3.638848,-22.5363,2.699998,11.86523,16.52344,-161.7407,2.699998
0,3.091904,3.661172,-22.52514,2.719998,11.88721,16.69922,-161.7847,2.719998
0,3.024932,3.716982,-22.50281,2.739998,11.90918,16.89697,-161.8286,2.739998
0,2.980283,3.772793,-22.46933,2.759998,11.90918,17.00684,-161.8726,2.759998
0,2.924473,3.828604,-22.43584,2.779998,11.93115,17.02881,-161.9385,2.779998
0,2.890986,3.895576,-22.40235,2.799998,11.93115,17.00684,-161.9824,2.799998
0,2.846338,3.973711,-22.36887,2.819998,11.95313,16.94092,-162.0483,2.819998
0,2.812852,4.051846,-22.32422,2.839998,11.95313,16.85303,-162.1362,2.839998
0,2.790527,4.118818,-22.27957,2.859998,11.9751,16.76514,-162.2241,2.859998
0,2.757041,4.196953,-22.22376,2.879998,11.99707,16.65527,-162.29,2.879998
0,2.734717,4.263926,-22.16795,2.899998,11.9751,16.50146,-162.356,2.899998
0,2.712393,4.330898,-22.11214,2.919998,11.95313,16.30371,-162.3779,2.919998
0,2.701231,4.386709,-22.04517,2.939998,11.88721,16.06201,-162.3999,2.939998
0,2.690068,4.44252,-21.98936,2.959998,11.82129,15.82031,-162.4219,2.959998
0,2.701231,4.487168,-21.93354,2.979998,11.7334,15.57861,-162.4438,2.979998
0,2.723555,4.554141,-21.84425,2.999998,11.55762,15.18311,-162.4658,2.999998
0,2.734717,4.554141,-21.83309,3.019998,11.51367,15.11719,-162.4658,3.019998
0,2.757041,4.587627,-21.78844,3.039998,11.38184,14.91943,-162.4878,3.039998
0,2.779365,4.609951,-21.74379,3.059998,11.25,14.7876,-162.5317,3.059998
0,2.812852,4.632276,-21.7103,3.079998,11.14014,14.65576,-162.5317,3.079998
0,2.835176,4.665762,-21.68798,3.099998,11.07422,14.5459,-162.5317,3.099998
0,2.868662,4.699248,-21.66566,3.119998,11.0083,14.45801,-162.5317,3.119998
0,2.902148,4.732734,-21.64333,3.139998,10.96436,14.37012,-162.5317,3.139998
0,2.946797,4.766221,-21.62101,3.159998,10.96436,14.26025,-162.5317,3.159998
0,2.991445,4.799707,-21.59868,3.179998,10.94238,14.15039,-162.5098,3.179998
0,3.047256,4.833193,-21.58752,3.199998,10.92041,13.99658,-162.4878,3.199998
0,3.103066,4.877842,-21.5652,3.219998,10.87646,13.8208,-162.4438,3.219998
0,3.181201,4.92249,-21.54287,3.239998,10.83252,13.60107,-162.356,3.239998
0,3.28166,4.967139,-21.53171,3.259998,10.81055,13.38135,-162.2681,3.259998
0,3.415606,5.034111,-21.52055,3.279998,10.83252,13.02979,-162.0703,3.279998
0,3.571875,5.112246,-21.50938,3.299998,10.87646,12.65625,-161.8506,3.299998
0,3.616524,5.123408,-21.50938,3.319998,10.89844,12.56836,-161.8066,3.319998
0,3.739307,5.168056,-21.49822,3.339998,10.89844,12.23877,-161.6089,3.339998
0,3.86209,5.190381,-21.49822,3.359998,10.87646,11.88721,-161.4331,3.359998
0,3.984873,5.201543,-21.48706,3.379997,10.83252,11.53564,-161.2573,3.379997
0,4.107656,5.201543,-21.48706,3.399997,10.78857,11.22803,-161.1035,3.399997
0,4.23044,5.190381,-21.49822,3.419997,10.74463,10.92041,-160.9717,3.419997
0,4.342061,5.168056,-21.50938,3.439997,10.72266,10.65674,-160.8398,3.439997
0,4.476006,5.123408,-21.54287,3.459997,10.72266,10.2832,-160.686,3.459997
0,4.542978,5.07876,-21.5652,3.479997,10.74463,10.08545,-160.5762,3.479997
0,4.621113,5.022949,-21.59868,3.499997,10.7666,9.799805,-160.4443,3.499997
0,4.699248,4.967139,-21.64333,3.519997,10.78857,9.558105,-160.3564,3.519997
0,4.766221,4.900166,-21.68798,3.539997,10.81055,9.338379,-160.2686,3.539997
0,4.833193,4.822031,-21.73263,3.559997,10.81055,9.140625,-160.2026,3.559997
0,4.889004,4.743896,-21.78844,3.579997,10.81055,8.986816,-160.1367,3.579997
0,4.944815,4.6546,-21.84425,3.599997,10.78857,8.876953,-160.0049,3.599997
0,5.000625,4.554141,-21.91122,3.619997,10.7666,8.833008,-159.8511,3.619997
0,5.056436,4.44252,-21.97819,3.639997,10.72266,8.833008,-159.6753,3.639997
0,5.123408,4.319736,-22.05633,3.659997,10.70068,8.898926,-159.4995,3.659997
0,5.179219,4.185791,-22.1233,3.679997,10.65674,9.030762,-159.3457,3.679997
0,5.223867,4.040684,-22.20144,3.699997,10.63477,9.18457,-159.1919,3.699997
0,5.268516,3.895576,-22.27957,3.719997,10.61279,9.404297,-159.0601,3.719997
0,5.302002,3.761631,-22.3577,3.739997,10.61279,9.689941,-158.9282,3.739997
0,5.346651,3.527226,-22.48049,3.759997,10.67871,10.34912,-158.6646,3.759997
0,5.346651,3.43793,-22.52514,3.779997,10.70068,10.65674,-158.5767,3.779997
0,5.346651,3.292822,-22.59211,3.799997,10.7666,11.16211,-158.3789,3.799997
0,5.335488,3.170039,-22.65908,3.819997,10.83252,11.71143,-158.2251,3.819997
0,5.313164,3.058418,-22.71489,3.839997,10.87646,12.28271,-158.0713,3.839997
0,5.279678,2.946797,-22.7707,3.859997,10.94238,12.854,-157.9614,3.859997
0,5.235029,2.846338,-22.81535,3.879997,11.0083,13.44727,-157.8735,3.879997
0,5.190381,2.757041,-22.87116,3.899997,11.07422,14.01855,-157.7637,3.899997
0,5.13457,2.667744,-22.90465,3.919997,11.11816,14.56787,-157.6758,3.919997
0,5.07876,2.589609,-22.93814,3.939997,11.14014,15.09521,-157.5879,3.939997
0,5.022949,2.522637,-22.97162,3.959997,11.16211,15.62256,-157.522,3.959997
0,4.967139,2.466826,-23.00511,3.979997,11.18408,16.12793,-157.4561,3.979997
0,4.911328,2.411016,-23.02743,3.999997,11.20605,16.58936,-157.3901,3.999997
0,4.855517,2.366367,-23.04976,4.019997,11.20605,17.00684,-157.3242,4.019997
0,4.799707,2.321719,-23.07208,4.039997,11.22803,17.40234,-157.2803,4.039997
0,4.732734,2.265908,-23.0944,4.059997,11.25,17.92969,-157.2144,4.059997
0,4.71041,2.243584,-23.0944,4.079997,11.27197,18.17139,-157.1924,4.079997
0,4.6546,2.210098,-23.11673,4.099997,11.29395,18.54492,-157.1265,4.099997
0,4.598789,2.165449,-23.12789,4.119997,11.33789,18.89648,-157.0825,4.119997
0,4.531816,2.120801,-23.15022,4.139997,11.35986,19.29199,-157.0386,4.139997
0,4.464844,2.076152,-23.16138,4.159997,11.38184,19.6875,-157.0166,4.159997
0,4.386709,2.031504,-23.1837,4.179997,11.40381,20.14893,-157.0166,4.179997
0,4.308574,1.986856,-23.19486,4.199997,11.42578,20.61035,-157.0386,4.199997
0,4.208115,1.953369,-23.21719,4.219997,11.44775,21.0498,-157.0825,4.219997
0,4.107656,1.919883,-23.22835,4.239997,11.44775,21.44531,-157.1484,4.239997
0,3.996035,1.886397,-23.25067,4.259997,11.42578,21.79688,-157.2363,4.259997
0,3.884414,1.864072,-23.26184,4.279997,11.44775,22.12646,-157.3462,4.279997
0,3.761631,1.830586,-23.273,4.299997,11.46973,22.41211,-157.478,4.299997
0,3.638848,1.808262,-23.28416,4.319997,11.4917,22.69775,-157.5879,4.319997
0,3.516064,1.785938,-23.29532,4.339997,11.53564,22.96143,-157.6978,4.339997
0,3.292822,1.763613,-23.30648,4.359997,11.60156,23.33496,-157.9175,4.359997
0,3.248174,1.763613,-23.30648,4.379997,11.60156,23.42285,-157.9395,4.379997
0,3.114228,1.763613,-23.31765,4.399997,11.64551,23.57666,-158.0713,4.399997
0,2.991445,1.774775,-23.31765,4.419997,11.68945,23.7085,-158.1812,4.419997
0,2.8575,1.7971,-23.31765,4.439997,11.75537,23.77441,-158.291,4.439997
0,2.723555,1.830586,-23.31765,4.459997,11.82129,23.84033,-158.4448,4.459997
0,2.600771,1.875234,-23.31765,4.479997,11.90918,23.88428,-158.6206,4.479997
0,2.477988,1.919883,-23.31765,4.499997,11.9751,23.9502,-158.7964,4.499997
0,2.310557,1.986856,-23.30648,4.519997,12.06299,24.01611,-159.0161,4.519997
0,2.232422,2.020342,-23.30648,4.539997,12.10693,24.03809,-159.082,4.539997
0,2.120801,2.076152,-23.29532,4.559997,12.15088,24.08203,-159.2139,4.559997
0,2.020342,2.131963,-23.28416,4.579997,12.2168,24.104,-159.3677,4.579997
0,1.931045,2.198936,-23.26184,4.599997,12.28271,24.08203,-159.4775,4.599997
0,1.85291,2.254746,-23.25067,4.619997,12.34863,24.06006,-159.5874,4.619997
0,1.785938,2.321719,-23.22835,4.639997,12.43652,23.99414,-159.7192,4.639997
0,1.718965,2.388691,-23.20603,4.659997,12.50244,23.92822,-159.8291,4.659997
0,1.651992,2.455664,-23.1837,4.679996,12.56836,23.88428,-159.939,4.679996
0,1.596182,2.522637,-23.17254,4.699996,12.63428,23.84033,-160.0269,4.699996
0,1.529209,2.589609,-23.13905,4.719996,12.67822,23.77441,-160.1147,4.719996
0,1.462236,2.656582,-23.11673,4.739996,12.72217,23.73047,-160.1807,4.739996
0,1.417588,2.712393,-23.0944,4.759996,12.74414,23.64258,-160.2686,4.759996
0,1.372939,2.779365,-23.06092,4.779996,12.78809,23.57666,-160.3564,4.779996
0,1.328291,2.846338,-23.03859,4.799996,12.81006,23.4668,-160.4663,4.799996
0,1.27248,2.946797,-23.00511,4.819996,12.854,23.33496,-160.6421,4.819996
0,1.250156,3.002607,-22.98278,4.839996,12.89795,23.24707,-160.752,4.839996
0,1.194346,3.080742,-22.97162,4.859996,12.98584,23.09326,-160.9497,4.859996
0,1.138535,3.170039,-22.9493,4.879996,13.11768,22.91748,-161.1475,4.879996
0,1.071563,3.259336,-22.92697,4.899996,13.27148,22.71973,-161.3672,4.899996
0,0.9934278,3.348633,-22.90465,4.919996,13.38135,22.52197,-161.5649,4.919996
0,0.9264551,3.43793,-22.87116,4.939996,13.46924,22.30225,-161.7407,4.939996
0,0.8594824,3.516064,-22.83768,4.959996,13.51318,22.10449,-161.9165,4.959996
0,0.8036719,3.594199,-22.79303,4.979996,13.53516,21.88477,-162.0923,4.979996
0,0.7478613,3.672334,-22.74838,4.999996,13.51318,21.68701,-162.2681,4.999996
0,0.6920508,3.750469,-22.70373,5.019996,13.49121,21.44531,-162.4219,5.019996
0,0.6250781,3.828604,-22.64792,5.039996,13.42529,21.15967,-162.5537,5.039996
0,0.5692676,3.9179,-22.59211,5.059996,13.38135,20.83008,-162.6855,5.059996
0,0.5134571,3.996035,-22.52514,5.079996,13.29346,20.45654,-162.8174,5.079996
0,0.4688086,4.07417,-22.46933,5.099996,13.16162,20.03906,-162.9272,5.099996
0,0.4129981,4.185791,-22.3577,5.119996,12.87598,19.27002,-163.0591,5.119996
0,0.4018359,4.208115,-22.33538,5.139996,12.78809,19.09424,-163.0591,5.139996
0,0.3795117,4.275088,-22.26841,5.159996,12.54639,18.52295,-163.0811,5.159996
0,0.3683496,4.319736,-22.19027,5.179996,12.28271,17.8418,-163.103,5.179996
0,0.3683496,4.364385,-22.1233,5.199996,11.9751,17.09473,-163.125,5.199996
0,0.3571875,4.420195,-22.04517,5.219996,11.55762,16.06201,-163.147,5.219996
0,0.3571875,4.453681,-21.98936,5.239996,11.22803,15.31494,-163.1689,5.239996
0,0.3571875,4.487168,-21.94471,5.259996,10.87646,14.58984,-163.2349,5.259996
0,0.3571875,4.509492,-21.90006,5.279996,10.54688,13.84277,-163.3008,5.279996
0,0.3571875,4.531816,-21.87774,5.299996,10.34912,13.29346,-163.3447,5.299996
0,0.3571875,4.565303,-21.83309,5.319996,9.909668,12.17285,-163.4766,5.319996
0,0.3571875,4.587627,-21.82192,5.339996,9.689941,11.60156,-163.5425,5.339996
0,0.3683496,4.632276,-21.78844,5.359996,9.360352,10.81055,-163.6304,5.359996
0,0.3795117,4.676924,-21.76611,5.379996,9.074707,10.08545,-163.7402,5.379996
0,0.3906738,4.732734,-21.73263,5.399996,8.811035,9.42627,-163.8281,5.399996
0,0.4129981,4.777383,-21.69914,5.419996,8.503418,8.898926,-163.938,5.419996
0,0.4353223,4.822031,-21.65449,5.439996,8.151855,8.4375,-164.0479,5.439996
0,0.4576465,4.855517,-21.60984,5.459996,7.712402,8.085938,-164.1797,5.459996
0,0.4799707,4.877842,-21.5652,5.479996,7.229004,7.77832,-164.3335,5.479996
0,0.5022949,4.900166,-21.50938,5.499996,6.745605,7.514648,-164.4873,5.499996
0,0.5134571,4.933652,-21.4759,5.519996,6.28418,7.316895,-164.5972,5.519996
0,0.5357813,4.967139,-21.44241,5.539996,5.866699,7.119141,-164.6631,5.539996
0,0.5581055,5.000625,-21.40893,5.559996,5.515137,6.943359,-164.729,5.559996
0,0.5915918,5.045273,-21.36428,5.579996,5.141602,6.679688,-164.8169,5.579996
0,0.6027539,5.067598,-21.34195,5.599996,4.96582,6.547852,-164.8828,5.599996
0,0.6362402,5.101084,-21.30847,5.619996,4.658203,6.37207,-164.9927,5.619996
0,0.6585644,5.123408,-21.27498,5.639996,4.284668,6.218262,-165.1025,5.639996
0,0.6697266,5.13457,-21.24149,5.659996,3.88916,6.064453,-165.2344,5.659996
0,0.6920508,5.145732,-21.20801,5.679996,3.449707,5.932617,-165.3662,5.679996
0,0.714375,5.168056,-21.18568,5.699996,3.010254,5.778809,-165.498,5.699996
0,0.7255371,5.179219,-21.1522,5.719995,2.570801,5.646973,-165.5859,5.719995
0,0.7478613,5.201543,-21.11871,5.739995,2.021484,5.471191,-165.6738,5.739995
0,0.7590234,5.223867,-21.08522,5.759995,1.604004,5.339355,-165.7397,5.759995
0,0.7813476,5.246192,-21.0629,5.779995,1.230469,5.185547,-165.8057,5.779995
0,0.8036719,5.268516,-21.04058,5.799995,0.9008789,5.009766,-165.8936,5.799995
