,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.8418797037037038,0.5854966785714285,0.15533111111111128,-0.7211925370372991,-0.20384555315392672,0.5806812498869575,0.31802138451807677,0.0,0.0,0.0,-55.600217598790245,-179.24838816508583,17.294410135209176,0.0,1.0,0.0,0.0,0.0
1,0.8365053703703703,0.5799156071428572,0.17062703703703697,0.3670261803839296,-0.1079405387916092,0.9010967099594718,-0.20412090117960888,0.11162076923077006,0.1116214285714292,0.22943888888888508,-6.422808487584479,-120.05431799777227,-11.14709457551802,0.0,1.0,0.0,0.0,0.0
2,0.8303041851851852,0.5751318214285713,0.1859233333333334,0.9568771374365393,0.24555608282506597,-0.014320094556293083,-0.15454219142603884,0.1287938461538459,0.09567571428571413,0.22944444444444637,9.189934954222911,-117.77139973786998,0.3013015875049554,0.0,1.0,0.0,0.0,0.0
3,0.8249298518518517,0.5699494285714285,0.19997925925925947,0.31850845720049015,0.2794972080731769,-0.8764740036240126,0.22853226105378865,0.11162076923076938,0.10364785714285728,0.21083888888889055,-1.2765937406676466,-119.27846758838297,2.24025089687342,0.0,1.0,0.0,0.0,0.0
4,0.8203822962962962,0.5643683571428572,0.21403518518518524,-0.6861622425767,-0.14506483303792406,-0.6121454406547436,0.36526090752146306,0.09444923076923017,0.11162142857142793,0.2108388888888866,-2.752347430164985,-117.94053531012678,-1.817116516291895,0.0,1.0,0.0,0.0,0.0
5,0.8158347777777778,0.5567940714285714,0.2272644444444446,-0.820364222034235,-0.38768845746248315,0.4173883714388299,0.04987133990746831,0.09444846153846152,0.15148571428571436,0.19843888888889027,5.804812592014711,-112.54809919191575,-11.417559380711687,0.0,1.0,0.0,0.0,0.0
6,0.8112872592592593,0.5488211428571429,0.2400803703703705,0.061797618925871045,-0.34943471905906925,0.9151546585436424,-0.1912286128095671,0.09444846153846152,0.15945857142857123,0.19223888888888815,8.918003705799421,-98.37484844351039,17.40552225552232,0.0,1.0,0.0,0.0,0.0
7,0.8063263333333334,0.5408482142857143,0.2528959259259259,0.7167140746734157,-0.2835910738265922,0.39126868512202345,-0.5027980251092804,0.1030346153846151,0.15945857142857123,0.19223333333333084,-21.195217064610496,-77.89364437495317,-1.8534510256965042,0.0,1.0,0.0,0.0,0.0
8,0.800951962962963,0.5328752857142857,0.2657118518518518,0.6710692947924914,0.13069841386274025,-0.08565945224318,-0.724738838783924,0.11162153846153872,0.15945857142857123,0.19223888888888815,10.261863332059363,-53.3277382888752,-12.779408465607712,0.0,1.0,0.0,0.0,0.0
9,0.7972312592592593,0.5249023571428572,0.27852740740740745,0.5998991389351416,0.4487549521485157,-0.2704434596385622,-0.6046489487014632,0.07727615384615366,0.15945857142857123,0.19223333333333478,-0.4735398964167191,-26.109300715798064,6.64145699934801,0.0,1.0,0.0,0.0,0.0
10,0.793923962962963,0.5165307857142858,0.29051629629629644,0.573726371031225,0.5071875463005153,-0.3913486663248458,-0.5103381873099135,0.0686899999999994,0.16743142857142815,0.17983333333333446,-5.323604393016551,-8.636330976645796,-4.539928472781565,0.0,1.0,0.0,0.0,0.0
11,0.791030074074074,0.5081591785714286,0.30209185185185194,0.5442841383382724,0.5032185561506235,-0.4565187909557186,-0.4920533050426294,0.060103846153846494,0.16743214285714317,0.17363333333333233,-1.2322162759146453,-4.014455868969674,-0.6743378174868707,0.0,1.0,0.0,0.0,0.0
12,0.7877228148148148,0.5001862499999999,0.31325407407407396,0.5630550894565893,0.527240144046997,-0.4728081448920295,-0.425956869725201,0.06868923076923075,0.15945857142857123,0.16743333333333021,-8.567674881012497,-5.973274328103718,9.805584212968597,0.0,1.0,0.0,0.0,0.0
13,0.7844155185185185,0.49261196428571424,0.32400296296296305,0.6405482956731462,0.5144399578737838,-0.5127117406137358,-0.2493513218129805,0.06868999999999856,0.15148571428571098,0.1612333333333324,-19.57262334565889,-8.79145074187451,7.3255537796628944,0.0,1.0,0.0,0.0,0.0
14,0.781935037037037,0.484639,0.3347514814814816,0.7152811052840884,0.3845082291683245,-0.5798016647434308,-0.0660029672526802,0.05151769230769222,0.1594592857142856,0.16122777777777866,-28.602429899174588,-2.297288368245546,1.5904795179372737,0.0,1.0,0.0,0.0,0.0
15,0.781935037037037,0.47307828571428573,0.3488074074074074,0.8071579056851467,0.1945106421395977,-0.5473897507388709,0.10500564827877588,0.0,0.23121428571428523,0.2108388888888866,-17.077084610815017,4.56265949166214,4.817699432570303,0.0,1.0,0.0,0.0,0.0
16,0.7827618518518519,0.46749721428571434,0.3558355555555555,0.8475961177103751,0.1915078710746308,-0.4554515356153542,0.19357028507593324,0.017172307692307858,0.11162142857142793,0.10542222222222196,-5.438897422832631,15.538632464942966,11.66232598965586,0.0,1.0,0.0,0.0,0.0
17,0.7844155185185185,0.45992292857142864,0.3657574074074074,0.906642367188684,0.21674381194031603,-0.1845959787974057,0.3113616267556236,0.03434538461538437,0.15148571428571436,0.14882777777777836,-11.503005747828952,31.268928572742368,18.81871322463822,0.0,1.0,0.0,0.0,0.0
18,0.7860691481481481,0.4531459285714286,0.37609259259259253,0.8314381820624169,0.2660790932285778,0.1935903220356197,0.4476999584203085,0.03434633270125178,0.1355467773388708,0.15503552955425878,-0.2109110528659728,30.931345577694486,30.885043735405613,0.0,1.0,0.0,0.0,0.0
19,0.7864825555555556,0.44636892857142857,0.3856011111111111,0.5567666896635706,0.40701780123652237,0.37497483410035637,0.6194685113458683,0.008586153846153587,0.1355399999999999,0.14262777777777821,30.958810567893877,18.32205714278482,12.422149090377943,0.0,1.0,0.0,0.0,0.0
20,0.7860691481481481,0.4399905714285714,0.39510962962962953,0.41399123253228076,0.6872895528172269,0.15886145395393814,0.5753323982032821,0.008586153846153587,0.12756714285714302,0.14262777777777624,19.84286845141448,16.74610924593833,-34.960567586664986,0.0,1.0,0.0,0.0,0.0
21,0.7856557407407407,0.43401089285714284,0.4046181481481482,0.592784067661433,0.7743947676563462,-0.05223744954273832,0.21492101297571886,0.008586153846153587,0.11959357142857109,0.14262777777778018,-17.590905444802747,25.172091784004234,-36.988004141647494,0.0,1.0,0.0,0.0,0.0
22,0.7848289259259259,0.42882846428571425,0.41371296296296295,0.7797026125208641,0.615392817943363,-0.04096717319076604,-0.10806112331742493,0.01717230769230854,0.10364857142857167,0.13642222222222075,-20.966310981197417,21.846646914651096,-10.153775707030531,0.0,1.0,0.0,0.0,0.0
23,0.7840020740740741,0.4236460714285714,0.42570222222222215,0.8504601336002653,0.4860112445000137,0.05020294865623098,-0.19491099333384587,0.017173076923076513,0.10364785714285665,0.17983888888888783,-3.5417021699918645,6.668455396392771,3.52992917091422,0.0,1.0,0.0,0.0,0.0
24,0.7835887037037037,0.4204568928571429,0.43148962962962967,0.8406085051105232,0.5164137627259248,0.08135384078156382,-0.14168881181374704,0.008585384615384932,0.06378357142857151,0.0868111111111128,8.7436878500824,-5.841154651946923,9.886997953887548,0.0,1.0,0.0,0.0,0.0
25,0.7831752592592592,0.4168690714285714,0.4405848148148149,0.8081575529452919,0.5796725439843364,0.0970506317732941,0.03797744383986295,0.008586923076922926,0.07175642857142872,0.13642777777777806,6.971388146609839,-10.940528916999984,18.587050179239593,0.0,1.0,0.0,0.0,0.0
