,X,Y,Z,A,B,G,Vx,Vy,Vz,Va,Vb,Vg,Time,Square,Circle
0,-15.39255,15.31441,-38.24139,28.10303,-2.768555,169.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0
1,-15.05769,15.05769,-37.48236,25.86182,-1.647949,169.1675,16.74300000000004,-12.83600000000007,37.95150000000014,-112.06049999999993,56.0303,0.0,0.04,1,0
2,-13.37221,14.54423,-34.43511,19.53369,3.317871,172.0239,84.27399999999993,-25.672999999999927,152.36249999999993,-316.4065000000001,248.29100000000003,142.82000000000042,0.06,1,0
3,-13.37221,14.54423,-34.43511,19.53369,3.317871,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0
4,-13.37221,14.54423,-34.43511,19.53369,3.317871,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999,1,0
5,-13.37221,14.54423,-34.43511,19.53369,3.317871,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1,0
6,-13.37221,14.54423,-34.43511,19.53369,3.317871,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1,0
7,-13.37221,14.54423,-34.43511,19.53369,3.317871,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1,0
8,-13.37221,14.54423,-34.43511,19.53369,3.317871,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1,0
9,-13.37221,14.54423,-34.43511,19.53369,3.317871,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
10,-13.37221,14.5219,-34.42395,19.55566,3.339844,172.0239,0.0,-1.1165000000000098,0.558000000000192,1.0984999999999805,1.0986500000000015,0.0,0.22,1,0
11,-13.37221,14.5219,-34.42395,19.55566,3.339844,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1,0
12,-13.37221,14.5219,-34.42395,19.55566,3.339844,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1,0
13,-13.37221,14.5219,-34.42395,19.55566,3.339844,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1,0
14,-13.37221,14.5219,-34.42395,19.55566,3.339844,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0
15,-13.37221,14.5219,-34.42395,19.55566,3.339844,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1,0
16,-13.37221,14.5219,-34.42395,19.55566,3.339844,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1,0
17,-13.37221,14.5219,-34.42395,19.55566,3.339844,172.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1,0
18,-13.32756,14.45493,-34.35697,19.66553,3.339844,171.936,2.2325000000000355,-3.348500000000062,3.3490000000000433,5.493500000000036,0.0,-4.3949999999995235,0.38,1,0
19,-13.32756,14.44377,-34.33465,19.64355,3.361816,171.9141,0.0,-0.5579999999999248,1.115999999999672,-1.0989999999999602,1.0986000000000153,-1.0950000000008222,0.4,1,0
20,-13.3164,14.43261,-34.30116,19.62158,3.361816,171.8921,0.558000000000015,-0.558000000000015,1.6745000000000263,-1.098499999999982,0.0,-1.09999999999957,0.42,1,0
21,-13.29407,14.38796,-34.15606,19.40186,3.493652,171.8262,1.1164944175279203,-2.232488837555847,7.254963725181689,-10.985945070274756,6.591767041164779,-3.2949835250823303,0.4400001,1,0
22,-13.3164,14.36563,-34.04443,19.22607,3.515625,171.8701,-1.1165000000000083,-1.1165000000000083,5.581499999999901,-8.789499999999954,1.0986500000000001,2.1950000000003893,0.4600001,1,0
23,-13.33872,14.23169,-33.72073,18.74268,3.537598,171.7163,-1.11600000000003,-6.696999999999965,16.184999999999793,-24.169500000000046,1.098650000000003,-7.690000000000921,0.4800001,1,0
24,-13.28291,13.74056,-32.95055,17.24854,3.603516,171.5186,2.7905000000000566,-24.55650000000005,38.50900000000024,-74.70700000000022,3.2959000000000023,-9.884999999999897,0.5000001,1,0
25,-13.28291,13.74056,-32.95055,17.24854,3.603516,171.5186,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1,0
26,-13.24942,13.65126,-32.82776,16.91895,3.669434,171.4526,1.6744999999999328,-4.464999999999982,6.139500000000092,-16.479499999999966,3.295899999999993,-3.300000000000122,0.54,1,0
27,-13.24942,13.4615,-32.52639,16.1499,3.691406,171.4966,0.0,-9.488000000000065,15.068499999999915,-38.452499999999965,1.0986000000000153,2.2000000000005553,0.56,1,0
28,-13.14896,12.79178,-31.55528,13.55713,3.80127,171.2988,5.023000000000023,-33.486000000000146,48.5555000000002,-129.6385000000005,5.493200000000024,-9.89000000000009,0.58,1,0
29,-13.10432,12.53505,-31.20926,12.72217,3.845215,171.167,2.2320000000000544,-12.836499999999951,17.300999999999952,-41.74799999999999,2.1972499999999933,-6.589999999999912,0.6,1,0
30,-13.09315,12.4011,-31.00834,12.28271,3.823242,171.145,0.5585027925139557,-6.697533487667438,10.046050230251115,-21.973109865549272,-1.0986554932774635,-1.1000055000270643,0.6199999,1,0
