,X,Y,Z,A,B,G,Vx,Vy,Vz,Va,Vb,Vg,Time,Square,Circle
0,-12.20019,0.4799707,-29.0773,-15.0293,-24.96094,172.2876,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0
1,-11.94346,-1.663154,-26.28677,-15.0293,-24.93896,172.2876,12.836499999999962,-107.156235,139.52650000000003,0.0,1.0989999999999611,0.0,0.04,1,0
2,-11.94346,-1.663154,-26.27561,-15.0293,-24.87305,172.1338,0.0,0.0,0.5580000000000142,0.0,3.2955000000001182,-7.689999999999487,0.06,1,0
3,-11.94346,-1.663154,-26.27561,-15.0293,-24.87305,172.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0
4,-11.94346,-1.663154,-26.27561,-15.0293,-24.87305,172.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999,1,0
5,-11.94346,-1.663154,-26.27561,-15.0293,-24.87305,172.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1,0
6,-11.94346,-1.663154,-26.27561,-15.0293,-24.87305,172.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1,0
7,-11.94346,-1.663154,-26.27561,-15.0293,-24.87305,172.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1,0
8,-11.94346,-1.663154,-26.27561,-15.0293,-24.87305,172.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1,0
9,-11.94346,-1.663154,-26.27561,-15.0293,-24.87305,172.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
10,-11.94346,-1.651992,-26.27561,-15.00732,-24.87305,172.1338,0.0,0.5581000000000061,0.0,1.0989999999999616,0.0,0.0,0.22,1,0
11,-11.94346,-1.651992,-26.27561,-15.00732,-24.87305,172.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1,0
12,-11.94346,-1.651992,-26.27561,-15.00732,-24.87305,172.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1,0
13,-11.94346,-1.651992,-26.27561,-15.00732,-24.87305,172.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1,0
14,-11.94346,-1.651992,-26.27561,-15.00732,-24.87305,172.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0
15,-11.94346,-1.651992,-26.27561,-15.00732,-24.87305,172.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1,0
