,X,Y,Z,A,B,G,Vx,Vy,Vz,Va,Vb,Vg,Time,Square,Circle
612,-10.14636,-5.770811,-18.78583,-29.46533,5.95459,159.3237,0.0,0.5580999999999955,0.0,3.2959999999999914,-2.197250000000086,2.1950000000004377,12.26009,0,1
613,-10.14636,-5.770811,-18.78583,-29.44336,5.910645,159.3457,0.0,0.0,0.0,1.098500000000181,-2.1972500000000417,1.0999999999995915,12.28009,0,1
614,-10.14636,-5.770811,-18.78583,-29.42139,5.888672,159.3457,0.0,0.0,0.0,1.0984999999999059,-1.0986499999999269,0.0,12.30009,0,1
615,-10.14636,-5.770811,-18.78583,-29.44336,5.844727,159.3457,0.0,0.0,0.0,-1.0985000000000034,-2.1972500000000417,0.0,12.32009,0,1
616,-10.14636,-5.770811,-18.78583,-29.44336,5.844727,159.3457,0.0,0.0,0.0,0.0,0.0,0.0,12.34009,0,1
617,-10.14636,-5.770811,-18.78583,-29.46533,5.822754,159.3457,0.0,0.0,0.0,-1.098500000000181,-1.0986500000000243,0.0,12.36009,0,1
618,-10.14636,-5.770811,-18.78583,-29.44336,5.778809,159.3677,0.0,0.0,0.0,1.098500000000181,-2.1972500000000417,1.1000000000010126,12.38009,0,1
619,-10.14636,-5.770811,-18.78583,-29.42139,5.756836,159.3677,0.0,0.0,0.0,1.0984999999999059,-1.0986499999999269,0.0,12.40009,0,1
620,-10.1352,-5.759648,-18.78583,-29.37744,5.712891,159.4116,0.5580000000000259,0.5581500000000025,0.0,2.197499999999988,-2.1972500000000417,2.1949999999990166,12.42009,0,1
621,-10.1352,-5.759648,-18.78583,-29.28955,5.646973,159.4556,0.0,0.0,0.0,4.394500000000172,-3.295900000000066,2.200000000000604,12.44009,0,1
622,-10.1352,-5.759648,-18.78583,-29.17969,5.581055,159.5435,0.0,0.0,0.0,5.490254872563333,-3.2942528735630545,4.392803598200214,12.4601,0,1
623,-10.1352,-5.748487,-18.78583,-29.11377,5.493164,159.6094,0.0,0.5580500000000329,0.0,3.296000000000169,-4.39455000000009,3.2950000000000292,12.4801,0,1
624,-10.12403,-5.748487,-18.78583,-29.06982,5.449219,159.6533,0.558500000000007,0.0,0.0,2.197499999999988,-2.1972500000000417,2.1950000000004377,12.5001,0,1
625,-10.12403,-5.748487,-18.78583,-29.04785,5.405273,159.6533,0.0,0.0,0.0,1.0985000000000034,-2.1973000000000487,0.0,12.5201,0,1
626,-10.12403,-5.748487,-18.78583,-29.06982,5.361328,159.6533,0.0,0.0,0.0,-1.0984999999999059,-2.1972499999998467,0.0,12.5401,0,1
627,-10.12403,-5.748487,-18.78583,-29.0918,5.317383,159.6533,0.0,0.0,0.0,-1.0989999999999847,-2.1972500000000417,0.0,12.5601,0,1
628,-10.12403,-5.759648,-18.78583,-29.11377,5.273438,159.6753,0.0,-0.5580500000000329,0.0,-1.0985000000000034,-2.197250000000086,1.0999999999995915,12.5801,0,1
629,-10.12403,-5.759648,-18.78583,-29.15771,5.229492,159.6973,0.0,0.0,0.0,-2.1970000000001844,-2.1973000000000487,1.1000000000010126,12.6001,0,1
630,-10.11287,-5.759648,-18.78583,-29.20166,5.141602,159.7412,0.5579999999999764,0.0,0.0,-2.197499999999793,-4.394499999999693,2.1949999999988217,12.6201,0,1
631,-10.11287,-5.759648,-18.78583,-29.24561,5.031738,159.7852,0.0,0.0,0.0,-2.197499999999988,-5.493200000000115,2.200000000000604,12.6401,0,1
632,-10.11287,-5.759648,-18.78583,-29.31152,4.987793,159.8291,0.0,0.0,0.0,-3.295500000000188,-2.1972500000000417,2.1950000000004377,12.6601,0,1
633,-10.11287,-5.759648,-18.79699,-29.35547,4.943848,159.8291,0.0,0.0,-0.5580000000000259,-2.197499999999988,-2.1972500000000417,0.0,12.6801,0,1
634,-10.10171,-5.759648,-18.79699,-29.42139,4.943848,159.8291,0.5579999999998876,0.0,0.0,-3.2959999999996987,0.0,0.0,12.7001,0,1
635,-10.10171,-5.770811,-18.80816,-29.53125,4.943848,159.8071,0.0,-0.5581500000000025,-0.558500000000007,-5.493000000000176,0.0,-1.1000000000010126,12.7201,0,1
636,-10.10171,-5.770811,-18.81932,-29.77295,4.943848,159.7632,0.0,0.0,-0.5580000000000259,-12.085000000000337,0.0,-2.1949999999990166,12.7401,0,1
637,-10.07938,-5.770811,-18.87513,-30.30029,4.96582,159.7192,1.116500000000033,0.0,-2.790499999999933,-26.367000000000502,1.0986000000000173,-2.200000000000604,12.7601,0,1
638,-10.01241,-5.770811,-18.98675,-31.22314,4.96582,159.6973,3.348500000000137,0.0,-5.581000000000222,-46.142500000001,0.0,-1.0949999999994253,12.7801,0,1
639,-9.978926,-5.737324,-19.04256,-31.55273,4.96582,159.7192,1.6741999999998682,1.6743499999998892,-2.790499999999863,-16.47949999999887,0.0,1.094999999999328,12.8001,0,1
640,-9.923115,-5.681514,-19.12069,-31.81641,4.96582,159.7632,2.7905500000000734,2.7905000000000664,-3.906499999999985,-13.18400000000032,0.0,2.200000000000604,12.8201,0,1
641,-9.856143,-5.592217,-19.19883,-31.9043,4.96582,159.8291,3.348600000000062,4.464850000000104,-3.907000000000144,-4.3944999999999945,0.0,3.2950000000000292,12.8401,0,1
642,-9.766846,-5.447109,-19.31045,-31.88232,4.987793,159.917,4.464850000000104,7.255400000000133,-5.581000000000044,1.0989999999999847,1.0986500000000243,4.39499999999962,12.8601,0,1
643,-9.655225,-5.279678,-19.43323,-31.77246,5.009766,159.9829,5.5782608695649225,8.367366316841201,-6.13593203398265,5.4902548725635105,1.098100949525185,3.2933533233381302,12.88011,0,1
644,-9.543604,-5.13457,-19.54485,-31.6626,5.053711,160.0488,5.581050000000095,7.255400000000133,-5.581000000000222,5.4929999999999986,2.1972500000000417,3.2950000000000292,12.90011,0,1
645,-9.398496,-4.978301,-19.6788,-31.57471,5.075684,160.1587,7.2554000000001775,7.8134500000001665,-6.697500000000077,4.394500000000172,1.0986500000000243,5.495000000000633,12.92011,0,1
646,-9.231065,-4.822031,-19.82391,-31.46484,5.097656,160.3125,8.371549999999463,7.813499999999479,-7.255499999999636,5.493499999999669,1.0985999999999199,7.689999999998967,12.94011,0,1
647,-9.052471,-4.6546,-19.96901,-31.37695,5.119629,160.4883,8.92970000000012,8.37155000000016,-7.255000000000122,4.3944999999999945,1.0986500000000243,8.790000000000662,12.96011,0,1
648,-8.862715,-4.509492,-20.13645,-31.28906,5.119629,160.6641,9.487800000000249,7.2554000000001775,-8.372000000000135,4.394500000000172,0.0,8.78999999999924,12.98011,0,1
