,X,Y,Z,A,B,G,Vx,Vy,Vz,Va,Vb,Vg,Time,Square,Circle
0,-9.532441,10.06822,-33.25192,2.570801,-18.80859,174.9683,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0
1,-9.353848,8.78458,-29.92562,2.504883,-18.78662,174.9683,8.929650000000056,-64.182,166.315,-3.295899999999996,1.09849999999998,0.0,0.04,1,0
2,-9.409658,8.661797,-29.71354,2.131348,-18.65479,175.0122,-2.7905000000000517,-6.139150000000005,10.604000000000015,-18.676750000000002,6.59150000000004,2.1950000000003915,0.06,1,0
3,-9.409658,8.661797,-29.70237,2.109375,-18.63281,175.0122,0.0,0.0,0.558499999999995,-1.0986500000000008,1.098999999999961,0.0,0.08,1,0
4,-9.409658,8.661797,-29.70237,2.109375,-18.63281,175.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999,1,0
5,-9.409658,8.661797,-29.70237,2.109375,-18.63281,175.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1,0
6,-9.409658,8.661797,-29.70237,2.109375,-18.63281,175.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1,0
7,-9.409658,8.661797,-29.70237,2.109375,-18.63281,175.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1,0
8,-9.409658,8.661797,-29.70237,2.109375,-18.63281,175.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1,0
9,-9.409658,8.661797,-29.70237,2.109375,-18.63281,175.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
10,-9.409658,8.661797,-29.70237,2.109375,-18.63281,175.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1,0
11,-9.409658,8.661797,-29.70237,2.109375,-18.63281,175.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1,0
12,-9.409658,8.661797,-29.70237,2.109375,-18.63281,175.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1,0
13,-9.409658,8.661797,-29.70237,2.109375,-18.63281,174.9902,0.0,0.0,0.0,0.0,0.0,-1.1000000000009882,0.28,1,0
14,-9.409658,8.661797,-29.70237,2.109375,-18.63281,174.9902,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0
15,-9.409658,8.661797,-29.70237,2.109375,-18.63281,174.9902,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1,0
16,-9.409658,8.661797,-29.70237,2.109375,-18.63281,174.9902,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1,0
17,-9.409658,8.661797,-29.70237,2.109375,-18.63281,174.9902,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1,0
18,-9.409658,8.639473,-29.68005,2.06543,-18.58887,174.9902,0.0,-1.1161999999999663,1.1159999999998496,-2.1972499999999933,2.1969999999999583,0.0,0.38,1,0
19,-9.409658,8.639473,-29.68005,2.06543,-18.58887,174.9902,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,0
20,-9.409658,8.62831,-29.68005,2.043457,-18.56689,174.9683,0.0,-0.5581499999999916,0.0,-1.098650000000003,1.0989999999999631,-1.094999999999404,0.42,1,0
21,-9.42082,8.583662,-29.64656,1.933594,-18.54492,174.9463,-0.5580972095139799,-2.2323888380558308,1.6744916275418837,-5.493122534387324,1.0984945075274413,-1.0999945000270668,0.4400001,1,0
22,-9.42082,8.550176,-29.62424,1.845703,-18.56689,174.9243,0.0,-1.6742999999999937,1.1160000000000272,-4.3945499999999935,-1.0984999999999792,-1.1000000000009882,0.4600001,1,0
23,-9.409658,8.427393,-29.52378,1.428223,-18.58887,174.9023,0.558100000000029,-6.139150000000016,5.023000000000098,-20.87400000000004,-1.0989999999999631,-1.09999999999957,0.4800001,1,0
24,-9.398496,8.248798,-29.35635,0.637207,-18.50098,175.0342,0.558100000000029,-8.929749999999997,8.371499999999992,-39.55080000000008,4.394500000000087,6.595000000000097,0.5000001,1,0
25,-9.398496,8.248798,-29.35635,0.637207,-18.50098,175.0342,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1,0
26,-9.365009,8.081367,-29.2224,0.0,-18.36914,175.1001,1.6743499999999563,-8.37155000000002,6.697499999999928,-31.86034999999997,6.591999999999836,3.294999999999956,0.54,1,0
27,-9.320361,7.925097,-29.11078,-0.4614258,-18.25928,175.144,2.2324000000000215,-7.8134999999999994,5.581000000000097,-23.07128999999998,5.4930000000000545,2.1950000000003893,0.56,1,0
