SId,X,Y,Z,PT,A,B,G,OT
2,2.779365,18.22772,-23.47392,1.959999,-39.35303,-36.05713,134.6265,1.959999
2,2.824014,17.58032,-22.98278,1.979999,-39.99023,-35.74951,134.7803,1.979999
2,2.868662,16.94408,-22.49165,1.999999,-40.60547,-35.41992,134.9121,1.999999
2,2.902148,16.30784,-22.02284,2.019999,-41.19873,-35.06836,135.022,2.019999
2,2.924473,15.70509,-21.57636,2.039999,-41.77002,-34.7168,135.0659,2.039999
2,2.935635,15.1135,-21.16336,2.059999,-42.34131,-34.32129,135.0659,2.059999
2,2.935635,14.56655,-20.76152,2.079999,-42.84668,-33.92578,135.0439,2.079999
2,2.913311,13.8745,-20.27039,2.099999,-43.50586,-33.35449,134.9341,2.099999
2,2.879824,13.5508,-20.04715,2.119999,-43.83545,-33.06885,134.8901,2.119999
2,2.835176,13.09315,-19.71229,2.139999,-44.29688,-32.60742,134.7363,2.139999
2,2.768203,12.65783,-19.41091,2.159999,-44.71436,-32.146,134.5166,2.159999
2,2.701231,12.23367,-19.12069,2.179999,-45.08789,-31.68457,134.2749,2.179999
2,2.623096,11.83184,-18.84164,2.199999,-45.46143,-31.24512,134.0112,2.199999
2,2.533799,11.43,-18.57375,2.219999,-45.81299,-30.82764,133.7476,2.219999
2,2.422178,11.03933,-18.31702,2.239999,-46.18652,-30.38818,133.4839,2.239999
2,2.310557,10.63749,-18.09378,2.259999,-46.604,-29.99268,133.1763,2.259999
2,2.176611,10.22449,-17.90402,2.279999,-47.02148,-29.61914,132.8467,2.279999
2,2.042666,9.811494,-17.73659,2.299999,-47.50488,-29.28955,132.5171,2.299999
2,1.897559,9.398496,-17.60265,2.319999,-48.03223,-29.00391,132.1655,2.319999
2,1.752451,8.99666,-17.49103,2.339998,-48.58154,-28.74023,131.814,2.339998
2,1.607344,8.605987,-17.40173,2.359998,-49.10889,-28.49854,131.4404,2.359998
2,1.48456,8.237637,-17.32359,2.379998,-49.63623,-28.30078,131.0889,2.379998
2,1.339453,7.824639,-17.24546,2.399998,-50.29541,-27.97119,130.6055,2.399998
2,1.27248,7.634883,-17.22313,2.419998,-50.58105,-27.79541,130.4077,2.419998
2,1.172022,7.400478,-17.18965,2.439998,-50.97656,-27.48779,130.0562,2.439998
2,1.093887,7.210722,-17.15616,2.459998,-51.30615,-27.11426,129.7046,2.459998
2,1.015752,7.054453,-17.12267,2.479998,-51.54785,-26.71875,129.353,2.479998
2,0.9487793,6.920508,-17.10035,2.499998,-51.74561,-26.34521,129.0454,2.499998
2,0.8929688,6.797725,-17.0557,2.519998,-51.92139,-25.99365,128.8037,2.519998
2,0.8483203,6.674942,-17.01105,2.539998,-52.14111,-25.62012,128.606,2.539998
2,0.814834,6.518672,-16.92176,2.559998,-52.4707,-25.18066,128.4302,2.559998
2,0.7813476,6.395889,-16.83246,2.579998,-52.69043,-24.87305,128.2764,2.579998
2,0.7478613,6.273106,-16.74316,2.599998,-52.91016,-24.5874,128.1445,2.599998
2,0.7032129,6.150322,-16.65387,2.619998,-53.12988,-24.23584,127.9688,2.619998
2,0.6474023,6.049863,-16.57573,2.639998,-53.34961,-23.7085,127.7051,2.639998
