SId,X,Y,Z,PT,A,B,G,OT
2,2.64542,18.01564,-19.95785,1.759999,-12.52441,-60.4248,140.7568,1.759999
2,2.64542,17.43521,-19.74577,1.779999,-13.53516,-59.96338,140.5151,1.779999
2,2.623096,16.88827,-19.55602,1.799999,-14.61182,-59.67773,140.2515,1.799999
2,2.611934,16.35249,-19.36626,1.819999,-15.68848,-59.5459,139.9878,1.819999
2,2.611934,15.82787,-19.18767,1.839999,-16.78711,-59.43604,139.7241,1.839999
2,2.634258,15.32558,-18.99791,1.859999,-17.95166,-59.26025,139.4165,1.859999
2,2.656582,14.84561,-18.81932,1.879999,-19.2041,-58.95264,139.0649,1.879999
2,2.667744,14.3768,-18.65188,1.899999,-20.50049,-58.51318,138.5815,1.899999
2,2.667744,13.93031,-18.50678,1.919999,-21.73096,-57.98584,138.0103,1.919999
2,2.64542,13.28291,-18.31702,1.939999,-23.37891,-57.08496,137.0654,1.939999
2,2.64542,13.16013,-18.28354,1.959999,-23.64258,-56.93115,136.8896,1.959999
2,2.623096,12.82526,-18.18308,1.979999,-24.41162,-56.51367,136.4502,1.979999
2,2.589609,12.4904,-18.09378,1.999999,-25.11475,-56.25,136.1206,1.999999
2,2.544961,12.04392,-17.98216,2.019999,-26.01563,-56.14014,135.791,2.019999
2,2.500313,11.72021,-17.91519,2.039999,-26.60889,-56.16211,135.5713,2.039999
2,2.455664,11.43,-17.83705,2.059999,-27.09229,-56.14014,135.3955,2.059999
2,2.411016,11.18443,-17.77008,2.079999,-27.50977,-56.07422,135.1758,2.079999
2,2.355205,10.95003,-17.69194,2.099999,-27.92725,-55.89844,134.9561,2.099999
2,2.288232,10.71562,-17.62497,2.119999,-28.38867,-55.74463,134.6924,2.119999
2,2.22126,10.4589,-17.56916,2.139999,-28.93799,-55.65674,134.4287,2.139999
2,2.131963,10.17984,-17.52451,2.159999,-29.59717,-55.67871,134.1431,2.159999
2,2.042666,9.900791,-17.4687,2.179999,-30.34424,-55.74463,133.8135,2.179999
2,1.953369,9.610577,-17.42405,2.199999,-31.15723,-55.83252,133.5059,2.199999
2,1.875234,9.320361,-17.36824,2.219999,-32.01416,-55.89844,133.2202,2.219999
2,1.774775,8.84039,-17.24546,2.239999,-33.42041,-56.0083,132.9346,2.239999
2,1.763613,8.751094,-17.21197,2.259999,-33.64014,-56.03027,132.8687,2.259999
