SId,X,Y,Z,PT,A,B,G,OT
2,-2.388691,18.06029,-19.14302,1.819999,-24.60938,-61.61133,134.165,1.819999
2,-1.931045,17.24546,-18.87513,1.839999,-25.37842,-61.43555,134.6484,1.839999
2,-1.506885,16.50876,-18.6184,1.859999,-26.0376,-61.23779,135.0439,1.859999
2,-1.116211,15.86136,-18.39516,1.879999,-26.56494,-60.97412,135.2417,1.879999
2,-0.7590234,15.28093,-18.2054,1.899999,-26.98242,-60.62256,135.2856,1.899999
2,-0.4464844,14.75631,-18.03797,1.919999,-27.37793,-60.13916,135.1978,1.919999
2,-0.08929688,14.08658,-17.83705,1.939999,-27.92725,-59.3042,134.9341,1.939999
2,0.05581055,13.77404,-17.75892,1.959999,-28.34473,-58.73291,134.7144,1.959999
2,0.2455664,13.30523,-17.64729,1.979999,-28.95996,-57.854,134.3408,1.979999
2,0.4018359,12.83643,-17.558,1.999999,-29.66309,-56.75537,133.8794,1.999999
2,0.5134571,12.37878,-17.49103,2.019999,-30.38818,-55.39307,133.3081,2.019999
2,0.5915918,11.94346,-17.45754,2.039999,-31.09131,-53.9209,132.605,2.039999
2,0.6474023,11.49697,-17.43521,2.059999,-31.75049,-52.60254,131.8799,2.059999
2,0.6808887,11.08397,-17.41289,2.079999,-32.32178,-51.5918,131.2207,2.079999
2,0.6920508,10.68214,-17.40173,2.099999,-32.87109,-50.82275,130.6934,2.099999
2,0.7032129,10.32495,-17.39057,2.119999,-33.35449,-50.09766,130.21,2.119999
2,0.6920508,9.978926,-17.39057,2.139999,-33.81592,-49.21875,129.7485,2.139999
2,0.6808887,9.655225,-17.39057,2.159999,-34.25537,-48.07617,129.2432,2.159999
2,0.6697266,9.353848,-17.39057,2.179999,-34.7168,-46.77979,128.7817,2.179999
2,0.6585644,9.097119,-17.35708,2.199999,-35.17822,-45.41748,128.3643,2.199999
2,0.6697266,8.873877,-17.29011,2.219999,-35.57373,-44.14307,128.0786,2.219999
2,0.6920508,8.583662,-17.13384,2.239999,-36.14502,-42.23145,127.8589,2.239999
2,0.6920508,8.539014,-17.10035,2.259999,-36.25488,-41.85791,127.8369,2.259999
2,0.714375,8.405068,-16.98873,2.279999,-36.60645,-40.7373,127.8149,2.279999
2,0.7255371,8.282285,-16.88827,2.299999,-37.00195,-39.63867,127.793,2.299999
2,0.7366992,8.170664,-16.79897,2.319999,-37.41943,-38.54004,127.749,2.319999
2,0.7366992,8.070205,-16.732,2.339998,-37.83691,-37.50732,127.6172,2.339998
2,0.714375,7.958584,-16.68735,2.359998,-38.25439,-36.49658,127.3096,2.359998
2,0.6697266,7.846963,-16.69851,2.379998,-38.69385,-35.50781,126.8262,2.379998
2,0.6027539,7.72418,-16.74316,2.399998,-39.15527,-34.56299,126.145,2.399998
2,0.5357813,7.579072,-16.79897,2.419998,-39.57275,-33.68408,125.376,2.419998
2,0.4688086,7.433965,-16.83246,2.439998,-39.99023,-33.00293,124.7168,2.439998
2,0.4353223,7.288857,-16.83246,2.459998,-40.40771,-32.65137,124.3213,2.459998
2,0.4241602,7.166074,-16.79897,2.479998,-40.75928,-32.56348,124.1895,2.479998
2,0.4464844,7.054453,-16.74316,2.499998,-41.04492,-32.62939,124.2334,2.499998
2,0.4688086,6.976318,-16.68735,2.519998,-41.24268,-32.58545,124.3213,2.519998
2,0.5022949,6.831211,-16.58689,2.539998,-41.4624,-32.23389,124.4312,2.539998
2,0.5022949,6.797725,-16.57573,2.559998,-41.55029,-32.146,124.4531,2.559998
2,0.5134571,6.674942,-16.53108,2.579998,-41.79199,-31.9043,124.4531,2.579998
2,0.5022949,6.518672,-16.4976,2.599998,-42.09961,-31.70654,124.3433,2.599998
2,0.4799707,6.362402,-16.46411,2.619998,-42.40723,-31.46484,124.1235,2.619998
2,0.4464844,6.217295,-16.43063,2.639998,-42.60498,-31.06934,123.728,2.639998
2,0.4129981,6.105674,-16.39714,2.659998,-42.64893,-30.38818,123.2007,2.659998
2,0.3795117,6.049863,-16.36365,2.679998,-42.60498,-29.46533,122.6074,2.679998
2,0.3683496,6.016377,-16.33017,2.699998,-42.49512,-28.05908,121.7725,2.699998
2,0.3795117,6.005215,-16.30784,2.719998,-42.47314,-27.3999,121.4868,2.719998
2,0.3906738,5.994053,-16.29668,2.739998,-42.4292,-26.58691,121.0693,2.739998
2,0.4129981,5.971728,-16.28552,2.759998,-42.40723,-26.0376,120.8057,2.759998
2,0.4353223,5.960567,-16.28552,2.779998,-42.38525,-25.81787,120.6519,2.779998
2,0.4464844,5.949404,-16.29668,2.799998,-42.38525,-25.88379,120.6079,2.799998
2,0.4576465,5.949404,-16.30784,2.819998,-42.4292,-26.12549,120.6299,2.819998
2,0.4688086,5.949404,-16.319,2.839998,-42.45117,-26.36719,120.6738,2.839998
2,0.4911328,5.949404,-16.33017,2.859998,-42.49512,-26.521,120.6738,2.859998
2,0.4911328,5.960567,-16.33017,2.879998,-42.51709,-26.60889,120.6958,2.879998
2,0.5134571,5.960567,-16.33017,2.899998,-42.53906,-26.65283,120.6958,2.899998
2,0.5581055,5.971728,-16.34133,2.919998,-42.62695,-26.74072,120.6958,2.919998
2,0.6474023,5.982891,-16.35249,2.939998,-42.80273,-26.74072,120.6519,2.939998
2,0.7366992,5.994053,-16.37481,2.959998,-42.9126,-26.56494,120.564,2.959998
2,0.8259961,6.005215,-16.39714,2.979998,-43.04443,-26.30127,120.4761,2.979998
2,0.915293,6.005215,-16.43063,2.999998,-43.17627,-26.16943,120.3882,2.999998
2,0.9376172,6.005215,-16.44179,3.019998,-43.22021,-26.14746,120.3882,3.019998
2,1.00459,6.005215,-16.47527,3.039998,-43.35205,-26.19141,120.3882,3.039998
2,1.082725,6.005215,-16.50876,3.059998,-43.48389,-26.32324,120.4761,3.059998
2,1.149697,6.005215,-16.54225,3.079998,-43.61572,-26.521,120.6299,3.079998
2,1.21667,6.005215,-16.58689,3.099998,-43.74756,-26.78467,120.8057,3.099998
2,1.283643,6.005215,-16.63154,3.119998,-43.85742,-27.09229,121.0034,3.119998
2,1.339453,6.005215,-16.68735,3.139998,-43.94531,-27.46582,121.1792,3.139998
2,1.406426,6.005215,-16.74316,3.159998,-44.01123,-27.83936,121.333,3.159998
2,1.462236,6.016377,-16.78781,3.179998,-44.07715,-28.16895,121.4868,3.179998
2,1.529209,6.016377,-16.84362,3.199998,-44.16504,-28.45459,121.5967,3.199998
2,1.607344,6.027539,-16.91059,3.219998,-44.25293,-28.69629,121.7065,3.219998
2,1.674316,6.027539,-16.97757,3.239998,-44.34082,-28.95996,121.7725,3.239998
2,1.752451,6.027539,-17.04454,3.259998,-44.42871,-29.20166,121.8384,3.259998
2,1.819424,6.027539,-17.11151,3.279998,-44.47266,-29.4873,121.9263,3.279998
2,1.986856,6.016377,-17.25662,3.299998,-44.49463,-30.10254,122.0801,3.299998
2,1.986856,6.016377,-17.25662,3.319998,-44.49463,-30.10254,122.0801,3.319998
2,2.031504,6.016377,-17.29011,3.339998,-44.47266,-30.27832,122.1021,3.339998
2,2.131963,6.016377,-17.36824,3.359998,-44.42871,-30.62988,122.168,3.359998
2,2.210098,6.005215,-17.43521,3.379997,-44.40674,-30.9375,122.2119,3.379997
2,2.288232,6.016377,-17.50219,3.399997,-44.40674,-31.26709,122.2778,3.399997
2,2.366367,6.016377,-17.56916,3.419997,-44.42871,-31.55273,122.3438,3.419997
2,2.444502,6.016377,-17.63613,3.439997,-44.47266,-31.75049,122.4097,3.439997
2,2.522637,6.016377,-17.70311,3.459997,-44.58252,-31.88232,122.4756,3.459997
2,2.589609,6.016377,-17.78124,3.479997,-44.69238,-31.94824,122.5195,3.479997
2,2.667744,6.005215,-17.85938,3.499997,-44.84619,-31.97021,122.5635,3.499997
2,2.734717,6.005215,-17.93751,3.519997,-45,-31.99219,122.6074,3.519997
2,2.812852,5.994053,-18.01564,3.539997,-45.15381,-32.01416,122.6294,3.539997
2,2.879824,5.971728,-18.09378,3.559997,-45.30762,-32.03613,122.6294,3.559997
2,2.946797,5.949404,-18.16075,3.579997,-45.43945,-32.03613,122.6074,3.579997
2,3.002607,5.92708,-18.23889,3.599997,-45.54932,-32.03613,122.5635,3.599997
2,3.058418,5.904756,-18.30586,3.619997,-45.65918,-32.08008,122.5195,3.619997
2,3.103066,5.882432,-18.37283,3.639997,-45.74707,-32.146,122.4756,3.639997
2,3.147715,5.848945,-18.4398,3.659997,-45.81299,-32.23389,122.4756,3.659997
2,3.181201,5.826621,-18.49562,3.679997,-45.85693,-32.34375,122.4536,3.679997
2,3.214688,5.793135,-18.56259,3.699997,-45.90088,-32.45361,122.4536,3.699997
2,3.248174,5.770811,-18.6184,3.719997,-45.94482,-32.60742,122.4756,3.719997
2,3.270498,5.748487,-18.66305,3.739997,-45.9668,-32.80518,122.5195,3.739997
2,3.315146,5.715,-18.74118,3.759997,-46.03271,-33.11279,122.6294,3.759997
2,3.348633,5.692676,-18.77467,3.779997,-46.07666,-33.28857,122.6733,3.779997
2,3.393281,5.659189,-18.83048,3.799997,-46.16455,-33.55225,122.7612,3.799997
2,3.43793,5.636865,-18.89745,3.819997,-46.29639,-33.79395,122.8271,3.819997
2,3.49374,5.603379,-18.96442,3.839997,-46.4502,-34.01367,122.8931,3.839997
2,3.549551,5.569892,-19.0314,3.859997,-46.604,-34.2334,122.959,3.859997
2,3.616524,5.536406,-19.09837,3.879997,-46.77979,-34.43115,123.0469,3.879997
2,3.672334,5.50292,-19.15418,3.899997,-46.97754,-34.58496,123.1128,3.899997
2,3.728145,5.469434,-19.20999,3.919997,-47.15332,-34.67285,123.1348,3.919997
2,3.783955,5.424785,-19.2658,3.939997,-47.28516,-34.73877,123.1567,3.939997
2,3.828604,5.380136,-19.32161,3.959997,-47.41699,-34.78271,123.1348,3.959997
2,3.884414,5.335488,-19.37742,3.979997,-47.52686,-34.87061,123.1128,3.979997
2,3.929063,5.302002,-19.43323,3.999997,-47.63672,-34.98047,123.1128,3.999997
2,3.973711,5.268516,-19.48904,4.019997,-47.76855,-35.09033,123.1348,4.019997
2,4.007197,5.223867,-19.54485,4.039997,-47.87842,-35.26611,123.1787,4.039997
2,4.063008,5.13457,-19.64531,4.059997,-48.07617,-35.70557,123.3105,4.059997
2,4.07417,5.123408,-19.66764,4.079997,-48.12012,-35.79346,123.3325,4.079997
2,4.096494,5.067598,-19.73461,4.099997,-48.27393,-36.10107,123.4424,4.099997
2,4.129981,5.011787,-19.79042,4.119997,-48.42773,-36.34277,123.5083,4.119997
2,4.163467,4.967139,-19.84623,4.139997,-48.60352,-36.54053,123.5522,4.139997
2,4.196953,4.911328,-19.9132,4.159997,-48.80127,-36.71631,123.5742,4.159997
2,4.23044,4.855517,-19.96901,4.179997,-49.021,-36.87012,123.5522,4.179997
2,4.275088,4.799707,-20.02482,4.199997,-49.2627,-37.02393,123.5522,4.199997
2,4.308574,4.743896,-20.0918,4.219997,-49.52637,-37.19971,123.5742,4.219997
2,4.353223,4.676924,-20.14761,4.239997,-49.81201,-37.37549,123.5962,4.239997
2,4.397871,4.621113,-20.21458,4.259997,-50.1416,-37.57324,123.6182,4.259997
2,4.44252,4.542978,-20.28155,4.279997,-50.51514,-37.74902,123.6401,4.279997
2,4.487168,4.464844,-20.35969,4.299997,-50.93262,-37.90283,123.6401,4.299997
2,4.520654,4.375547,-20.43782,4.319997,-51.39404,-38.03467,123.6401,4.319997
2,4.554141,4.28625,-20.5048,4.339997,-51.85547,-38.10059,123.5962,4.339997
2,4.587627,4.185791,-20.57177,4.359997,-52.31689,-38.14453,123.5522,4.359997
2,4.621113,4.096494,-20.62758,4.379997,-52.7124,-38.14453,123.4863,4.379997
2,4.632276,4.007197,-20.68339,4.399997,-53.08594,-38.14453,123.4424,4.399997
2,4.6546,3.9179,-20.7392,4.419997,-53.41553,-38.1665,123.4204,4.419997
2,4.665762,3.828604,-20.79501,4.439997,-53.72314,-38.21045,123.4424,4.439997
2,4.688086,3.739307,-20.83966,4.459997,-54.03076,-38.32031,123.4644,4.459997
2,4.699248,3.65001,-20.89547,4.479997,-54.33838,-38.43018,123.4644,4.479997
2,4.721572,3.571875,-20.94012,4.499997,-54.66797,-38.56201,123.4863,4.499997
2,4.743896,3.471416,-20.99593,4.519997,-55.0415,-38.69385,123.5303,4.519997
2,4.743896,3.415606,-21.01825,4.539997,-55.21729,-38.78174,123.5522,4.539997
2,4.755059,3.326308,-21.0629,4.559997,-55.50293,-38.93555,123.6182,4.559997
2,4.766221,3.22585,-21.10755,4.579997,-55.81055,-39.1333,123.7061,4.579997
2,4.777383,3.114228,-21.1522,4.599997,-56.09619,-39.33105,123.7939,4.599997
2,4.777383,3.024932,-21.19685,4.619997,-56.38184,-39.48486,123.8599,4.619997
2,4.777383,2.935635,-21.23033,4.639997,-56.62354,-39.6167,123.9038,4.639997
2,4.777383,2.8575,-21.26382,4.659997,-56.84326,-39.70459,123.9478,4.659997
2,4.766221,2.768203,-21.28614,4.679996,-57.04102,-39.81445,124.0576,4.679996
2,4.766221,2.723555,-21.2973,4.699996,-57.12891,-39.88037,124.1235,4.699996
2,4.755059,2.678906,-21.30847,4.719996,-57.23877,-39.99023,124.2554,4.719996
2,4.743896,2.634258,-21.33079,4.739996,-57.34863,-40.12207,124.3872,4.739996
2,4.732734,2.589609,-21.35312,4.759996,-57.48047,-40.27588,124.519,4.759996
2,4.721572,2.533799,-21.37544,4.779996,-57.6123,-40.45166,124.6729,4.779996
2,4.71041,2.48915,-21.39776,4.799996,-57.76611,-40.5835,124.8047,4.799996
2,4.676924,2.411016,-21.42009,4.819996,-58.00781,-40.69336,124.9805,4.819996
2,4.676924,2.388691,-21.43125,4.839996,-58.05176,-40.71533,125.0244,4.839996
2,4.6546,2.344043,-21.44241,4.859996,-58.20557,-40.80322,125.1343,4.859996
2,4.632276,2.27707,-21.4759,4.879996,-58.38135,-40.95703,125.2441,4.879996
2,4.609951,2.22126,-21.50938,4.899996,-58.53516,-41.15479,125.332,4.899996
2,4.587627,2.176611,-21.54287,4.919996,-58.68896,-41.35254,125.354,4.919996
2,4.576465,2.154287,-21.5652,4.939996,-58.79883,-41.50635,125.3101,4.939996
2,4.565303,2.165449,-21.58752,4.959996,-58.88672,-41.57227,125.1563,4.959996
2,4.542978,2.22126,-21.62101,4.979996,-58.93066,-41.48438,124.7388,4.979996
2,4.520654,2.27707,-21.63217,4.999996,-58.93066,-41.35254,124.4092,4.999996
2,4.44252,2.567285,-21.68798,5.019996,-58.62305,-40.62744,123.2007,5.019996
2,4.342061,2.991445,-21.67682,5.039996,-57.87598,-39.72656,122.168,5.039996
2,4.252764,3.460254,-21.59868,5.059996,-56.86523,-38.97949,121.6406,5.059996
2,4.141142,4.007197,-21.45358,5.079996,-55.56885,-38.4082,121.5308,5.079996
2,4.007197,4.609951,-21.24149,5.099996,-54.09668,-38.14453,121.8384,5.099996
