,X,Y,Z,A,B,G,Vx,Vy,Vz,Va,Vb,Vg,Time,Square,Circle
0,-9.532441,10.06822,-33.25192,0.044868941863562745,-0.3282718231576802,3.0537729216171945,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0
1,-9.353848,8.78458,-29.92562,0.043718455727233124,-0.3278883743210171,3.0537729216171945,8.929650000000056,-64.182,166.315,-0.05752430681648102,0.019172441833156806,0.0,0.04,1,0
2,-9.409658,8.661797,-29.71354,0.037199040105796104,-0.325587506768113,3.05453912115882,-2.7905000000000517,-6.139150000000005,10.604000000000015,-0.32597078107185107,0.1150433776452048,0.03830997708127449,0.06,1,0
3,-9.409658,8.661797,-29.70237,0.03681553890925539,-0.32520388339852463,3.05453912115882,0.0,0.0,0.558499999999995,-0.019175059827035778,0.019181168479417973,0.0,0.08,1,0
4,-9.409658,8.661797,-29.70237,0.03681553890925539,-0.32520388339852463,3.05453912115882,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999,1,0
5,-9.409658,8.661797,-29.70237,0.03681553890925539,-0.32520388339852463,3.05453912115882,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1,0
6,-9.409658,8.661797,-29.70237,0.03681553890925539,-0.32520388339852463,3.05453912115882,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1,0
7,-9.409658,8.661797,-29.70237,0.03681553890925539,-0.32520388339852463,3.05453912115882,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1,0
8,-9.409658,8.661797,-29.70237,0.03681553890925539,-0.32520388339852463,3.05453912115882,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1,0
9,-9.409658,8.661797,-29.70237,0.03681553890925539,-0.32520388339852463,3.05453912115882,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
10,-9.409658,8.661797,-29.70237,0.03681553890925539,-0.32520388339852463,3.05453912115882,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1,0
11,-9.409658,8.661797,-29.70237,0.03681553890925539,-0.32520388339852463,3.05453912115882,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1,0
