,X0,Y0,Z0,Tp0,A0,B0,G0,To0,X1,Y1,Z1,Tp1,A1,B1,G1,To1,X2,Y2,Z2,Tp2,A2,B2,G2,To2,X3,Y3,Z3,Tp3,A3,B3,G3,To3,0,1,2,3,4,5
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5258128139534884,0.83217188,0.41202214285714295,40.92075,0.3353271666666667,0.08831777777777777,0.810791111111111,40.92075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5224682391845774,0.8129390760154612,0.4254378876093043,40.940749999999994,0.3351876547619048,0.0923809722222222,0.8087551388888888,40.940749999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5191236644156664,0.7937062720309224,0.43885363236146574,40.96075,0.33504814285714285,0.09644416666666658,0.8067191666666667,40.96075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5157790896467555,0.7744734680463836,0.4522693771136271,40.98074999999999,0.33490863095238094,0.10050736111111101,0.8046831944444445,40.98075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5124345148778445,0.7552406640618449,0.46568512186578853,41.00075,0.3347691190476191,0.10457055555555546,0.8026472222222223,41.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5090899401089335,0.736007860077306,0.4791008666179497,41.02075,0.33462960714285717,0.1086337499999999,0.80061125,41.02075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5057453653400225,0.7167750560927673,0.49251661137011127,41.040749999999996,0.33449009523809525,0.11269694444444435,0.7985752777777778,41.040749999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5024007905711115,0.6975422521082285,0.5059323561222726,41.06075,0.33435058333333334,0.1167601388888888,0.7965393055555556,41.06075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49905621580220055,0.6783094481236897,0.519348100874434,41.080749999999995,0.3342110714285714,0.12082333333333316,0.7945033333333333,41.080749999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4957116410332896,0.6590766441391509,0.5327638456265953,41.100750000000005,0.33407155952380957,0.1248865277777776,0.7924673611111113,41.10075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4923670662643786,0.639843840154612,0.5461795903787569,41.12075,0.3339320476190476,0.12894972222222204,0.790431388888889,41.12075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4890224914954676,0.6206110361700733,0.5595953351309182,41.14075,0.33379253571428574,0.13301291666666648,0.7883954166666668,41.14075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4856779167265566,0.6013782321855345,0.5730110798830795,41.16074999999999,0.33365302380952383,0.13707611111111093,0.7863594444444446,41.16075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48233334195764566,0.5821454282009957,0.5864268246352408,41.18075,0.3335135119047619,0.14113930555555537,0.7843234722222223,41.180749999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47898876718873473,0.5629126242164569,0.5998425693874022,41.20075,0.33337400000000006,0.1452024999999998,0.7822875000000001,41.20074999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4756441924198237,0.5436798202319182,0.6132583141395637,41.220749999999995,0.3333129773074466,0.15077661882343135,0.780995714130304,41.22075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
