,X0,Y0,Z0,Tp0,A0,B0,G0,To0,X1,Y1,Z1,Tp1,A1,B1,G1,To1,X2,Y2,Z2,Tp2,A2,B2,G2,To2,X3,Y3,Z3,Tp3,A3,B3,G3,To3,0,1,2,3,4,5
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5021906744186047,0.84601288,0.41999499999999984,28.500459999999997,0.5207519555555555,0.16790777777777777,0.7449340833333333,28.500459999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006484858509633,0.8156790992288464,0.43530728073123875,28.520459999999996,0.5077663091820567,0.16662897224669257,0.7465819978009784,28.520459999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4991062972833221,0.785345318457693,0.45061956146247767,28.540459999999996,0.49478066280855776,0.16535016671560732,0.7482299122686231,28.540459999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4975641087156808,0.7550115376865395,0.4659318421937165,28.560459999999996,0.48179501643505884,0.16407136118452212,0.7498778267362681,28.560459999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4960219201480395,0.7246777569153859,0.4812441229249553,28.580459999999995,0.46880937006156,0.16279255565343687,0.751525741203913,28.58046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49447973158039815,0.6943439761442324,0.4965564036561942,28.600459999999998,0.45582372368806107,0.16151375012235164,0.753173655671558,28.600459999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49293754301275683,0.6640101953730789,0.5118686843874333,28.620459999999994,0.44283807731456226,0.16023494459126636,0.7548215701392029,28.62046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4913953544451156,0.6336764146019254,0.527180965118672,28.640459999999997,0.42985243094106335,0.15895613906018125,0.7564694846068478,28.640459999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4898531658774743,0.6033426338307719,0.5424932458499107,28.66046,0.41686678456756443,0.157677333529096,0.7581173990744928,28.660459999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48831097730983297,0.5730088530596184,0.5578055265811496,28.680459999999997,0.4038811381940655,0.15639852799801074,0.7597653135421377,28.680459999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
