,X0,Y0,Z0,Tp0,A0,B0,G0,To0,X1,Y1,Z1,Tp1,A1,B1,G1,To1,X2,Y2,Z2,Tp2,A2,B2,G2,To2,X3,Y3,Z3,Tp3,A3,B3,G3,To3,0,1,2,3,4,5
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549225153981773,0.6113854608013166,0.37802085480362024,40.760740000000006,0.3824615141453913,0.07036194348093293,0.9072191168765558,40.760740000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325554959126337,0.6062509976026332,0.3862759953215261,40.78074,0.38345330606856043,0.07205944251742133,0.9021457337531118,40.78074000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81018847642709,0.6011165344039499,0.394531135839432,40.800740000000005,0.38444509799172943,0.0737569415539098,0.8970723506296676,40.800740000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7878214569415464,0.5959820712052666,0.4027862763573379,40.82074,0.3854368899148985,0.07545444059039828,0.8919989675062235,40.82074000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7654544374560027,0.5908476080065832,0.41104141687524365,40.840740000000004,0.3864286818380676,0.07715193962688677,0.8869255843827795,40.840740000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7430874179704589,0.5857131448078998,0.41929655739314964,40.86074,0.3874204737612367,0.07884943866337524,0.8818522012593352,40.86074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207203984849153,0.5805786816092166,0.4275516979110555,40.88074,0.3884122656844058,0.08054693769986364,0.8767788181358911,40.88074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6983533789993716,0.5754442184105332,0.4358068384289613,40.90074,0.3894040576075748,0.08224443673635212,0.8717054350124471,40.90074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675986359513828,0.5703097552118498,0.4440619789468673,40.92074,0.3903958495307439,0.08394193577284059,0.8666320518890029,40.92074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6536193400282844,0.5651752920131664,0.45231711946477304,40.940740000000005,0.391387641453913,0.08563943480932908,0.8615586687655589,40.940740000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
