,X,Y,Z,A,B,G,Vx,Vy,Vz,Va,Vb,Vg,Time,Square,Circle
0,-6.116836,10.1352,-35.06018,37.63916,10.87646,177.2095,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0
1,-6.56332,10.91654,-31.64458,37.63916,10.87646,177.2314,-22.324199999999994,39.06700000000001,170.78000000000006,0.0,0.0,1.095000000000823,0.04,1,0
2,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,-0.5580999999999837,0.5580000000000142,0.0,2.1975000000001192,0.0,2.1999999999991364,0.06,1,0
3,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0
4,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999,1,0
5,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1,0
6,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1,0
7,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1,0
8,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1,0
9,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
10,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1,0
11,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1,0
12,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1,0
13,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1,0
14,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0
15,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1,0
16,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1,0
17,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2754,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1,0
18,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2974,0.0,0.0,0.0,0.0,0.0,1.1000000000009882,0.38,1,0
19,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2974,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,0
20,-6.574482,10.9277,-31.64458,37.68311,10.87646,177.2974,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1,0
21,-6.574482,10.9277,-31.64458,37.68311,10.85449,177.2974,0.0,0.0,0.0,0.0,-1.0984945075274413,0.0,0.4400001,1,0
22,-6.585645,10.9277,-31.64458,37.68311,10.85449,177.2974,-0.5581500000000346,0.0,0.0,0.0,0.0,0.0,0.4600001,1,0
23,-6.585645,10.9277,-31.64458,37.68311,10.85449,177.2974,0.0,0.0,0.0,0.0,0.0,0.0,0.4800001,1,0
24,-6.585645,10.9277,-31.64458,37.68311,10.85449,177.2974,0.0,0.0,0.0,0.0,0.0,0.0,0.5000001,1,0
25,-6.585645,10.9277,-31.64458,37.68311,10.85449,177.2974,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1,0
26,-6.585645,10.9277,-31.64458,37.68311,10.85449,177.3193,0.0,0.0,0.0,0.0,0.0,1.0949999999994011,0.54,1,0
27,-6.574482,10.9277,-31.64458,37.70508,10.85449,177.3193,0.5581500000000346,0.0,0.0,1.0985000000001568,0.0,0.0,0.56,1,0
28,-6.574482,10.9277,-31.64458,37.70508,10.85449,177.3193,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1,0
29,-6.574482,10.9277,-31.64458,37.70508,10.85449,177.3193,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1,0
30,-6.574482,10.9277,-31.64458,37.70508,10.85449,177.3193,0.0,0.0,0.0,0.0,0.0,0.0,0.6199999,1,0
31,-6.574482,10.9277,-31.64458,37.72705,10.85449,177.3193,0.0,0.0,0.0,1.0984999999998075,0.0,0.0,0.6399999,1,0
32,-6.574482,10.93887,-31.63342,37.771,10.85449,177.3853,0.0,0.5584999999999947,0.5580000000000136,2.197500000000117,0.0,3.300000000000122,0.6599999,1,0
33,-6.574482,10.95003,-31.62226,37.771,10.87646,177.4292,0.0,0.5580000000000136,0.5580000000000136,0.0,1.0984999999999792,2.1950000000003893,0.6799999,1,0
34,-6.56332,10.98352,-31.56644,37.66113,10.89844,177.4951,0.5580999999999832,1.6745000000000216,2.7910000000000297,-5.493500000000036,1.099000000000049,3.294999999999956,0.6999999,1,0
35,-6.574482,10.99468,-31.44366,37.33154,10.85449,177.5391,-0.5581027905139373,0.5580027900139652,6.139030695153427,-16.479582397912182,-2.1975109875549723,2.2000110000541406,0.7199998,1,0
36,-6.630293,10.96119,-31.1981,36.51855,10.61279,177.5171,-2.790550000000011,-1.6745000000000216,12.278000000000045,-40.649499999999925,-12.08499999999998,-1.099999999999567,0.7399998,1,0
37,-6.71959,10.88306,-30.91904,35.46387,10.19531,177.4292,-4.4648500000000055,-3.906499999999987,13.953000000000047,-52.73399999999983,-20.87400000000004,-4.3949999999995235,0.7599998,1,0
38,-6.820049,10.82725,-30.68464,34.60693,9.84375,177.3633,-5.022949999999988,-2.7905000000000486,11.719999999999853,-42.847000000000044,-17.577999999999946,-3.294999999999956,0.7799998,1,0
39,-6.909346,10.76027,-30.42791,33.75,9.558105,177.2314,-4.4648500000000055,-3.3489999999999545,12.83650000000004,-42.846499999999885,-14.282250000000017,-6.595000000000078,0.7999998,1,0
40,-6.987481,10.70446,-30.14886,32.87109,9.382324,177.0996,-3.9067499999999993,-2.790500000000064,13.952500000000144,-43.94550000000009,-8.789049999999984,-6.589999999999949,0.8199998,1,0
41,-7.054453,10.64865,-29.82516,31.83838,9.404297,176.9458,-3.348616743083694,-2.7905139525697154,16.18508092540451,-51.63575817879079,1.098655493277419,-7.690038450193131,0.8399997,1,0
42,-7.14375,10.59284,-29.45681,30.60791,9.580078,176.8359,-4.4648500000000055,-2.79049999999996,18.417499999999958,-61.52349999999996,8.789050000000024,-5.494999999999091,0.8599997,1,0
43,-7.244209,10.54819,-29.05497,29.22363,9.84375,176.7041,-5.022949999999988,-2.2325000000000355,20.09199999999998,-69.21399999999996,13.183599999999972,-6.589999999999912,0.8799997,1,0
44,-7.35583,10.49238,-28.63081,27.75146,10.0415,176.5063,-5.5810500000000465,-2.7904999999999753,21.208000000000126,-73.60850000000026,9.887500000000006,-9.89000000000009,0.8999997,1,0
45,-7.489775,10.44773,-28.19549,26.2793,10.10742,176.2646,-6.697249999999982,-2.2325000000000355,21.766000000000023,-73.60800000000005,3.296000000000007,-12.085000000000424,0.9199997,1,0
46,-7.634883,10.39192,-27.73784,24.8291,10.06348,175.979,-7.255436277181383,-2.7905139525697154,22.882614413072034,-72.51036255181245,-2.197010985054878,-14.280071400356356,0.9399996,1,0
47,-7.835801,10.29146,-27.11276,22.78564,10.08545,175.4517,-10.045900000000032,-5.023000000000023,31.253999999999994,-102.17300000000046,1.0984999999999852,-26.365000000001384,0.9599996,1,0
48,-7.980908,10.20217,-26.76674,21.68701,10.08545,175.2319,-7.25535000000001,-4.464500000000001,17.30100000000013,-54.93149999999995,0.0,-10.989999999999602,0.9799996,1,0
49,-8.170664,10.00125,-26.24212,19.84131,10.2832,174.8145,-9.487799999999993,-10.04599999999999,26.230999999999913,-92.28499999999995,9.88750000000004,-20.869999999999305,0.9999996,1,0
50,-8.371582,9.744521,-25.70634,17.81982,10.5249,174.397,-10.045699086018251,-12.836193276134457,26.7884642307153,-101.07247855042884,12.084758304833876,-20.874582508350713,1.02,1,0
51,-8.561337,9.431982,-25.17056,15.68848,10.63477,174.0234,-9.487749999999986,-15.626950000000036,26.789000000000105,-106.5669999999999,5.493499999999947,-18.67999999999908,1.04,1,0
52,-8.751094,9.097119,-24.63478,13.53516,10.56885,173.7158,-9.48785,-16.743150000000004,26.788999999999927,-107.66599999999994,-3.296000000000007,-15.38000000000038,1.06,1,0
53,-8.940849,8.695283,-24.12132,11.31592,10.32715,173.3423,-9.487749999999986,-20.091799999999953,25.672999999999902,-110.96199999999986,-12.08499999999998,-18.675000000000335,1.08,1,0
54,-9.130606,8.248798,-23.63019,9.030762,10.08545,172.9028,-9.48785,-22.324249999999935,24.55650000000007,-114.25789999999995,-12.08499999999998,-21.97499999999904,1.1,1,0
55,-9.320361,7.735342,-23.15022,6.635742,9.931641,172.3755,-9.487749999999986,-25.672800000000006,23.99849999999988,-119.75099999999988,-7.690449999999942,-26.365000000001235,1.12,1,0
56,-9.498955,7.199561,-22.69257,4.240723,9.909668,171.8921,-8.929700000000109,-26.789050000000277,22.882500000000285,-119.7509500000012,-1.0986500000000567,-24.169999999999693,1.14,1,0
57,-9.677548,6.686103,-22.25725,1.955566,9.887695,171.4526,-8.930096504825164,-25.67418370918533,21.767088354417652,-114.26356317815834,-1.0987049352467135,-21.976098804940616,1.159999,1,0
58,-9.833818,6.183809,-21.85541,-0.1757813,9.733887,171.1011,-7.813500000000044,-25.114699999999978,20.09199999999998,-106.5673649999999,-7.690400000000068,-17.57499999999935,1.179999,1,0
59,-9.967764,5.681514,-21.48706,-2.219238,9.42627,170.7715,-6.697299999999989,-25.114749999999987,18.417499999999958,-102.17283499999989,-15.38084999999992,-16.479999999999947,1.199999,1,0
