SId,X,Y,Z,PT,A,B,G,OT
0,20.31504,1.808262,-28.32943,4.779996,-22.5,-126.145,-179.8682,4.779996
0,20.31504,1.808262,-28.32943,4.779996,-22.5,-126.145,-179.8682,4.779996
0,0.714375,-6.842373,-24.21062,5.539996,-52.05322,-150.293,155.9839,5.139996
0,0.8818066,-7.255371,-24.08783,5.759995,-62.18262,-159.4336,147.063,5.499996
0,0.4911328,-7.35583,-23.79762,5.899995,-64.62158,-161.5869,149.1724,5.679996
0,0.5581055,-7.746504,-23.64135,6.019995,-64.66553,-161.6089,149.2383,5.699996
0,1.116211,-7.869287,-24.47851,6.379995,-64.18213,-162.8613,150.7764,5.939995
0,0.5692676,-7.824639,-24.85802,6.539995,-62.51221,-160.3784,154.2041,6.099995
0,0.4129981,-7.802314,-24.90267,6.579995,-62.6001,-163.5425,157.6099,6.399995
0,-0.1116211,-7.713017,-24.81337,6.719995,-62.55615,-163.8281,157.4121,6.479995
0,-0.4799707,-7.523262,-23.07208,7.139994,-62.46826,-162.6416,155.3467,6.639995
0,0.1339453,-7.556748,-22.42468,7.259994,-62.46826,-162.4658,155.127,6.659995
0,0.8259961,-7.623721,-22.48049,7.419994,-62.73193,-158.6426,151.8091,6.979994
0,1.294805,-7.969746,-25.65053,7.999993,-64.00635,-156.8408,150.7544,7.259994
0,-0.5469434,-7.72418,-25.92958,8.199998,-63.34717,-157.1704,152.1387,7.399994
0,-1.395264,-7.35583,-23.19486,8.660008,-59.61182,-164.0918,162.7734,7.819993
0,-0.7590234,-7.378154,-22.447,8.780011,-59.52393,-165.3662,164.9707,7.979993
0,1.741289,-7.623721,-22.08982,9.060018,-59.69971,-163.3447,161.3672,8.139997
0,3.359795,-7.980908,-23.71948,9.440026,-59.7876,-162.9932,160.8179,8.159997
0,3.627686,-8.14834,-25.79564,9.720033,-60.73242,-159.8071,156.731,8.340001
0,2.835176,-8.137177,-26.64396,9.820035,-63.10547,-154.314,150.4468,8.660008
0,-0.03348633,-7.891611,-27.17974,10.04004,-65.19287,-152.6001,150.1831,8.820012
0,-1.953369,-7.378154,-25.98539,10.28005,-65.45654,-152.4023,151.6333,8.940015
0,-2.48915,-6.976318,-23.02743,10.64005,-62.62207,-155.918,156.5771,9.280023
0,-2.265908,-6.987481,-22.39119,10.74006,-60.18311,-158.4009,160.0928,9.440026
0,1.953369,-7.35583,-21.07406,11.22007,-58.62305,-162.7075,164.2896,9.820035
0,4.185791,-7.545586,-21.36428,11.42007,-59.45801,-159.8071,156.2036,10.06004
0,5.07876,-8.103691,-24.93615,11.92008,-61.04004,-157.3682,150.4028,10.22004
0,4.487168,-8.20415,-26.75558,12.12009,-63.67676,-149.5898,140.5371,10.50005
0,4.342061,-8.215313,-26.92301,12.14009,-65.28076,-141.9873,134.4067,10.68005
0,3.393281,-8.192988,-27.73784,12.24009,-66.86279,-134.8242,128.7378,10.86006
0,-0.4576465,-7.969746,-28.38524,12.5401,-68.79639,-131.792,127.749,11.04006
0,-2.634258,-7.30002,-27.03463,12.7801,-69.67529,-131.9019,129.3091,11.22007
0,-3.036094,-6.953994,-26.40955,12.8601,-70.64209,-134.8462,133.5938,11.42007
0,-3.716982,-6.239619,-24.95848,13.02011,-66.99463,-147.2388,145.9424,11.74008
0,-4.163467,-6.005215,-22.80419,13.26011,-64.90723,-151.9189,150.8423,11.86008
0,-4.096494,-6.116836,-21.85541,13.38012,-64.31396,-153.2373,152.2485,11.90008
0,-1.361777,-6.619131,-20.28155,13.72012,-62.90771,-159.895,159.0381,12.24009
0,2.366367,-7.054453,-20.12528,13.96013,-63.74268,-155.1929,147.8979,12.5801
0,6.094512,-7.72418,-21.81076,14.50014,-64.31396,-150.271,140.7349,12.7201
0,6.797725,-8.092529,-23.96505,14.76015,-64.42383,-149.6338,139.6362,12.7401
0,,,,,-66.68701,-137.5928,125.2222,13.00011
0,,,,,-67.21436,-128.8696,118.5864,13.18011
0,,,,,-67.12646,-124.7388,116.4771,13.28011
0,,,,,-66.97266,-116.7627,112.0386,13.50012
0,,,,,-68.92822,-112.478,111.9287,13.68012
0,,,,,-73.63037,-136.2085,137.9663,14.04013
0,,,,,-69.38965,-148.0518,151.6113,14.36014
0,,,,,-65.96191,-153.6768,156.8188,14.56014
0,,,,,-62.27051,-156.0278,160.9717,14.76015
0,6.797725,-8.114854,-24.18829,14.78015,-61.96289,-156.1816,161.2354,14.78015
0,6.797725,-8.114854,-24.18829,14.78015,-61.96289,-156.1816,161.2354,14.78015
0,3.806279,-8.237637,-28.6643,15.12016,-60.29297,-158.6206,161.521,15.12016
0,-3.415606,-7.333506,-27.88295,15.66017,-60.4248,-155.918,156.3574,15.30016
0,-4.241601,-5.659189,-25.99655,15.90017,-60.57861,-151.6992,148.645,15.48016
0,-5.045273,-4.598789,-23.30648,16.18018,-64.22607,-140.647,131.7261,15.82017
0,-5.569892,-5.212705,-20.85082,16.48019,-66.64307,-111.9507,100.8325,16.12018
0,-2.321719,-6.317754,-19.62299,16.8802,-63.87451,-97.0752,94.70215,16.48019
0,-0.7366992,-6.585645,-19.38858,16.9802,-64.59961,-96.74561,98.87695,16.78019
0,4.621113,-7.009805,-19.1765,17.2402,-72.26807,-104.502,104.7217,17.0402
0,6.708428,-7.032129,-19.64531,17.40021,-78.20068,-149.4141,147.019,17.34021
0,8.349257,-8.282285,-25.02545,18.00022,-70.37842,-160.8618,160.5103,17.60021
0,6.797725,-8.371582,-28.50803,18.20023,-64.77539,-161.5869,164.0479,17.78022
0,4.833193,-8.393907,-30.30513,18.36023,-64.33594,-161.6748,164.4214,17.80022
0,1.897559,-8.41623,-31.1981,18.54023,-62.24854,-161.8066,165.7397,17.90022
0,-0.9376172,-8.427393,-30.89672,18.68024,-58.31543,-162.1362,168.5303,18.14022
0,-4.665762,-4.397871,-26.0412,19.12025,-58.29346,-161.4771,166.7285,18.30023
0,-4.699248,-0.9934278,-24.86918,19.30025,-58.64502,-156.731,157.6758,18.60023
0,-5.324326,-1.261318,-24.1548,19.40025,-58.46924,-153.1494,149.0405,18.84024
0,-6.429375,-4.732734,-20.38201,19.76026,-63.94043,-93.5376,76.1792,19.24025
0,-5.994053,-4.598789,-19.16534,20.06027,-60.82031,-84.90234,73.56445,19.50026
0,-2.43334,-1.841748,-19.94669,20.18027,-62.20459,-87.60498,86.28662,19.74026
0,10.11287,2.980283,-25.97423,20.44028,-59.52393,-100.1514,98.94287,19.98027
0,23.5967,5.726162,-31.9348,20.64028,-39.68262,-142.8003,141.0205,20.16027
0,,,,,-31.02539,-168.3105,-166.2451,20.64028
1,12.26716,6.641455,-30.80742,24.20036,8.151855,-160.1587,131.0889,24.20036
1,12.26716,6.641455,-30.80742,24.20036,8.151855,-160.1587,131.0889,24.20036
1,4.085332,1.718965,-26.35374,24.46037,-13.38135,-156.9946,116.6309,24.58037
1,2.377529,-1.27248,-23.13905,24.58037,-45.61523,-145.3491,130.8472,24.92038
1,1.093887,-6.887022,-19.79042,24.90038,-46.25244,-155.1489,138.5156,25.14038
