SId,X,Y,Z,PT,A,B,G,OT
0,20.16993,5.313164,-24.55664,2.959998,-1.296387,-128.0347,150.2271,2.959998
,20.16993,5.313164,-24.55664,2.959998,-1.296387,-128.0347,150.2271,2.959998
,1.038076,-6.630293,-24.38921,3.199998,-41.35254,-132.5391,109.6875,3.199998
,1.049238,-6.652617,-24.36688,3.299998,-45.35156,-144.3823,109.9072,3.339998
,0.7925098,-7.813477,-23.9204,3.479997,-45.43945,-153.7207,114.3677,3.539997
,0.4241602,-7.869287,-24.83569,4.459997,-45.37354,-154.3359,116.5649,4.019997
,-0.4241602,-7.713017,-24.22178,4.919996,-45.41748,-155.1489,116.521,4.219997
,-0.4688086,-7.679531,-23.85343,5.079996,-45.35156,-155.1709,116.499,4.239997
,-0.4799707,-7.668369,-23.79762,5.099996,-43.81348,-154.9072,115.9277,4.539997
,-0.1116211,-7.657207,-23.13905,5.299996,-43.41797,-154.4019,115.4663,4.759996
,1.049238,-7.791152,-22.92697,5.579996,-42.73682,-154.0283,115.4663,4.879996
,2.198936,-8.014395,-23.80878,5.979995,-40.56152,-151.5674,116.0376,5.179996
,2.48915,-8.14834,-25.12591,6.299995,-39.81445,-151.04,119.5313,5.439996
,2.143125,-8.14834,-25.53891,6.419995,-40.47363,-153.0396,122.2339,5.779995
,-0.08929688,-7.980908,-26.23096,6.759995,-40.69336,-154.2261,123.2227,5.959995
,-0.9711035,-7.768828,-25.8068,7.019994,-39.52881,-157.4341,124.9805,6.159995
,-1.674316,-7.523262,-24.86918,7.339994,-39.70459,-158.8403,125.0244,6.299995
,-1.819424,-7.456289,-24.55664,7.439994,-39.33105,-159.6094,124.2334,6.459995
,-1.964531,-7.366992,-24.04318,7.639994,-37.70508,-159.6973,122.4536,6.599995
,-1.964531,-7.30002,-23.46275,7.819993,-37.08984,-159.7412,121.5967,6.759995
,0.1674316,-7.556748,-22.19027,8.340001,-36.27686,-157.4561,120.542,7.059994
,1.049238,-7.668369,-22.15679,8.560006,-36.10107,-156.0938,119.8828,7.219994
,2.500313,-7.913936,-22.72606,8.980016,-36.18896,-154.7974,118.8281,7.359994
,3.828604,-8.226475,-24.94732,9.60003,-36.60645,-153.0396,117.5317,7.539994
,3.292822,-8.282285,-26.15282,9.920037,-37.99072,-150.6665,116.1694,7.839993
,3.024932,-8.304609,-26.4542,10.00004,-37.9248,-149.8975,116.8506,7.979993
,1.495723,-8.215313,-27.0123,10.24004,-38.12256,-149.0186,117.7295,8.099996
,0.7813476,-8.159502,-27.05695,10.44005,-39.19922,-149.0625,118.96,8.239999
,-0.3906738,-7.980908,-26.87836,10.70006,-39.57275,-148.9966,119.5313,8.320001
,-2.299395,-7.322344,-25.13707,11.20007,-40.07813,-149.6777,121.377,8.540006
,-2.812852,-7.009805,-24.03202,11.54007,-39.92432,-150.4248,122.7612,8.660008
,-2.902148,-6.909346,-22.97162,11.84008,-38.71582,-153.6548,128.7378,9.020017
,-1.752451,-7.076777,-21.72146,12.22009,-38.21045,-155.3687,130.9131,9.220021
,-1.205508,-7.132588,-21.49822,12.38009,-37.08984,-156.9727,133.1104,9.460027
,-0.07813477,-7.233047,-21.21917,12.6801,-36.40869,-158.7305,133.9233,9.920037
,0.2232422,-7.266533,-21.17452,12.7401,-36.29883,-159.0601,131.5723,10.18004
,0.4688086,-7.288857,-21.14104,12.7801,-36.01318,-159.4116,130.21,10.42005
,1.183184,-7.366992,-21.12987,12.94011,-36.47461,-159.3896,129.1333,10.56005
,,,,,-36.51855,-158.8843,126.6284,10.80006
,,,,,-36.54053,-156.709,124.3652,11.02006
,,,,,-38.14453,-154.7974,121.4209,11.24007
,,,,,-39.94629,-150.9521,117.0044,11.64008
,,,,,-42.45117,-145.9644,114.3018,12.10009
,,,,,-42.97852,-144.9976,114.6094,12.24009
,,,,,-43.81348,-144.7339,114.873,12.40009
,,,,,-44.5166,-144.668,115.2905,12.5601
,,,,,-44.82422,-144.7559,116.6528,12.7601
,,,,,-44.97803,-145.1733,117.4878,12.8401
,,,,,-45.30762,-146.0522,118.4326,12.94011
0,1.294805,-7.378154,-21.14104,12.96011,-45.32959,-146.3159,118.6743,12.96011
,1.294805,-7.378154,-21.14104,12.96011,-45.32959,-146.3159,118.6743,12.96011
,2.991445,-7.623721,-21.42009,13.36012,-44.47266,-150.0732,122.7832,13.28011
,3.839766,-7.768828,-21.75495,13.68012,-43.7915,-152.0728,125.2222,13.54012
,4.420195,-7.880449,-22.08982,13.86013,-43.5498,-152.688,125.9253,13.62012
,4.609951,-7.93626,-22.23492,13.92013,-41.11084,-157.9395,131.4624,14.08013
,4.755059,-7.958584,-22.43584,13.98013,-40.16602,-159.4336,132.7368,14.20014
,5.491758,-8.237637,-24.11016,14.36014,-39.28711,-160.7959,134.0332,14.36014
,5.458272,-8.326934,-24.91383,14.52014,-38.47412,-163.1689,135,14.70015
,5.257353,-8.36042,-25.49426,14.66015,-38.54004,-163.6523,133.1323,14.96015
,3.237012,-8.371582,-27.80482,15.06015,-38.49609,-163.3887,131.6602,15.08016
,3.192363,-8.371582,-27.82714,15.08016,-38.86963,-163.4985,127.9248,15.36016
,1.752451,-8.326934,-28.36292,15.26016,-38.93555,-163.2568,127.1338,15.46016
,0.9264551,-8.304609,-28.40757,15.42016,-39.46289,-162.4878,124.9585,15.76017
,-0.7032129,-8.025557,-27.84946,15.84017,-40.05615,-160.8398,120.4541,16.06018
,-1.964531,-7.679531,-26.96766,16.04018,-41.59424,-156.4893,114.5435,16.32018
,-2.812852,-7.221885,-26.06353,16.20018,-42.93457,-150.6885,108.3252,16.66019
,-3.259336,-6.808887,-25.40496,16.34018,-43.22021,-148.9087,106.7432,16.78019
