SId,X,Y,Z,PT,A,B,G,OT
0,-16.0846,12.99269,-69.77435,0.02,45.92285,-159.0381,106.7651,0.02
0,-16.12925,13.05967,-69.71854,0.04,45.87891,-158.9722,106.9409,0.04
0,-16.01763,13.05967,-69.66273,0.06,46.12061,-159.082,106.9409,0.06
0,-16.01763,13.05967,-69.66273,0.08,46.12061,-159.082,106.9409,0.08
0,-16.01763,13.05967,-69.66273,0.09999999,46.12061,-159.082,106.9409,0.09999999
0,-16.01763,13.05967,-69.66273,0.12,46.12061,-159.082,106.9409,0.12
0,-16.01763,13.05967,-69.66273,0.14,46.12061,-159.082,106.9409,0.14
0,-16.01763,13.05967,-69.66273,0.16,46.12061,-159.082,106.9409,0.16
0,-16.01763,13.05967,-69.66273,0.18,46.12061,-159.082,106.9409,0.18
0,-16.01763,13.04851,-69.67389,0.2,46.12061,-159.104,106.9189,0.2
0,-16.01763,13.04851,-69.67389,0.22,46.12061,-159.104,106.9189,0.22
0,-16.01763,13.04851,-69.67389,0.24,46.12061,-159.104,106.9189,0.24
0,-16.01763,13.04851,-69.67389,0.26,46.12061,-159.104,106.9189,0.26
0,-16.01763,13.04851,-69.67389,0.28,46.12061,-159.104,106.9189,0.28
0,-16.01763,13.04851,-69.67389,0.3,46.12061,-159.104,106.9189,0.3
0,-16.01763,13.04851,-69.67389,0.32,46.12061,-159.104,106.9189,0.32
0,-16.01763,13.04851,-69.67389,0.34,46.12061,-159.104,106.9189,0.34
0,-16.01763,13.04851,-69.67389,0.36,46.12061,-159.104,106.9189,0.36
0,-16.00646,13.02618,-69.71854,0.38,46.16455,-159.1479,106.8311,0.38
0,-16.00646,13.02618,-69.71854,0.4,46.16455,-159.1479,106.8311,0.4
0,-16.00646,13.03734,-69.74086,0.42,46.18652,-159.126,106.8311,0.42
0,-16.00646,13.03734,-69.74086,0.4400001,46.18652,-159.126,106.8311,0.4400001
0,-16.01763,13.02618,-69.77435,0.4600001,46.2085,-159.1699,106.8311,0.4600001
0,-16.02879,13.01502,-69.79667,0.4800001,46.2085,-159.2139,106.8091,0.4800001
0,-16.03995,13.00386,-69.81899,0.5000001,46.2085,-159.2358,106.7871,0.5000001
0,-16.06227,13.01502,-69.81899,0.52,46.18652,-159.2358,106.8091,0.52
0,-16.09576,13.03734,-69.81899,0.54,46.16455,-159.1919,106.853,0.54
0,-16.14041,13.05967,-69.80783,0.56,46.14258,-159.1479,106.9409,0.56
0,-16.18506,13.08199,-69.79667,0.58,46.12061,-159.104,107.0068,0.58
0,-16.19622,13.09315,-69.79667,0.6,46.12061,-159.082,107.0508,0.6
0,-16.19622,13.11548,-69.78551,0.6199999,46.12061,-159.0381,107.0728,0.6199999
0,-16.1739,13.14896,-69.78551,0.6399999,46.14258,-158.9941,107.1167,0.6399999
0,-16.15157,13.18245,-69.78551,0.6599999,46.18652,-158.9282,107.1606,0.6599999
0,-16.12925,13.20478,-69.78551,0.6799999,46.2085,-158.9063,107.1826,0.6799999
0,-16.10692,13.23826,-69.78551,0.6999999,46.25244,-158.8403,107.2485,0.6999999
0,-16.05111,13.3164,-69.76318,0.7199998,46.29639,-158.6646,107.4243,0.7199998
0,-15.97298,13.48383,-69.68505,0.7399998,46.38428,-158.313,107.7759,0.7399998
0,-15.85019,13.66242,-69.57343,0.7599998,46.53809,-157.9614,108.1714,0.7599998
0,-15.69393,13.71823,-69.43948,0.7799998,46.69189,-157.9175,108.3691,0.7799998
0,-15.5823,13.66242,-69.29437,0.7999998,46.82373,-158.1152,108.457,0.7999998
0,-15.55998,13.62894,-69.13811,0.8199998,46.88965,-158.335,108.6548,0.8199998
0,-15.54882,13.67358,-68.94835,0.8399997,46.99951,-158.4668,109.0063,0.8399997
0,-15.42603,13.74056,-68.75859,0.8599997,47.26318,-158.7085,109.27,0.8599997
0,-15.1135,13.7852,-68.62465,0.8799997,47.87842,-159.3457,109.3359,0.8799997
0,-14.9349,13.88566,-68.61349,0.8999997,48.20801,-159.5435,109.4238,0.8999997
0,-14.67817,14.23169,-68.59116,0.9199997,48.71338,-159.4336,109.8853,0.9199997
0,-14.30982,14.68934,-68.50186,0.9399996,49.28467,-159.126,110.5225,0.9399996
0,-13.93031,15.04652,-68.31211,0.9599996,49.94385,-159.082,111.1157,0.9599996
0,-13.69591,15.24744,-67.99957,0.9799996,50.53711,-159.3018,111.7969,0.9799996
0,-13.61777,15.39255,-67.65354,0.9999996,51.02051,-159.4775,112.6318,0.9999996
