SId,X,Y,Z,PT,A,B,G,OT
0,-9.141768,-6.976318,-57.35092,0.02,50.64697,177.4292,123.6841,0.02
0,-9.119443,-6.987481,-57.30627,0.04,50.69092,177.3853,123.6621,0.04
0,-9.231065,-7.233047,-57.42905,0.06,50.49316,178.1763,123.4863,0.06
0,-9.231065,-7.233047,-57.42905,0.08,50.49316,178.1763,123.4863,0.08
0,-9.231065,-7.233047,-57.42905,0.09999999,50.49316,178.1763,123.4863,0.09999999
0,-9.231065,-7.233047,-57.42905,0.12,50.49316,178.1763,123.4863,0.12
0,-9.231065,-7.233047,-57.42905,0.14,50.49316,178.1763,123.4863,0.14
0,-9.231065,-7.233047,-57.42905,0.16,50.49316,178.1763,123.4863,0.16
0,-9.219902,-7.244209,-57.42905,0.18,50.44922,178.1763,123.4644,0.18
0,-9.219902,-7.244209,-57.42905,0.2,50.44922,178.1763,123.4644,0.2
0,-9.219902,-7.244209,-57.42905,0.22,50.44922,178.1763,123.4644,0.22
0,-9.219902,-7.244209,-57.42905,0.24,50.44922,178.1763,123.4644,0.24
0,-9.219902,-7.244209,-57.42905,0.26,50.44922,178.1763,123.4644,0.26
0,-9.219902,-7.244209,-57.42905,0.28,50.44922,178.1763,123.4644,0.28
0,-9.219902,-7.244209,-57.42905,0.3,50.44922,178.1763,123.4644,0.3
0,-9.219902,-7.244209,-57.42905,0.32,50.44922,178.1763,123.4644,0.32
0,-9.219902,-7.244209,-57.42905,0.34,50.44922,178.1763,123.4644,0.34
0,-9.20874,-7.255371,-57.41789,0.36,50.40527,178.1763,123.4644,0.36
0,-9.164092,-7.277695,-57.41789,0.38,50.18555,178.2202,123.4644,0.38
0,-9.164092,-7.277695,-57.41789,0.4,50.18555,178.2202,123.4644,0.4
0,-9.141768,-7.277695,-57.45138,0.42,49.98779,178.3081,123.4644,0.42
0,-9.108281,-7.30002,-57.51835,0.4400001,49.72412,178.4399,123.4204,0.4400001
0,-9.097119,-7.311182,-57.54067,0.4600001,49.63623,178.4839,123.3984,0.4600001
0,-9.074795,-7.322344,-57.57416,0.4800001,49.28467,178.6816,123.3105,0.4800001
0,-9.097119,-7.266533,-57.57416,0.5000001,48.84521,179.0112,123.3765,0.5000001
0,-9.175254,-7.166074,-57.55183,0.52,48.42773,179.4287,123.5522,0.52
0,-9.242227,-7.121426,-57.54067,0.54,48.18604,179.7363,123.6621,0.54
0,-9.275713,-7.177237,-57.55183,0.56,48.09814,179.8022,123.5742,0.56
0,-9.253388,-7.277695,-57.57416,0.58,48.12012,179.7363,123.3765,0.58
0,-9.231065,-7.366992,-57.57416,0.6,48.25195,179.6924,123.2227,0.6
