SId,X,Y,Z,PT,A,B,G,OT
0,6.250781,-1.21667,-37.92885,1.879999,42.31934,-136.0986,161.6528,1.879999
0,6.261943,-1.384102,-37.57166,1.899999,41.77002,-136.2964,161.4551,1.899999
0,6.273106,-1.562695,-37.24796,1.919999,41.26465,-136.4941,161.2793,1.919999
0,6.273106,-1.752451,-36.94658,1.939999,40.8252,-136.7798,161.1914,1.939999
0,6.261943,-1.919883,-36.66753,1.959999,40.36377,-137.1753,161.2134,1.959999
0,6.250781,-2.076152,-36.4108,1.979999,39.88037,-137.7246,161.2573,1.979999
0,6.250781,-2.232422,-36.1764,1.999999,39.375,-138.3179,161.2793,1.999999
0,6.261943,-2.399853,-35.95316,2.019999,38.8916,-138.9331,161.2134,2.019999
0,6.284267,-2.589609,-35.74107,2.039999,38.45215,-139.5044,161.1035,2.039999
0,6.284267,-2.779365,-35.529,2.059999,38.03467,-140.0317,160.9277,2.059999
0,6.273106,-2.946797,-35.32808,2.079999,37.59521,-140.5371,160.73,2.079999
0,6.250781,-3.203525,-35.00438,2.099999,36.84814,-141.394,160.4224,2.099999
0,6.250781,-3.303984,-34.88159,2.119999,36.58447,-141.7676,160.2686,2.119999
0,6.239619,-3.43793,-34.69184,2.139999,36.18896,-142.3169,160.0708,2.139999
0,6.217295,-3.560713,-34.51324,2.159999,35.8374,-142.8223,159.873,2.159999
0,6.206133,-3.672334,-34.34581,2.179999,35.48584,-143.2397,159.7412,2.179999
0,6.183809,-3.761631,-34.18954,2.199999,35.17822,-143.5474,159.6533,2.199999
0,6.172647,-3.86209,-34.04443,2.219999,34.87061,-143.7671,159.5874,2.219999
0,6.161484,-3.973711,-33.88816,2.239999,34.58496,-143.9209,159.5435,2.239999
0,6.161484,-4.040684,-33.79887,2.259999,34.38721,-143.9868,159.4995,2.259999
0,6.150322,-4.118818,-33.67608,2.279999,34.03564,-144.0747,159.4995,2.279999
0,6.150322,-4.196953,-33.5533,2.299999,33.66211,-144.0967,159.5215,2.299999
0,6.150322,-4.275088,-33.45284,2.319999,33.35449,-144.0747,159.5435,2.319999
