SId,X,Y,Z,PT,A,B,G,OT
2,5.313164,41.53421,-59.20383,0.02,48.44971,-33.48633,147.063,0.02
2,5.223867,41.64583,-59.10337,0.04,48.14209,-33.55225,147.1729,0.04
2,4.464844,41.53421,-59.06988,0.06,46.29639,-35.8374,146.8652,0.06
2,4.464844,41.53421,-59.06988,0.08,46.29639,-35.8374,146.8652,0.08
2,4.464844,41.53421,-59.06988,0.09999999,46.29639,-35.8374,146.8652,0.09999999
2,4.487168,41.53421,-59.04756,0.12,46.25244,-35.79346,146.8652,0.12
2,4.487168,41.53421,-59.04756,0.14,46.25244,-35.79346,146.8652,0.14
2,4.487168,41.53421,-59.04756,0.16,46.25244,-35.79346,146.8652,0.16
2,4.487168,41.53421,-59.04756,0.18,46.25244,-35.79346,146.8652,0.18
2,4.487168,41.53421,-59.04756,0.2,46.25244,-35.79346,146.8652,0.2
2,4.487168,41.53421,-59.04756,0.22,46.25244,-35.79346,146.8652,0.22
2,4.487168,41.53421,-59.04756,0.24,46.25244,-35.79346,146.8652,0.24
2,4.520654,41.53421,-59.0364,0.26,46.23047,-35.72754,146.8433,0.26
2,4.520654,41.53421,-59.0364,0.28,46.23047,-35.72754,146.8433,0.28
2,4.520654,41.53421,-59.0364,0.3,46.23047,-35.72754,146.8433,0.3
2,4.520654,41.53421,-59.0364,0.32,46.23047,-35.72754,146.8433,0.32
2,4.520654,41.53421,-59.0364,0.34,46.23047,-35.72754,146.8433,0.34
2,4.520654,41.53421,-59.0364,0.36,46.23047,-35.72754,146.8433,0.36
2,4.732734,41.42259,-58.98059,0.38,46.25244,-35.46387,146.7554,0.38
2,4.732734,41.42259,-58.98059,0.4,46.25244,-35.46387,146.7554,0.4
2,4.732734,41.42259,-58.98059,0.42,46.25244,-35.46387,146.7554,0.42
2,4.676924,41.34445,-58.98059,0.4400001,46.23047,-35.70557,146.6235,0.4400001
2,4.676924,41.34445,-58.98059,0.4600001,46.23047,-35.70557,146.6235,0.4600001
2,4.643437,41.33329,-58.98059,0.4800001,46.18652,-35.81543,146.5796,0.4800001
2,4.598789,41.34445,-58.96943,0.5000001,46.12061,-35.96924,146.4917,0.5000001
2,4.565303,41.36678,-58.93594,0.52,46.03271,-36.05713,146.4258,0.52
