SId,X,Y,Z,PT,A,B,G,OT
2,12.9034,39.41341,-53.81253,0.02,12.7002,19.37988,123.3984,0.02
2,13.08199,39.3576,-53.80137,0.04,12.94189,19.37988,123.3105,0.04
2,13.65126,39.70362,-54.25901,0.06,13.86475,19.57764,123.3984,0.06
2,13.65126,39.70362,-54.25901,0.08,13.86475,19.57764,123.3984,0.08
2,13.65126,39.70362,-54.25901,0.09999999,13.86475,19.57764,123.3984,0.09999999
2,13.65126,39.70362,-54.25901,0.12,13.86475,19.57764,123.3984,0.12
2,13.65126,39.70362,-54.25901,0.14,13.86475,19.57764,123.3984,0.14
2,13.65126,39.70362,-54.25901,0.16,13.86475,19.57764,123.3984,0.16
2,13.65126,39.70362,-54.25901,0.18,13.86475,19.57764,123.3984,0.18
2,13.65126,39.69246,-54.27018,0.2,13.88672,19.55566,123.3765,0.2
2,13.65126,39.69246,-54.27018,0.22,13.88672,19.55566,123.3765,0.22
2,13.65126,39.69246,-54.27018,0.24,13.88672,19.55566,123.3765,0.24
2,13.65126,39.69246,-54.27018,0.26,13.88672,19.55566,123.3765,0.26
2,13.65126,39.69246,-54.27018,0.28,13.88672,19.55566,123.3765,0.28
2,13.65126,39.69246,-54.27018,0.3,13.88672,19.55566,123.3765,0.3
2,13.65126,39.69246,-54.27018,0.32,13.88672,19.55566,123.3765,0.32
2,13.66242,39.67014,-54.2925,0.34,13.90869,19.53369,123.3545,0.34
2,13.66242,39.67014,-54.2925,0.36,13.90869,19.53369,123.3545,0.36
2,13.74056,39.55852,-54.33715,0.38,14.04053,19.4458,123.2446,0.38
2,13.75172,39.54735,-54.34831,0.4,14.0625,19.42383,123.2227,0.4
2,13.77404,39.52503,-54.3818,0.42,14.0625,19.35791,123.1348,0.42
2,13.77404,39.52503,-54.3818,0.4400001,14.0625,19.35791,123.1348,0.4400001
2,13.77404,39.53619,-54.41528,0.4600001,14.0625,19.29199,123.0688,0.4600001
2,13.7852,39.51387,-54.42645,0.4800001,14.10645,19.24805,122.981,0.4800001
2,13.80753,39.48038,-54.43761,0.5000001,14.15039,19.22607,122.8931,0.5000001
2,13.82985,39.4469,-54.43761,0.52,14.17236,19.22607,122.8052,0.52
2,13.81869,39.46922,-54.44877,0.54,14.12842,19.24805,122.7612,0.54
2,13.77404,39.54735,-54.49342,0.56,14.01855,19.27002,122.7393,0.56
2,13.72939,39.56968,-54.57155,0.58,13.95264,19.2041,122.6514,0.58
2,13.72939,39.53619,-54.59388,0.6,13.95264,19.16016,122.6294,0.6
2,13.70707,39.48038,-54.62737,0.6199999,13.97461,19.11621,122.6074,0.6199999
2,13.65126,39.4469,-54.67201,0.6399999,13.95264,19.07227,122.6294,0.6399999
2,13.62894,39.42457,-54.71666,0.6599999,13.97461,19.02832,122.6294,0.6599999
2,13.66242,39.36876,-54.75014,0.6799999,14.08447,18.9624,122.5854,0.6799999
2,13.70707,39.31295,-54.76131,0.6999999,14.17236,18.91846,122.5195,0.6999999
2,13.71823,39.29063,-54.76131,0.7199998,14.19434,18.89648,122.4976,0.7199998
2,13.71823,39.31295,-54.75014,0.7399998,14.19434,18.91846,122.4756,0.7399998
2,13.69591,39.34644,-54.75014,0.7599998,14.15039,18.94043,122.4976,0.7599998
2,13.69591,39.37992,-54.75014,0.7799998,14.15039,18.9624,122.4756,0.7799998
2,13.70707,39.39108,-54.73898,0.7999998,14.15039,18.98438,122.4536,0.7999998
2,13.71823,39.39108,-54.73898,0.8199998,14.15039,19.00635,122.4536,0.8199998
2,13.70707,39.40224,-54.72782,0.8399997,14.15039,19.05029,122.4756,0.8399997
2,13.69591,39.43573,-54.72782,0.8599997,14.10645,19.07227,122.5415,0.8599997
2,13.71823,39.45806,-54.67201,0.8799997,14.08447,19.09424,122.4976,0.8799997
