SId,X,Y,Z,PT,A,B,G,OT
2,4.699248,32.06874,-60.49863,0.02,-10.54688,9.360352,108.9844,0.02
2,4.766221,32.35896,-60.38701,0.04,-10.72266,9.711914,108.8086,0.04
2,4.632276,32.28082,-60.8335,0.06,-10.74463,8.613281,109.27,0.06
2,4.632276,32.28082,-60.8335,0.08,-10.74463,8.613281,109.27,0.08
2,4.632276,32.28082,-60.8335,0.09999999,-10.74463,8.613281,109.27,0.09999999
2,4.632276,32.28082,-60.8335,0.12,-10.74463,8.613281,109.27,0.12
2,4.632276,32.28082,-60.8335,0.14,-10.74463,8.613281,109.27,0.14
2,4.632276,32.28082,-60.8335,0.16,-10.74463,8.613281,109.27,0.16
2,4.632276,32.28082,-60.8335,0.18,-10.7666,8.613281,109.27,0.18
2,4.632276,32.28082,-60.8335,0.2,-10.7666,8.613281,109.27,0.2
2,4.632276,32.28082,-60.8335,0.22,-10.7666,8.613281,109.27,0.22
2,4.632276,32.28082,-60.8335,0.24,-10.7666,8.613281,109.27,0.24
2,4.632276,32.28082,-60.8335,0.26,-10.7666,8.613281,109.27,0.26
2,4.632276,32.28082,-60.8335,0.28,-10.7666,8.613281,109.27,0.28
2,4.632276,32.28082,-60.8335,0.3,-10.7666,8.613281,109.27,0.3
2,4.632276,32.29198,-60.8335,0.32,-10.7666,8.613281,109.27,0.32
2,4.632276,32.29198,-60.8335,0.34,-10.7666,8.613281,109.27,0.34
2,4.632276,32.29198,-60.8335,0.36,-10.7666,8.613281,109.27,0.36
2,4.676924,32.33663,-60.81117,0.38,-10.7666,8.679199,109.2041,0.38
2,4.676924,32.33663,-60.81117,0.4,-10.7666,8.679199,109.2041,0.4
2,4.71041,32.38128,-60.77769,0.42,-10.7666,8.76709,109.1602,0.42
2,4.721572,32.42593,-60.75536,0.4400001,-10.78857,8.85498,109.1382,0.4400001
2,4.721572,32.44825,-60.7442,0.4600001,-10.81055,8.876953,109.1602,0.4600001
2,4.688086,32.51522,-60.73304,0.4800001,-10.85449,8.964844,109.248,0.4800001
2,4.621113,32.5822,-60.73304,0.5000001,-10.92041,9.052734,109.3579,0.5000001
2,4.565303,32.60452,-60.75536,0.52,-10.92041,9.074707,109.4897,0.52
2,4.554141,32.57103,-60.76653,0.54,-10.85449,9.052734,109.5996,0.54
2,4.554141,32.50406,-60.77769,0.56,-10.81055,9.030762,109.6655,0.56
2,4.542978,32.47058,-60.78885,0.58,-10.74463,9.008789,109.7095,0.58
2,4.554141,32.47058,-60.77769,0.6,-10.72266,9.030762,109.7095,0.6
2,4.587627,32.47058,-60.76653,0.6199999,-10.67871,9.052734,109.6655,0.6199999
2,4.643437,32.47058,-60.73304,0.6399999,-10.63477,9.09668,109.5996,0.6399999
2,4.688086,32.44825,-60.69955,0.6599999,-10.59082,9.140625,109.5776,0.6599999
2,4.699248,32.44825,-60.6549,0.6799999,-10.59082,9.18457,109.5996,0.6799999
2,4.676924,32.47058,-60.61025,0.6999999,-10.61279,9.228516,109.6436,0.6999999
2,4.688086,32.50406,-60.57677,0.7199998,-10.63477,9.316406,109.6436,0.7199998
2,4.688086,32.51522,-60.56561,0.7399998,-10.63477,9.338379,109.6436,0.7399998
2,4.6546,32.53755,-60.56561,0.7599998,-10.72266,9.360352,109.7095,0.7599998
2,4.576465,32.5822,-60.55444,0.7799998,-10.83252,9.382324,109.8413,0.7799998
2,4.476006,32.62685,-60.52096,0.7999998,-10.98633,9.382324,109.9951,0.7999998
2,4.420195,32.63801,-60.38701,0.8199998,-11.11816,9.404297,110.1489,0.8199998
2,4.420195,32.55987,-60.08564,0.8399997,-11.29395,9.404297,110.3906,0.8399997
2,4.353223,32.41476,-59.73961,0.8599997,-11.4917,9.294434,110.896,0.8599997
2,4.342061,32.33663,-59.40475,0.8799997,-11.55762,9.118652,111.5552,0.8799997
2,4.520654,32.31431,-59.20383,0.8999997,-11.44775,9.118652,111.6431,0.8999997
2,4.92249,32.13571,-58.81316,0.9199997,-11.11816,9.09668,111.6431,0.9199997
2,5.190381,31.83434,-58.43364,0.9399996,-10.81055,8.964844,111.9727,0.9399996
2,5.190381,31.6669,-58.14343,0.9599996,-10.74463,8.85498,112.6758,0.9599996
2,5.13457,31.73388,-57.90902,0.9799996,-10.78857,8.811035,113.335,0.9799996
2,5.223867,31.8455,-57.62997,0.9999996,-10.74463,8.745117,113.7744,0.9999996
2,5.380136,31.85666,-57.22813,1.02,-10.54688,8.723145,114.1699,1.02
2,5.447109,31.81201,-56.737,1.04,-10.34912,8.920898,114.7632,1.04
2,5.346651,31.87898,-56.25703,1.06,-10.34912,9.250488,115.5322,1.06
2,5.223867,32.01293,-55.88868,1.08,-10.37109,9.404297,116.2354,1.08
2,5.302002,32.09106,-55.55382,1.1,-10.23926,9.338379,116.6089,1.1
2,5.592217,32.05758,-55.09617,1.12,-10.01953,9.316406,116.6528,1.12
2,5.804297,31.99061,-54.52691,1.14,-9.953613,9.492188,116.7847,1.14
2,5.748487,32.02409,-53.99112,1.159999,-10.15137,9.733887,117.2241,1.159999
2,5.592217,32.1692,-53.3214,1.179999,-10.32715,9.997559,118.0811,1.179999
2,5.625703,32.18036,-53.19861,1.199999,-10.2832,10.06348,118.1689,1.199999
2,5.92708,32.09106,-52.80794,1.219999,-9.887695,10.23926,118.103,1.219999
2,6.206133,31.90131,-52.38378,1.239999,-9.51416,10.41504,118.0371,1.239999
2,6.250781,31.76736,-51.93729,1.259999,-9.42627,10.61279,118.1909,1.259999
2,6.161484,31.78969,-51.47965,1.279999,-9.558105,10.87646,118.4106,1.279999
2,6.116836,31.83434,-50.83224,1.299999,-9.645996,11.31592,118.5205,1.299999
2,6.13916,31.71155,-50.34111,1.319999,-9.558105,11.62354,118.6523,1.319999
2,6.116836,31.46599,-49.89463,1.339999,-9.404297,11.82129,119.0039,1.339999
2,5.994053,31.20926,-49.50396,1.359999,-9.338379,11.93115,119.5093,1.359999
2,5.826621,31.00834,-49.12444,1.379999,-9.316406,12.01904,119.9487,1.379999
2,5.770811,30.89672,-48.83423,1.399999,-9.316406,12.17285,120.1025,1.399999
2,5.882432,30.61767,-48.17566,1.419999,-9.140625,12.56836,120.0366,1.419999
2,5.960567,30.48372,-47.80732,1.439999,-9.09668,12.854,119.9707,1.439999
2,6.005215,30.33861,-47.27153,1.459999,-9.118652,13.3374,119.9487,1.459999
2,5.971728,30.21583,-46.79156,1.479999,-9.206543,13.84277,119.9707,1.479999
2,5.949404,30.02607,-46.33392,1.499999,-9.228516,14.28223,119.9048,1.499999
2,5.971728,29.71354,-45.84278,1.519999,-9.18457,14.65576,119.8169,1.519999
2,5.960567,29.30054,-45.307,1.539999,-9.250488,14.91943,119.9487,1.539999
2,5.860107,28.88754,-44.76006,1.559999,-9.492188,15.16113,120.3662,1.559999
2,5.737324,28.49686,-44.20195,1.579999,-9.777832,15.38086,120.8496,1.579999
2,5.703838,28.10619,-43.63269,1.599999,-9.953613,15.62256,121.1792,1.599999
2,5.759648,27.69319,-42.99644,1.619999,-10.06348,15.95215,121.311,1.619999
