,0,1,2,3,4,5,6,7,8,9
0,0.8624399,0.49301060714285716,0.18125833333333338,-0.5818972972285534,0.7016133374986586,0.33860315574489197,-0.23341414490492704,0.0,1.0,0.0
1,0.86188185,0.49261196428571424,0.188235,-0.6087895406081325,0.6743778466302515,0.31905068811969656,-0.26980821638866415,0.0,1.0,0.0
2,0.8590913499999999,0.4906187142857143,0.20869874999999993,-0.6787629175792063,0.5428102268892402,0.31570102428913566,-0.380750341518699,0.0,1.0,0.0
3,0.8568588500000001,0.48742953571428566,0.22916249999999985,-0.7130775350659546,0.3563250223044281,0.3883221350470617,-0.4623405962020885,0.0,1.0,0.0
4,0.85351025,0.4834430714285714,0.24962666666666689,-0.7468365102473146,0.10832924125812327,0.4824599267322182,-0.44467113864922103,0.0,1.0,0.0
5,0.8484873,0.4802538928571428,0.27009041666666683,-0.7498146876928118,-0.13872016867431997,0.6079918960012374,-0.22108935596251517,0.0,1.0,0.0
6,0.8429062500000001,0.47746339285714284,0.2900891666666669,-0.6024465727602564,-0.27292782619463174,0.7266457538024025,0.18588834589352832,0.0,1.0,0.0
7,0.8356508500000001,0.47267960714285717,0.31706416666666676,-0.02967022891954181,-0.08758668140746789,0.6308483165978013,0.7703756565479005,0.0,1.0,0.0
8,0.8300698499999999,0.46829449999999995,0.33613291666666684,0.3620595144801091,0.20045417843682892,0.1647846780419596,0.8953083492318451,0.0,1.0,0.0
9,0.82393065,0.4643080357142857,0.3552012500000001,0.3541355586263647,0.33100448034794056,-0.36804582788034956,0.7934521464372319,0.0,1.0,0.0
10,0.8172333999999999,0.45992292857142864,0.3733399999999998,0.071958129074431,0.367095457311697,-0.6141010586055389,0.6949408915158036,0.0,1.0,0.0
11,0.80997805,0.45474050000000005,0.3905479166666668,-0.25102542683215623,0.45559124352208225,-0.609988558659111,0.5977765570969783,0.0,1.0,0.0
12,0.80216455,0.44915946428571424,0.40775625,-0.5026383717593543,0.5368170042881637,-0.48226446529409794,0.4760285250452797,0.0,1.0,0.0
13,0.7943511,0.44317975000000004,0.42403458333333327,-0.6684853395671074,0.5062028019460452,-0.3653314393998954,0.40425117621575657,0.0,1.0,0.0
14,0.7865376000000001,0.4372000357142857,0.4398475000000001,-0.7985585830458981,0.3903025032202264,-0.2601243546234953,0.3772313157141948,0.0,1.0,0.0
15,0.7764917,0.42882846428571425,0.45938125,-0.9027011338429196,0.15589055471902352,-0.1293764736972649,0.37959257890765385,0.0,1.0,0.0
16,0.77091065,0.4240447142857143,0.46868291666666667,-0.912836494717641,0.01980984687947761,-0.029046921515461052,0.4068087759976383,0.0,1.0,0.0
17,0.76253905,0.4172677142857143,0.48217041666666677,-0.867384533700377,-0.21677301658745277,0.13251414599108027,0.42789429896787623,0.0,1.0,0.0
18,0.7530513,0.41009207142857146,0.4947279166666667,-0.7028715498896462,-0.4620301169077687,0.3219847502993236,0.4345406494225855,0.0,1.0,0.0
19,0.74300535,0.4033150714285715,0.5068199999999999,-0.40954482832515365,-0.6543540594812202,0.5073708326907354,0.38297341496150605,0.0,1.0,0.0
20,0.7318432500000001,0.39653807142857145,0.5184470833333332,-0.016291610884883553,-0.7311761954879312,0.6425891634587481,0.22846251677672758,0.0,1.0,0.0
21,0.72123925,0.39055839285714283,0.5286791666666667,0.37120175947614586,-0.6750347982520699,0.6356527122089558,-0.04982875045593013,0.0,1.0,0.0
22,0.7106352499999999,0.38497732142857144,0.5384458333333333,0.5705652746312915,-0.5680180509909546,0.4132040177121089,-0.4255269684519741,0.0,1.0,0.0
23,0.70114745,0.37939628571428574,0.5482129166666666,0.4555064646702831,-0.48814973735419553,0.07321904153650788,-0.740852661816832,0.0,1.0,0.0
24,0.69165965,0.37381521428571424,0.5575145833333334,0.15962984158662363,-0.4041942158281505,-0.26703214197342573,-0.8601390496420797,0.0,1.0,0.0
25,0.6832881000000001,0.3686328214285714,0.56588625,-0.10279201767967658,-0.2650839628300502,-0.5538865129071118,-0.7825433052370057,0.0,1.0,0.0
26,0.6754746,0.36384903571428573,0.5742579166666668,-0.2040073109406429,-0.08874978555074835,-0.8162651272445252,-0.5331188748224387,0.0,1.0,0.0
27,0.6698935500000001,0.35946392857142856,0.5816991666666667,-0.04872876602193802,-0.019365434762782793,-0.9874901289061806,-0.14870686807031638,0.0,1.0,0.0
28,0.6654287,0.3554774642857143,0.5891408333333333,0.2785495015418314,-0.18653337710461018,-0.9207483601459193,0.19959441802151445,0.0,1.0,0.0
29,0.6615219999999999,0.35188964285714286,0.5961170833333332,0.5379830944660354,-0.4730977353862682,-0.5928533850271515,0.367801015092375,0.0,1.0,0.0
30,0.65928955,0.34830182142857147,0.6030933333333334,0.5922532614756947,-0.6651011531254142,-0.20455968862066157,0.4062411404253204,0.0,1.0,0.0
31,0.6570571,0.344714,0.6096045833333332,0.5230563873772021,-0.7289375281673545,0.10363931876137192,0.4293262014597484,0.0,1.0,0.0
32,0.6553827999999999,0.3411261785714285,0.6161158333333333,0.421704678825878,-0.7504262603687117,0.23897652061548041,0.4493504358514772,0.0,1.0,0.0
33,0.6548247,0.3375383571428571,0.6221616666666666,0.33984516631602657,-0.8320205719160313,0.22110586329100368,0.3786280867269257,0.0,1.0,0.0
34,0.6537084999999999,0.3335518928571429,0.6277429166666666,0.3824859146791475,-0.8996468956280745,0.07962597327510565,0.1949350985297838,0.0,1.0,0.0
35,0.6525923,0.32916678571428576,0.63239375,0.5826775907308119,-0.8124589755934246,0.014620817035853897,-0.01354510786312741,0.0,1.0,0.0
