,0,1,2,3,4,5,6,7,8,9
0,0.614083,0.5344698571428571,0.19614125000000016,-0.015928481270196575,-0.1501043500882567,-0.3368128894561759,-0.9293933747693647,1.0,0.0,0.0
1,0.62022215,0.53686175,0.22125625000000002,0.09223766370594486,-0.3961242513597533,0.12615600672992497,-0.904799675533045,1.0,0.0,0.0
2,0.6258032,0.5392536428571428,0.24544083333333333,0.3463836796597679,-0.48440204754868893,0.4500529368430851,-0.6654512430185332,1.0,0.0,0.0
3,0.63026805,0.5424427857142857,0.26916,0.6050647003984393,-0.414293889267599,0.5746153736754844,-0.3634204919690916,1.0,0.0,0.0
4,0.6330586,0.5460306071428571,0.2924145833333333,0.7751391484304443,-0.22334069249352556,0.5820236771542019,-0.10259958517917753,1.0,0.0,0.0
5,0.6341748,0.5492197857142856,0.3156687500000001,0.8450559408226487,0.008765552910881914,0.523049498071069,0.11055697413604107,1.0,0.0,0.0
6,0.6347329,0.5516116785714286,0.33799333333333337,0.8327867630616633,0.23433182351836285,0.4306999838133227,0.2570064740411014,1.0,0.0,0.0
7,0.6330586,0.5536048928571429,0.37520041666666665,0.6995116723937178,0.5362269636357343,0.3328634581964359,0.33518052129032594,1.0,0.0,0.0
8,0.6330586,0.5536048928571429,0.3826416666666666,0.6637103888059818,0.5780581898466023,0.3322061700139478,0.33908156768976083,1.0,0.0,0.0
9,0.63026805,0.5540035714285715,0.4040354166666666,0.5857872372361141,0.6834329317390585,0.31944789636614523,0.2961853845365785,1.0,0.0,0.0
10,0.6263613,0.5544022142857142,0.4249645833333333,0.5061883485317861,0.7558777200253579,0.3401415926213497,0.2381720494704223,1.0,0.0,0.0
11,0.6218965,0.5551995,0.4458933333333334,0.43988568523089316,0.7918229209419878,0.3828307489712994,0.181542456306838,1.0,0.0,0.0
12,0.61743165,0.5559967857142858,0.4654270833333333,0.38581038359873787,0.8094219830747562,0.4310907924190907,0.1007329633943336,1.0,0.0,0.0
13,0.6129668,0.5559967857142858,0.48403083333333347,0.3727524598075762,0.8039287290724798,0.46318561456157825,0.014604408324944779,1.0,0.0,0.0
14,0.60850195,0.5559967857142858,0.5017041666666667,0.40128502029648583,0.7884394932754596,0.45931147852358145,-0.07979012235651098,1.0,0.0,0.0
15,0.6051533,0.5555981428571428,0.5189125,0.443878527037306,0.7629354509149883,0.43503843054220753,-0.1778845550454227,1.0,0.0,0.0
16,0.6029209,0.5551995,0.5347254166666665,0.4822206736838529,0.7271460093073309,0.41159413092838193,-0.26327205397767584,1.0,0.0,0.0
17,0.6029209,0.5544022142857142,0.5496083333333334,0.5144213050718518,0.6948125851481526,0.3816542746463949,-0.32702630941875055,1.0,0.0,0.0
18,0.6045952,0.5520103214285714,0.5682116666666666,0.5445447920153162,0.6560802185769926,0.3357767165425371,-0.4003544840624046,1.0,0.0,0.0
19,0.6051533,0.5496184642857143,0.5775133333333334,0.5474972134879738,0.6428268376214912,0.2843505023247236,-0.4540542367208288,1.0,0.0,0.0
20,0.6079438500000001,0.5448346785714285,0.5947216666666667,0.5410524963170686,0.6466092388981688,0.19569178829735404,-0.5008626681971645,1.0,0.0,0.0
21,0.61017625,0.5400509285714286,0.6072791666666667,0.5362803621125596,0.6501207116900618,0.1320470124885778,-0.5218333258204874,1.0,0.0,0.0
22,0.6112925,0.536463107142857,0.6156508333333334,0.5293251080564092,0.6521698855141349,0.08878884069810819,-0.5353558743275699,1.0,0.0,0.0
23,0.6135249,0.5312806785714285,0.6272779166666668,0.5323268444819448,0.6470553565542368,0.03848196193931569,-0.5444874973804873,1.0,0.0,0.0
24,0.6146411,0.5264969285714286,0.637975,0.5291035009611434,0.6383736310060615,-0.003868629126326628,-0.5590291818997299,1.0,0.0,0.0
25,0.6151992,0.5221118214285714,0.6482066666666665,0.5219686425743086,0.612865099460831,-0.03382163095879015,-0.5922847316209381,1.0,0.0,0.0
26,0.6157573000000001,0.518524,0.6575083333333334,0.5055345108922347,0.5784148100461506,-0.02191546242506978,-0.6398366028314726,1.0,0.0,0.0
27,0.6157573000000001,0.5153348214285715,0.6668104166666667,0.4874262108509139,0.5175878844257807,0.04195429433954337,-0.7019674551271133,1.0,0.0,0.0
28,0.6146411,0.5125442857142858,0.6756470833333332,0.4754854589059516,0.4336295964489438,0.12849906398895344,-0.7545640741557245,1.0,0.0,0.0
29,0.6129668,0.5105510714285714,0.6840183333333333,0.4509736979168052,0.32044648666480463,0.2505998878208969,-0.7944409790510426,1.0,0.0,0.0
30,0.60961815,0.5077605357142857,0.6951808333333332,0.4298098973627469,0.1286100480792498,0.4097233506364513,-0.7942604633275647,1.0,0.0,0.0
31,0.6079438500000001,0.5061659642857144,0.7002966666666667,0.40266616253926385,0.04363123819165221,0.4787669244022883,-0.778934213331357,1.0,0.0,0.0
