SId,X,Y,Z,PT,A,B,G,OT
2,-22.31306,40.10546,-73.51365,0.02,22.28027,-24.74121,-169.8047,0.02
2,-22.40235,40.15011,-73.43552,0.04,22.19238,-24.74121,-169.563,0.04
2,-21.85541,40.79751,-72.55371,0.06,20.96191,-24.56543,-169.3872,0.06
2,-21.85541,40.79751,-72.55371,0.08,20.96191,-24.56543,-169.3872,0.08
2,-21.85541,40.79751,-72.55371,0.09999999,20.96191,-24.56543,-169.3872,0.09999999
2,-21.86657,40.79751,-72.55371,0.12,20.98389,-24.56543,-169.3652,0.12
2,-21.86657,40.79751,-72.55371,0.14,20.98389,-24.56543,-169.3652,0.14
2,-21.86657,40.79751,-72.55371,0.16,20.98389,-24.56543,-169.3652,0.16
2,-21.86657,40.79751,-72.55371,0.18,20.98389,-24.56543,-169.3652,0.18
2,-21.86657,40.79751,-72.55371,0.2,20.98389,-24.56543,-169.3652,0.2
2,-21.86657,40.79751,-72.55371,0.22,20.98389,-24.56543,-169.3652,0.22
2,-21.86657,40.79751,-72.55371,0.24,20.98389,-24.56543,-169.3652,0.24
2,-21.86657,40.79751,-72.55371,0.26,20.98389,-24.56543,-169.3652,0.26
2,-21.86657,40.79751,-72.55371,0.28,20.98389,-24.56543,-169.3652,0.28
2,-21.86657,40.79751,-72.55371,0.3,20.98389,-24.56543,-169.3652,0.3
2,-21.87774,40.79751,-72.55371,0.32,20.98389,-24.56543,-169.3433,0.32
2,-21.87774,40.79751,-72.55371,0.34,20.98389,-24.56543,-169.3433,0.34
2,-21.87774,40.79751,-72.55371,0.36,20.98389,-24.56543,-169.3433,0.36
2,-22.00052,40.79751,-72.57603,0.38,21.0498,-24.54346,-169.2114,0.38
2,-22.00052,40.79751,-72.57603,0.4,21.0498,-24.54346,-169.2114,0.4
2,-22.02284,40.80867,-72.5872,0.42,21.0498,-24.54346,-169.1895,0.42
2,-22.05633,40.81984,-72.59836,0.4400001,21.0498,-24.52148,-169.1455,0.4400001
2,-22.06749,40.831,-72.59836,0.4600001,21.0498,-24.52148,-169.1235,0.4600001
2,-22.08982,40.831,-72.60952,0.4800001,21.0498,-24.54346,-169.1016,0.4800001
2,-22.10098,40.80867,-72.62068,0.5000001,21.07178,-24.54346,-169.1016,0.5000001
2,-22.08982,40.78635,-72.64301,0.52,21.11572,-24.56543,-169.1235,0.52
2,-22.04517,40.76402,-72.67649,0.54,21.15967,-24.5874,-169.1675,0.54
2,-22.01168,40.7417,-72.69882,0.56,21.18164,-24.63135,-169.2334,0.56
2,-21.98936,40.77518,-72.67649,0.58,21.11572,-24.65332,-169.2993,0.58
2,-21.98936,40.79751,-72.65417,0.6,21.09375,-24.65332,-169.2993,0.6
2,-21.98936,40.86448,-72.62068,0.6199999,20.98389,-24.65332,-169.2993,0.6199999
2,-22.00052,40.90913,-72.57603,0.6399999,20.896,-24.65332,-169.2993,0.6399999
2,-22.04517,40.90913,-72.54255,0.6599999,20.85205,-24.69727,-169.2554,0.6599999
2,-22.11214,40.88681,-72.4979,0.6799999,20.83008,-24.74121,-169.1895,0.6799999
2,-22.20144,40.831,-72.46442,0.6999999,20.83008,-24.8291,-169.1016,0.6999999
2,-22.26841,40.73054,-72.4086,0.7199998,20.896,-24.91699,-169.0137,0.7199998
2,-22.08982,40.50729,-72.27466,0.7399998,21.07178,-24.98291,-169.0576,0.7399998
2,-21.72146,40.27289,-72.02909,0.7599998,21.18164,-25.02686,-169.2114,0.7599998
2,-21.43125,40.04965,-71.62726,0.7799998,21.22559,-25.26855,-169.2334,0.7799998
2,-21.49822,39.9157,-71.1138,0.7999998,21.18164,-25.68604,-168.772,0.7999998
2,-21.8889,39.85989,-70.60034,0.8199998,21.15967,-26.19141,-167.8711,0.8199998
2,-22.3577,39.89338,-70.10921,0.8399997,21.07178,-26.63086,-166.7285,0.8399997
2,-22.75954,39.96035,-69.61807,0.8599997,20.93994,-27.02637,-165.564,0.8599997
2,-22.97162,39.98268,-69.3167,0.8799997,20.83008,-27.26807,-164.8389,0.8799997
2,-23.0944,39.89338,-68.89254,0.8999997,20.74219,-27.70752,-163.7842,0.8999997
2,-22.93814,39.69246,-68.72511,0.9199997,20.80811,-28.01514,-163.3667,0.9199997
2,-22.65908,39.45806,-68.56884,0.9399996,20.896,-28.34473,-163.0151,0.9399996
2,-22.3577,39.33527,-68.2563,0.9599996,20.76416,-28.67432,-162.3999,0.9599996
