SId,X,Y,Z,PT,A,B,G,OT
2,-17.17849,41.51189,-71.58261,0.02,30.41016,-14.26025,174.6606,0.02
2,-17.25662,41.41143,-71.71655,0.04,30.52002,-14.26025,174.7485,0.04
2,-16.83246,41.17702,-72.01793,0.06,30.95947,-14.19434,174.1333,0.06
2,-16.83246,41.17702,-72.01793,0.08,30.95947,-14.19434,174.1333,0.08
2,-16.83246,41.17702,-72.01793,0.09999999,30.95947,-14.19434,174.1333,0.09999999
2,-16.83246,41.17702,-72.01793,0.12,30.95947,-14.19434,174.1333,0.12
2,-16.83246,41.17702,-72.01793,0.14,30.95947,-14.19434,174.1333,0.14
2,-16.83246,41.17702,-72.01793,0.16,30.95947,-14.19434,174.1333,0.16
2,-16.83246,41.17702,-72.01793,0.18,30.95947,-14.19434,174.1333,0.18
2,-16.83246,41.17702,-72.01793,0.2,30.95947,-14.19434,174.1333,0.2
2,-16.83246,41.17702,-72.01793,0.22,30.95947,-14.19434,174.1333,0.22
2,-16.83246,41.17702,-72.01793,0.24,30.95947,-14.19434,174.1333,0.24
2,-16.84362,41.16586,-72.02909,0.26,30.98145,-14.21631,174.1333,0.26
2,-16.84362,41.16586,-72.02909,0.28,30.98145,-14.21631,174.1333,0.28
2,-16.84362,41.16586,-72.02909,0.3,30.98145,-14.21631,174.1333,0.3
2,-16.84362,41.16586,-72.02909,0.32,30.98145,-14.21631,174.1333,0.32
2,-16.84362,41.16586,-72.02909,0.34,30.98145,-14.21631,174.1333,0.34
2,-16.84362,41.16586,-72.02909,0.36,30.98145,-14.21631,174.1333,0.36
2,-16.98873,41.17702,-72.01793,0.38,31.02539,-14.26025,174.3091,0.38
2,-16.98873,41.17702,-72.01793,0.4,31.02539,-14.26025,174.3091,0.4
2,-16.98873,41.17702,-72.01793,0.42,31.02539,-14.26025,174.3091,0.42
2,-17.07803,41.244,-72.00677,0.4400001,30.95947,-14.26025,174.4409,0.4400001
2,-17.13384,41.244,-72.00677,0.4600001,30.95947,-14.26025,174.5288,0.4600001
2,-17.15616,41.21051,-72.00677,0.4800001,31.00342,-14.26025,174.5508,0.4800001
2,-17.15616,41.12121,-72.02909,0.5000001,31.09131,-14.3042,174.5728,0.5000001
2,-17.13384,41.02075,-72.05141,0.52,31.1792,-14.34814,174.5288,0.52
2,-17.10035,40.92029,-72.07374,0.54,31.26709,-14.39209,174.4849,0.54
2,-17.03338,40.81984,-72.07374,0.56,31.37695,-14.43604,174.4629,0.56
2,-16.96641,40.75286,-72.04025,0.58,31.4209,-14.41406,174.4629,0.58
2,-16.96641,40.77518,-72.00677,0.6,31.39893,-14.39209,174.5068,0.6
2,-16.98873,40.84216,-71.97328,0.6199999,31.33301,-14.34814,174.5728,0.6199999
2,-17.06687,40.89797,-71.9398,0.6399999,31.28906,-14.32617,174.6826,0.6399999
2,-17.17849,40.92029,-71.92863,0.6599999,31.26709,-14.37012,174.7925,0.6599999
2,-17.31243,40.89797,-71.91747,0.6799999,31.28906,-14.43604,174.9243,0.6799999
2,-17.45754,40.87564,-71.9398,0.6999999,31.33301,-14.5459,175.0342,0.6999999
2,-17.558,40.87564,-71.98444,0.7199998,31.37695,-14.61182,175.1221,0.7199998
2,-17.63613,40.86448,-72.01793,0.7399998,31.39893,-14.65576,175.21,0.7399998
2,-17.70311,40.831,-72.02909,0.7599998,31.44287,-14.69971,175.2979,0.7599998
2,-17.78124,40.80867,-72.00677,0.7799998,31.44287,-14.74365,175.3857,0.7799998
2,-17.83705,40.80867,-71.98444,0.7999998,31.4209,-14.7876,175.4297,0.7999998
2,-17.85938,40.84216,-71.97328,0.8199998,31.35498,-14.83154,175.4077,0.8199998
2,-17.84821,40.88681,-71.98444,0.8399997,31.26709,-14.85352,175.3638,0.8399997
2,-17.82589,40.94262,-71.99561,0.8599997,31.1792,-14.85352,175.2979,0.8599997
2,-17.81473,41.02075,-72.01793,0.8799997,31.02539,-14.80957,175.188,0.8799997
2,-17.80356,41.02075,-72.02909,0.8999997,31.00342,-14.80957,175.166,0.8999997
2,-17.78124,41.00959,-72.07374,0.9199997,31.00342,-14.7876,175.1001,0.9199997
2,-17.73659,40.95378,-72.11839,0.9399996,31.06934,-14.80957,175.0342,0.9399996
2,-17.70311,40.90913,-72.12955,0.9599996,31.09131,-14.80957,174.9683,0.9599996
2,-17.69194,40.89797,-72.11839,0.9799996,31.09131,-14.80957,174.9463,0.9799996
2,-17.69194,40.93145,-72.07374,0.9999996,31.02539,-14.7876,174.9902,0.9999996
2,-17.71427,41.00959,-72.01793,1.02,30.91553,-14.76563,175.0122,1.02
2,-17.75892,41.09889,-71.92863,1.04,30.73975,-14.76563,175.0342,1.04
2,-17.77008,41.13237,-71.88399,1.06,30.65186,-14.7876,175.0342,1.06
2,-17.78124,41.13237,-71.82817,1.08,30.58594,-14.7876,175.0122,1.08
2,-17.78124,41.07656,-71.77236,1.1,30.56396,-14.80957,174.9683,1.1
2,-17.75892,40.99843,-71.71655,1.12,30.58594,-14.80957,174.9243,1.12
2,-17.73659,40.88681,-71.64958,1.14,30.62988,-14.80957,174.8804,1.14
