,X,Y,Z,A,B,G,Vx,Vy,Vz,Va,Vb,Vg,Time,Square,Circle
588,-8.070205,-3.49374,-20.20342,-22.52197,-3.933105,160.0049,14.510750000000304,7.8135000000001735,-14.511000000000383,8.789000000000167,-4.394500000000083,20.874999999999932,11.78008,0,1
589,-7.768828,-3.348633,-20.5048,-22.41211,-4.020996,160.4443,15.0688500000003,7.255350000000148,-15.069000000000232,5.493000000000176,-4.3945500000001125,21.97000000000078,11.80008,0,1
590,-7.478613,-3.214688,-20.8285,-22.32422,-4.108887,160.9058,14.510749999999016,6.697249999999536,-16.184999999998844,4.394499999999605,-4.3945499999997,23.07499999999849,11.82008,0,1
591,-7.188398,-3.091904,-21.14104,-22.2583,-4.21875,161.3232,14.510750000000304,6.139200000000142,-15.627000000000436,3.296000000000169,-5.493150000000108,20.870000000001188,11.84008,0,1
592,-6.920508,-2.969121,-21.45358,-22.17041,-4.306641,161.7188,13.394500000000306,6.139150000000135,-15.627000000000258,4.3944999999999945,-4.39455000000009,19.779999999999088,11.86008,0,1
593,-6.663779,-2.846338,-21.77728,-22.08252,-4.394531,162.0703,12.836450000000273,6.139150000000135,-16.18500000000046,4.394500000000172,-4.394500000000083,17.575000000001157,11.88008,0,1
594,-6.440537,-2.723555,-22.08982,-21.97266,-4.438477,162.3779,11.162099999999244,6.139149999999567,-15.62699999999887,5.492999999999511,-2.1972999999998537,15.379999999999356,11.90008,0,1
595,-6.239619,-2.600771,-22.40235,-21.84082,-4.438477,162.6416,10.0459000000002,6.139200000000142,-15.626500000000277,6.59200000000016,0.0,13.185000000000283,11.92008,0,1
596,-6.061026,-2.466826,-22.71489,-21.66504,-4.416504,162.8613,8.929650000000201,6.697250000000131,-15.627000000000436,8.789000000000167,1.0986500000000243,10.98499999999968,11.94008,0,1
597,-5.893594,-2.332881,-23.01627,-21.48926,-4.372559,163.0811,8.371600000000168,6.697250000000153,-15.069000000000232,8.789000000000167,2.1972500000000417,10.989999999999846,11.96008,0,1
598,-5.659189,-2.154287,-23.41811,-21.24756,-4.394531,163.4106,11.720250000000282,8.929700000000187,-20.09200000000043,12.085000000000337,-1.0986000000000173,16.475000000000147,11.98008,0,1
599,-5.547568,-2.06499,-23.61902,-21.18164,-4.372559,163.5425,5.5810499999996,4.464849999999708,-10.04549999999934,3.2959999999996987,1.0985999999999199,6.594999999999639,12.00008,0,1
600,-5.368975,-1.931045,-23.93156,-21.02783,-4.372559,163.7622,8.925187406297221,6.69390304847603,-15.619190404798331,7.686656671664477,0.0,10.979510244878869,12.02009,0,1
601,-5.190381,-1.830586,-24.23294,-20.896,-4.350586,164.0039,8.929700000000164,5.0229500000001,-15.069000000000232,6.591500000000179,1.0986500000000243,12.08499999999927,12.04009,0,1
602,-5.000625,-1.752451,-24.54548,-20.80811,-4.328613,164.2676,9.48779999999936,3.9067499999997395,-15.626999999999047,4.394499999999782,1.0986499999999269,13.184999999999112,12.06009,0,1
603,-4.799707,-1.696641,-24.85802,-20.85205,-4.306641,164.5532,10.045900000000245,2.7905000000000553,-15.627000000000258,-2.1970000000000067,1.0986000000000173,14.28000000000113,12.08009,0,1
604,-4.587627,-1.685479,-25.18172,-20.98389,-4.306641,164.8608,10.604000000000195,0.5581000000000177,-16.185000000000283,-6.59200000000016,0.0,15.380000000000722,12.10009,0,1
605,-4.364385,-1.696641,-25.49426,-21.20361,-4.306641,165.1245,11.162100000000235,-0.5581000000000177,-15.627000000000436,-10.986000000000352,0.0,13.185000000000283,12.12009,0,1
606,-4.141142,-1.730127,-25.79564,-21.37939,-4.306641,165.3442,11.16214999999925,-1.6742999999998822,-15.068999999998892,-8.788999999999387,0.0,10.984999999998704,12.14009,0,1
607,-3.940225,-1.774775,-26.07469,-21.5332,-4.284668,165.52,10.045850000000238,-2.2324000000000486,-13.952500000000375,-7.690500000000164,1.0986500000000243,8.790000000000662,12.16009,0,1
608,-3.761631,-1.819424,-26.34258,-21.64307,-4.240723,165.6519,8.929700000000187,-2.2324500000000445,-13.39450000000035,-5.493500000000157,2.1972500000000417,6.5950000000002245,12.18009,0,1
609,-3.616524,-1.85291,-26.57698,-21.73096,-4.130859,165.6958,7.255350000000148,-1.674300000000042,-11.720000000000114,-4.3944999999999945,5.493200000000115,2.1949999999990166,12.20009,0,1
610,-3.49374,-1.886397,-26.78906,-21.79688,-4.020996,165.6079,6.1391999999995965,-1.6743499999998892,-10.603999999999298,-3.2959999999998764,5.493149999999621,-4.39499999999923,12.22009,0,1
611,-3.404443,-1.919883,-26.97882,-21.84082,-3.911133,165.4102,4.464850000000082,-1.674300000000031,-9.488000000000188,-2.1970000000000067,5.4931500000001305,-9.885000000000089,12.24009,0,1
612,-3.370957,-1.975693,-27.13509,-21.88477,-3.757324,165.0586,1.674300000000031,-2.7905000000000553,-7.813500000000307,-2.197499999999988,7.690450000000157,-17.579999999999902,12.26009,0,1
613,-3.393281,-2.031504,-27.26903,-21.92871,-3.55957,164.5972,-1.1162000000000132,-2.7905500000000623,-6.697000000000096,-2.1970000000000067,9.88770000000022,-23.07000000000179,12.28009,0,1
