,0,1,2,3,4,5,6,7,8,9,10,11
0,0.8555222962962964,0.5384563214285715,0.1656662962962964,0.8721621318082864,0.4827250601556431,0.07645470446909067,0.021550181017795,0.0,1.0,0.0,0.0,0.0
1,0.8534552222222223,0.5360644642857143,0.1710407407407407,0.9403859707110587,0.2842703476508318,0.12210835256701771,-0.1412591440214188,0.0,1.0,0.0,0.0,0.0
2,0.850147925925926,0.5304833928571429,0.18137592592592605,0.7998595259977602,0.021138413853673765,0.34803718762229147,-0.48851614319524284,0.0,1.0,0.0,0.0,0.0
3,0.8447735925925925,0.5209158928571428,0.19708555555555543,0.22149649841075464,-0.057677220236259874,0.6561047374674942,-0.7191239204270033,0.0,1.0,0.0,0.0,0.0
4,0.8385724074074075,0.511747,0.21279518518518536,-0.32609232728212945,0.059757794152742016,0.7357430604219042,-0.590571713822067,0.0,1.0,0.0,0.0,0.0
5,0.8315444074074073,0.5021795,0.22809148148148153,-0.671957422775135,0.19493577229125325,0.6357770360341772,-0.3259767278659744,0.0,1.0,0.0,0.0,0.0
6,0.8249298518518517,0.49340925,0.2425607407407408,-0.8554939381950682,0.23089989503476338,0.4634266464682393,-0.007148673137679459,0.0,1.0,0.0,0.0,0.0
7,0.8195554814814815,0.48503767857142854,0.2570303703703705,-0.8923881246187367,0.12730548301613104,0.3016622230557473,0.3105425127330366,0.0,1.0,0.0,0.0,0.0
8,0.8104604444444445,0.47307828571428573,0.28059444444444454,-0.6176529827111008,-0.21616485745193037,0.2990958952667283,0.6944920393967531,0.0,1.0,0.0,0.0,0.0
9,0.8071531481481481,0.4686931428571429,0.29010296296296295,-0.48431691306103175,-0.3242132011199095,0.3916390094681669,0.7119984650302325,0.0,1.0,0.0,0.0,0.0
10,0.8017787777777777,0.46351075,0.30333222222222234,-0.38912587045116076,-0.39438536721534717,0.5461201568723318,0.6283263589328255,0.0,1.0,0.0,0.0,0.0
11,0.7972312592592593,0.4579296785714285,0.3161481481481482,-0.44673242132386803,-0.399891146526129,0.6021719748663137,0.5271680257315837,0.0,1.0,0.0,0.0,0.0
12,0.7930971481481482,0.4523486428571429,0.3285503703703704,-0.5566809942801212,-0.43944406281151455,0.5307919396563907,0.463955927931535,0.0,1.0,0.0,0.0,0.0
13,0.7889630370370371,0.44557164285714285,0.3405392592592591,-0.6037471516309278,-0.5463782183524327,0.4117741040397519,0.4091482697627136,0.0,1.0,0.0,0.0,0.0
14,0.7852423333333334,0.4387946428571428,0.3521148148148149,-0.5747368916864866,-0.7194013192781209,0.3075698952620195,0.23987498136313698,0.0,1.0,0.0,0.0,0.0
15,0.781935037037037,0.43201764285714284,0.3628633333333332,-0.4838638039086472,-0.8161101974898183,0.2646121048862946,-0.17268583835343496,0.0,1.0,0.0,0.0,0.0
16,0.7786277407407408,0.4256392857142857,0.3736122222222221,-0.34395379759733213,-0.5197343502311674,0.3456513861890688,-0.7014963360800502,0.0,1.0,0.0,0.0,0.0
17,0.7757338888888888,0.4192609642857143,0.38394740740740735,-0.23265047606462425,0.13084929665406753,0.6025697955998959,-0.7521049521062466,0.0,1.0,0.0,0.0,0.0
18,0.7732534074074074,0.4124839642857143,0.39386925925925925,-0.38412771110301935,0.3872492299932244,0.8286165954960837,-0.12600981351025609,0.0,1.0,0.0,0.0,0.0
19,0.7711863333333333,0.40610560714285715,0.40379111111111105,-0.6009700057310005,-0.02198832933231548,0.7052151282084382,0.3755305427402819,0.0,1.0,0.0,0.0,0.0
20,0.7695327037037037,0.3993286071428571,0.41329962962962974,-0.6338789351638506,-0.4727915578272861,0.45053703305501014,0.4143452910903895,0.0,1.0,0.0,0.0,0.0
21,0.7687058888888889,0.39255160714285714,0.42239481481481467,-0.5973405168823509,-0.6648786135378956,0.3163262446894163,0.3178969063569871,0.0,1.0,0.0,0.0,0.0
22,0.7682924444444444,0.3857746071428571,0.43148962962962967,-0.6329697323274593,-0.6693590003356142,0.2762271347724907,0.27387299363462586,0.0,1.0,0.0,0.0,0.0
23,0.7682924444444444,0.3770043928571428,0.4426518518518518,-0.8117600058417469,-0.40472003059270484,0.2818752766597533,0.31271987170762716,0.0,1.0,0.0,0.0,0.0
24,0.7670522222222222,0.37381521428571424,0.4480262962962962,-0.8827401401185327,-0.08177446099125671,0.25435863839552103,0.38650286625933217,0.0,1.0,0.0,0.0,0.0
25,0.7653985925925926,0.3694301071428571,0.4558811111111112,-0.7864404933316074,0.5459940560263556,-0.04071512279986858,0.2859092863263074,0.0,1.0,0.0,0.0,0.0
26,0.7633315185185187,0.36584228571428573,0.4633225925925925,-0.23866993837081862,0.7054975149415732,-0.5931005155375048,-0.30584586869611313,0.0,1.0,0.0,0.0,0.0
27,0.7612644814814815,0.36265310714285715,0.4703503703703703,0.4263920520705622,-0.34259467049360853,-0.4463029082639667,-0.7082601384770686,0.0,1.0,0.0,0.0,0.0
28,0.758784,0.3598625714285714,0.4769651851851851,0.6973668725033185,-0.2816428677570778,0.6161478938837078,0.23391988594213284,0.0,1.0,0.0,0.0,0.0
29,0.7554767037037038,0.35707207142857145,0.4835796296296297,-0.24016176895638255,0.8478972101788189,-0.10964412281823252,0.45975081515331445,0.0,1.0,0.0,0.0,0.0
30,0.7521694074074075,0.3546801785714286,0.4897807407407406,-0.7744659175601272,-0.6260451613475904,-0.03230216330500074,0.08500922736289951,0.0,1.0,0.0,0.0,0.0
31,0.749688925925926,0.35188964285714286,0.4955685185185185,0.5051332326567664,-0.3823779605671087,0.5162351201751613,-0.5763061801126208,0.0,1.0,0.0,0.0,0.0
32,0.7472084814814814,0.34909910714285713,0.5017696296296296,0.5660342947729693,0.5572350136031479,-0.4215839395465766,-0.43744862403710394,0.0,1.0,0.0,0.0,0.0
33,0.7455548518518519,0.3451126428571429,0.5079711111111112,0.07060553716436743,0.5019938959322279,-0.7908470720560128,0.3428963330059773,0.0,1.0,0.0,0.0,0.0
34,0.7439011851851852,0.3411261785714285,0.5137585185185185,-0.2653465994276377,0.08550980351421758,-0.6181597727240108,0.7349542509986237,0.0,1.0,0.0,0.0,0.0
35,0.742660962962963,0.33674107142857146,0.5195462962962963,-0.426553731053731,-0.29959989285545335,-0.37215502580622656,0.7679794629365482,0.0,1.0,0.0,0.0,0.0
36,0.7414207037037037,0.3323559642857143,0.5249207407407406,-0.5122886201369122,-0.5521524023149076,-0.08688698503976972,0.6520266452583005,0.0,1.0,0.0,0.0,0.0
37,0.7405938888888889,0.3275722142857143,0.5302951851851853,-0.574365148074117,-0.6276069664605114,0.2398879389392115,0.46761944899622104,0.0,1.0,0.0,0.0,0.0
38,0.7393536666666667,0.3227884285714286,0.5352559259259259,-0.6342864804829151,-0.5314508528773205,0.4983053370962103,0.25871305083817747,0.0,1.0,0.0,0.0,0.0
39,0.7377,0.318004675,0.5402170370370369,-0.6929348529018763,-0.33056506454791557,0.6380266838992608,0.059076038855022495,0.0,1.0,0.0,0.0,0.0
40,0.7352195555555555,0.31361955714285716,0.5447644444444445,-0.7419856403687632,-0.1530459691056345,0.6477439879247838,-0.08038636037519417,0.0,1.0,0.0,0.0,0.0
41,0.7323256666666667,0.30963309285714286,0.5493122222222221,-0.7856464202222685,-0.07381866677473402,0.5929026128263244,-0.16055216763174804,0.0,1.0,0.0,0.0,0.0
42,0.7298451851851852,0.3060452714285714,0.5534462962962963,-0.8256764748078439,-0.13566773674667207,0.5066021373573144,-0.20786269164986862,0.0,1.0,0.0,0.0,0.0
43,0.7277781481481482,0.3032547428571428,0.5579937037037036,-0.850954840858075,-0.3046328359082413,0.3175562533376629,-0.2867624802390587,0.0,1.0,0.0,0.0,0.0
44,0.7265379259259258,0.30086286428571424,0.5617144444444446,-0.7730555540586965,-0.4811339904854549,-0.04212661746278301,-0.4112426797399418,0.0,1.0,0.0,0.0,0.0
45,0.7257110740740741,0.29926827500000003,0.5650218518518519,-0.5089134128391896,-0.5010533766042162,-0.48934659836413663,-0.5004923163199715,0.0,1.0,0.0,0.0,0.0
46,0.7261244814814816,0.2976736892857143,0.5683288888888889,0.09006138363578205,-0.26806677934376705,-0.9162091778246717,-0.28388358786606127,0.0,1.0,0.0,0.0,0.0
47,0.7273647407407408,0.29687639642857144,0.5695692592592593,0.32701404018399066,-0.12492852594404048,-0.9349806814278058,0.05714723339575096,0.0,1.0,0.0,0.0,0.0
48,0.7298451851851852,0.2956804535714285,0.571222962962963,0.23740530539905055,-0.11171641471232044,-0.7460068266096347,0.6120718734789494,0.0,1.0,0.0,0.0,0.0
49,0.7314988518518518,0.2948831607142857,0.572462962962963,-0.12916182005952082,-0.2749491607352443,-0.5738818240755705,0.760512876449566,0.0,1.0,0.0,0.0,0.0
50,0.7335658888888889,0.2936872214285714,0.57329,-0.5792506935617345,-0.5091097648825778,-0.48254550856439815,0.4152417530472845,0.0,1.0,0.0,0.0,0.0
51,0.7352195555555555,0.29288992857142854,0.57453,-0.5972900297637399,-0.5643555275798964,-0.4639303225620277,-0.3309321903990913,0.0,1.0,0.0,0.0,0.0
52,0.7372865925925927,0.29209263571428573,0.5753570370370371,-0.08653079223507147,-0.3575037386548353,-0.21537489356669698,-0.9046088403636788,0.0,1.0,0.0,0.0,0.0
53,0.7393536666666667,0.2912953392857143,0.576597037037037,0.38008171953038594,-0.27846882795145594,0.4024733397282068,-0.7848619045068954,0.0,1.0,0.0,0.0,0.0
54,0.7422475555555555,0.2900994,0.5778374074074073,0.08632579963102263,-0.598585215427672,0.737648623903097,-0.3001967752047638,0.0,1.0,0.0,0.0,0.0
55,0.7451414074074074,0.2897007535714286,0.5790777777777778,-0.5396504362131751,-0.7767461127103977,0.32455962288772966,-0.010194816094017844,0.0,1.0,0.0,0.0,0.0
56,0.7476218888888889,0.28890345999999995,0.5803177777777777,-0.8095722046659863,-0.48461161594064844,-0.27686589334519784,0.1819057564504581,0.0,1.0,0.0,0.0,0.0
57,0.7501023703703703,0.2885048132142857,0.5811448148148147,-0.7094648192115958,-0.01594397528445954,-0.5818105826779254,0.3973687278047422,0.0,1.0,0.0,0.0,0.0
58,0.7517560000000001,0.2877075196428572,0.582384814814815,-0.45749405425629813,0.344250275353986,-0.5999053367889642,0.558842128987212,0.0,1.0,0.0,0.0,0.0
59,0.7529962222222223,0.2869102260714286,0.5827985185185184,-0.2283197734779069,0.5603086971600351,-0.4726262251979607,0.6407407402225551,0.0,1.0,0.0,0.0,0.0
60,0.7534096666666668,0.2865115792857143,0.5832118518518519,-0.05339976301169075,0.6518878290331674,-0.3024433348113058,0.6933388442146707,0.0,1.0,0.0,0.0,0.0
61,0.7525828148148148,0.2869102260714286,0.5832118518518519,0.08786614199404749,0.6546735493088749,-0.0512084258307992,0.7490392393261741,0.0,1.0,0.0,0.0,0.0
62,0.7521694074074075,0.2869102260714286,0.5832118518518519,0.13950879217769357,0.6020637314218942,0.10995809815563945,0.7784380366229935,0.0,1.0,0.0,0.0,0.0
63,0.7517560000000001,0.28730887285714285,0.5827985185185184,0.15876783919378568,0.4679389137799522,0.3633321832123857,0.7898200243411762,0.0,1.0,0.0,0.0,0.0
64,0.7513425925925925,0.28730887285714285,0.5827985185185184,0.1405650769066764,0.23057106512732722,0.6174636979725954,0.7387943047738508,0.0,1.0,0.0,0.0,0.0
65,0.7509291851851851,0.28730887285714285,0.582384814814815,0.0863069600251597,-0.08156309932680628,0.8060702840481292,0.579783810272406,0.0,1.0,0.0,0.0,0.0
66,0.7501023703703703,0.28730887285714285,0.582384814814815,0.01230401155826126,-0.3715094514105856,0.8723286466903303,0.3176036381649255,0.0,1.0,0.0,0.0,0.0
