SId,X,Y,Z,PT,A,B,G,OT
0,5.145732,1.339453,-37.92885,2.219999,49.79004,-118.916,159.3896,2.219999
0,5.145732,0.915293,-37.48236,2.239999,49.04297,-118.2129,159.917,2.239999
0,5.13457,0.2902148,-36.84612,2.259999,47.50488,-116.9385,160.73,2.259999
0,5.145732,0.05581055,-36.62288,2.279999,46.8457,-116.5649,160.8838,2.279999
0,5.156895,-0.3013769,-36.28802,2.299999,45.9668,-116.3672,161.1035,2.299999
0,5.145732,-0.6474023,-35.9978,2.319999,45.19775,-116.6528,161.3452,2.319999
0,5.123408,-0.9711035,-35.74107,2.339998,44.49463,-117.29,161.6748,2.339998
0,5.112246,-1.261318,-35.51783,2.359998,43.83545,-118.0151,162.0703,2.359998
0,5.13457,-1.562695,-35.31691,2.379998,43.22021,-118.5425,162.4219,2.379998
0,5.212705,-2.053828,-34.99321,2.399998,42.1875,-118.916,162.8833,2.399998
0,5.235029,-2.165449,-34.9374,2.419998,41.96777,-118.938,162.9932,2.419998
0,5.29084,-2.455664,-34.78113,2.439998,41.24268,-118.9819,163.2568,2.439998
0,5.368975,-2.723555,-34.64719,2.459998,40.47363,-119.0698,163.4985,2.459998
0,5.458272,-2.991445,-34.5244,2.479998,39.72656,-119.2896,163.6963,2.479998
0,5.547568,-3.248174,-34.39046,2.499998,39.11133,-119.707,163.8062,2.499998
0,5.636865,-3.49374,-34.26768,2.519998,38.58398,-120.2344,163.8501,2.519998
0,5.715,-3.70582,-34.15606,2.539998,38.10059,-120.8496,163.8501,2.539998
0,5.826621,-3.940225,-34.04443,2.559998,37.35352,-121.6187,163.7842,2.559998
0,5.860107,-4.029521,-34.01095,2.579998,36.91406,-121.9922,163.7622,2.579998
0,5.92708,-4.141142,-33.95514,2.599998,36.25488,-122.6074,163.6304,2.599998
0,5.971728,-4.252764,-33.88816,2.619998,35.61768,-123.3105,163.4106,2.619998
0,6.005215,-4.353223,-33.82119,2.639998,35.04639,-124.1016,163.1909,2.639998
0,6.027539,-4.420195,-33.75422,2.659998,34.56299,-124.9146,162.9712,2.659998
0,6.049863,-4.487168,-33.70957,2.679998,34.16748,-125.6616,162.7734,2.679998
0,6.08335,-4.531816,-33.65376,2.699998,33.88184,-126.2988,162.6196,2.699998
0,6.105674,-4.565303,-33.60911,2.719998,33.70605,-126.8262,162.5098,2.719998
0,6.116836,-4.598789,-33.56446,2.739998,33.57422,-127.2656,162.4438,2.739998
0,6.105674,-4.621113,-33.53098,2.759998,33.48633,-127.6392,162.3779,2.759998
0,6.094512,-4.632276,-33.49749,2.779998,33.35449,-127.9907,162.312,2.779998
0,6.072187,-4.643437,-33.45284,2.799998,33.24463,-128.2983,162.2021,2.799998
0,6.049863,-4.6546,-33.41936,2.819998,33.17871,-128.4961,162.1143,2.819998
0,6.027539,-4.676924,-33.37471,2.839998,33.11279,-128.584,162.0483,2.839998
0,5.982891,-4.699248,-33.30774,2.859998,32.98096,-128.584,162.0264,2.859998
0,5.971728,-4.699248,-33.28541,2.879998,32.91504,-128.584,162.0264,2.879998
0,5.949404,-4.721572,-33.25192,2.899998,32.7832,-128.562,162.0044,2.899998
0,5.938242,-4.732734,-33.21844,2.919998,32.65137,-128.584,161.9604,2.919998
0,5.938242,-4.766221,-33.19611,2.939998,32.49756,-128.562,161.9385,2.939998
0,5.938242,-4.777383,-33.17379,2.959998,32.34375,-128.4961,162.0044,2.959998
0,5.938242,-4.777383,-33.16263,2.979998,32.18994,-128.3643,162.0703,2.979998
0,5.949404,-4.788545,-33.1403,2.999998,32.05811,-128.2104,162.1362,2.999998
0,5.960567,-4.788545,-33.11798,3.019998,31.99219,-128.0347,162.1582,3.019998
0,5.971728,-4.799707,-33.09565,3.039998,31.94824,-127.9028,162.1582,3.039998
0,5.971728,-4.810869,-33.08449,3.059998,31.92627,-127.793,162.1362,3.059998
0,5.960567,-4.810869,-33.07333,3.079998,31.9043,-127.6831,162.1143,3.079998
0,5.960567,-4.810869,-33.07333,3.099998,31.86035,-127.6172,162.0923,3.099998
0,5.960567,-4.810869,-33.06217,3.119998,31.79443,-127.5513,162.0264,3.119998
0,5.960567,-4.810869,-33.06217,3.139998,31.68457,-127.4854,161.9604,3.139998
0,5.960567,-4.822031,-33.06217,3.159998,31.46484,-127.3755,161.8945,3.159998
0,5.960567,-4.822031,-33.06217,3.179998,31.4209,-127.3535,161.8945,3.179998
0,5.982891,-4.822031,-33.06217,3.199998,31.28906,-127.2437,161.9385,3.199998
0,6.005215,-4.822031,-33.06217,3.219998,31.15723,-127.0679,161.9824,3.219998
0,6.016377,-4.822031,-33.05101,3.239998,31.06934,-126.8481,162.0483,3.239998
0,6.027539,-4.810869,-33.05101,3.259998,30.95947,-126.6504,162.0923,3.259998
0,6.027539,-4.788545,-33.03984,3.279998,30.89355,-126.4746,162.0923,3.279998
0,6.016377,-4.777383,-33.01752,3.299998,30.84961,-126.3647,162.0483,3.299998
0,6.005215,-4.755059,-32.99519,3.319998,30.82764,-126.2549,162.0044,3.319998
0,5.994053,-4.743896,-32.97287,3.339998,30.82764,-126.2109,161.9604,3.339998
0,5.982891,-4.721572,-32.95055,3.359998,30.82764,-126.167,161.9604,3.359998
0,5.982891,-4.71041,-32.91706,3.379997,30.80566,-126.0791,161.9604,3.379997
0,5.971728,-4.699248,-32.9059,3.399997,30.78369,-126.0352,162.0264,3.399997
0,5.982891,-4.688086,-32.88358,3.419997,30.76172,-125.9912,162.0703,3.419997
0,5.982891,-4.688086,-32.87241,3.439997,30.71777,-125.9692,162.0923,3.439997
0,5.994053,-4.699248,-32.86125,3.459997,30.67383,-125.9912,162.1143,3.459997
0,6.016377,-4.71041,-32.83892,3.479997,30.60791,-126.0132,162.1143,3.479997
0,6.038701,-4.732734,-32.8166,3.499997,30.4541,-126.1011,162.0703,3.499997
0,6.072187,-4.766221,-32.79428,3.519997,30.2124,-126.2549,162.0044,3.519997
0,6.116836,-4.822031,-32.77195,3.539997,29.83887,-126.5625,161.8945,3.539997
0,6.150322,-4.900166,-32.74963,3.559997,29.3335,-127.0459,161.8286,3.559997
0,6.172647,-4.967139,-32.73847,3.579997,28.74023,-127.771,161.8066,3.579997
0,6.194971,-5.022949,-32.72731,3.599997,28.14697,-128.7817,161.7188,3.599997
0,6.250781,-5.07876,-32.70498,3.619997,26.96045,-131.5283,161.2793,3.619997
0,6.261943,-5.089922,-32.69382,3.639997,26.69678,-132.2534,161.1475,3.639997
0,6.284267,-5.067598,-32.69382,3.659997,25.68604,-134.8242,160.7739,3.659997
0,6.306592,-5.000625,-32.70498,3.679997,24.47754,-137.9443,160.4443,3.679997
0,6.328916,-4.933652,-32.71614,3.699997,23.18115,-141.6357,160.1807,3.699997
0,6.340078,-4.86668,-32.70498,3.719997,21.95068,-145.5908,160.0269,3.719997
0,6.340078,-4.822031,-32.68266,3.739997,20.93994,-149.48,159.9829,3.739997
0,6.340078,-4.799707,-32.64917,3.759997,20.1709,-152.9956,160.0708,3.759997
0,6.317754,-4.777383,-32.61568,3.779997,19.64355,-155.9619,160.2246,3.779997
0,6.306592,-4.766221,-32.59336,3.799997,19.31396,-158.4229,160.4004,3.799997
0,6.29543,-4.743896,-32.5822,3.819997,19.05029,-160.4883,160.5762,3.819997
0,6.284267,-4.721572,-32.57103,3.839997,18.85254,-162.312,160.752,3.839997
0,6.284267,-4.688086,-32.55987,3.859997,18.65479,-163.8281,160.9058,3.859997
0,6.29543,-4.6546,-32.55987,3.879997,18.45703,-164.8608,161.0596,3.879997
0,6.317754,-4.609951,-32.54871,3.899997,18.30322,-165.2344,161.2134,3.899997
0,6.35124,-4.565303,-32.54871,3.919997,18.25928,-164.7949,161.3672,3.919997
0,6.373564,-4.554141,-32.54871,3.939997,18.39111,-163.7622,161.543,3.939997
0,6.384727,-4.554141,-32.54871,3.959997,18.56689,-162.7295,161.6748,3.959997
0,6.395889,-4.554141,-32.55987,3.979997,18.74268,-161.7407,161.7627,3.979997
0,6.440537,-4.565303,-32.5822,3.999997,19.70947,-155.7202,162.2681,3.999997
0,6.451699,-4.565303,-32.57103,4.019997,20.45654,-150.3589,162.5317,4.019997
0,6.451699,-4.554141,-32.55987,4.039997,21.07178,-145.6787,162.5757,4.039997
0,6.440537,-4.554141,-32.52639,4.059997,21.73096,-140.8447,162.5098,4.059997
0,6.395889,-4.554141,-32.45942,4.079997,22.63184,-134.5605,162.2681,4.079997
0,6.373564,-4.576465,-32.42593,4.099997,23.13721,-131.6602,162.1143,4.099997
0,6.317754,-4.643437,-32.35896,4.119997,24.12598,-126.4526,161.8506,4.119997
0,6.273106,-4.71041,-32.33663,4.139997,24.8291,-122.937,161.7188,4.139997
0,6.217295,-4.766221,-32.33663,4.159997,25.37842,-119.3115,161.6968,4.159997
0,6.150322,-4.810869,-32.37012,4.179997,25.83984,-115.1587,161.7847,4.179997
0,6.094512,-4.844356,-32.39244,4.199997,26.2793,-110.3027,161.8726,4.199997
0,6.061026,-4.889004,-32.39244,4.219997,26.85059,-104.8096,161.9824,4.219997
0,6.038701,-4.944815,-32.38128,4.239997,27.57568,-98.9209,162.0923,4.239997
0,6.016377,-4.967139,-32.41476,4.259997,28.10303,-94.70215,162.29,4.259997
0,6.005215,-4.978301,-32.48174,4.279997,28.91602,-87.71484,162.6416,4.279997
0,5.994053,-4.933652,-32.62685,4.299997,29.70703,-79.34326,163.1909,4.299997
0,5.994053,-4.855517,-32.83892,4.319997,30.52002,-68.92822,163.938,4.319997
0,5.971728,-4.810869,-32.98403,4.339997,31.55273,-56.57959,164.9707,4.339997
0,5.882432,-4.877842,-32.9059,4.359997,32.91504,-43.50586,166.1792,4.359997
0,5.681514,-5.07876,-32.51522,4.379997,34.76074,-28.14697,167.8711,4.379997
0,5.659189,-5.235029,-32.33663,4.399997,35.72754,-22.60986,168.1567,4.399997
0,5.592217,-5.357812,-32.12455,4.419997,36.49658,-16.76514,168.6182,4.419997
0,5.569892,-5.413623,-32.01293,4.439997,36.76025,-13.97461,168.728,4.439997
0,5.569892,-5.424785,-31.97944,4.459997,36.71631,-13.71094,168.5742,4.459997
0,5.592217,-5.402461,-31.99061,4.479997,36.51855,-15.4248,168.2446,4.479997
0,5.614541,-5.368975,-32.02409,4.499997,36.27686,-18.65479,167.8711,4.499997
0,5.636865,-5.324326,-32.06874,4.519997,36.01318,-23.07129,167.4536,4.519997
0,5.670352,-5.279678,-32.11339,4.539997,35.68359,-28.34473,166.9922,4.539997
0,5.703838,-5.223867,-32.18036,4.559997,35.24414,-34.38721,166.5527,4.559997
0,5.737324,-5.145732,-32.29198,4.579997,34.67285,-42.1875,166.0474,4.579997
0,5.759648,-5.045273,-32.43709,4.599997,33.96973,-50.93262,165.5859,4.599997
0,5.804297,-4.933652,-32.55987,4.619997,33.28857,-60.97412,165.1245,4.619997
0,5.826621,-4.877842,-32.61568,4.639997,32.7832,-71.85059,164.5972,4.639997
0,5.848945,-4.889004,-32.57103,4.659997,32.62939,-82.74902,164.0479,4.659997
0,5.87127,-5.000625,-32.33663,4.679996,32.73926,-98.72314,162.9932,4.679996
0,5.860107,-5.022949,-32.31431,4.699996,32.80518,-101.2939,162.9492,4.699996
0,5.860107,-5.067598,-32.21385,4.719996,32.80518,-108.3911,162.6196,4.719996
0,5.87127,-5.07876,-32.19152,4.739996,32.65137,-114.6094,162.3999,4.739996
0,5.893594,-5.045273,-32.21385,4.759996,32.34375,-120.6079,162.2461,4.759996
0,5.92708,-4.989463,-32.2585,4.779996,31.92627,-126.9141,162.1143,4.779996
0,5.960567,-4.92249,-32.31431,4.799996,31.4209,-133.7256,161.9824,4.799996
0,5.994053,-4.855517,-32.35896,4.819996,30.89355,-140.9985,161.8506,4.819996
0,6.038701,-4.71041,-32.44825,4.839996,29.90479,-151.5894,161.8726,4.839996
0,6.08335,-4.554141,-32.62685,4.859996,28.8501,-160.8398,162.0044,4.859996
0,6.150322,-4.342061,-32.87241,4.879996,27.50977,-171.936,162.2021,4.879996
0,6.250781,-4.208115,-33.05101,4.899996,26.43311,175.2319,162.356,4.899996
0,6.35124,-4.219277,-32.98403,4.919996,26.10352,162.1143,162.3999,4.919996
0,6.418213,-4.353223,-32.74963,4.939996,26.41113,150.5127,162.3999,4.939996
0,6.440537,-4.509492,-32.51522,4.959996,26.80664,141.3281,162.4658,4.959996
0,6.395889,-4.587627,-32.42593,4.979996,27.00439,136.5381,162.7954,4.979996
0,6.407051,-4.632276,-32.34779,4.999996,26.93848,130.4517,162.8613,4.999996
0,6.418213,-4.621113,-32.31431,5.019996,26.56494,125.332,162.9492,5.019996
0,6.429375,-4.576465,-32.31431,5.039996,26.0376,120.7617,163.0151,5.039996
0,6.451699,-4.520654,-32.31431,5.059996,25.48828,116.543,163.147,5.059996
0,6.462862,-4.49833,-32.30315,5.079996,25.09277,112.8296,163.3667,5.079996
0,6.462862,-4.476006,-32.28082,5.099996,24.85107,109.8633,163.6523,5.099996
0,6.462862,-4.464844,-32.2585,5.119996,24.71924,107.9077,163.916,5.119996
