SId,X,Y,Z,PT,A,B,G,OT
2,-4.989463,2.667744,-62.11714,0.02,-13.44727,95.00977,69.49951,0.02
2,-4.989463,2.712393,-62.06133,0.04,-13.35938,95.07568,69.47754,0.04
2,-5.034111,2.64542,-61.88274,0.06,-13.44727,95.3833,69.25781,0.06
2,-5.034111,2.634258,-61.88274,0.08,-13.46924,95.36133,69.25781,0.08
2,-5.034111,2.634258,-61.88274,0.09999999,-13.46924,95.36133,69.25781,0.09999999
2,-5.034111,2.634258,-61.88274,0.12,-13.46924,95.36133,69.25781,0.12
2,-5.034111,2.634258,-61.88274,0.14,-13.46924,95.36133,69.25781,0.14
2,-5.034111,2.634258,-61.88274,0.16,-13.46924,95.36133,69.25781,0.16
2,-5.034111,2.634258,-61.88274,0.18,-13.46924,95.36133,69.25781,0.18
2,-5.034111,2.634258,-61.88274,0.2,-13.46924,95.36133,69.25781,0.2
2,-5.034111,2.634258,-61.88274,0.22,-13.46924,95.36133,69.25781,0.22
2,-5.034111,2.634258,-61.88274,0.24,-13.46924,95.36133,69.25781,0.24
2,-5.034111,2.634258,-61.88274,0.26,-13.46924,95.36133,69.25781,0.26
2,-5.034111,2.634258,-61.88274,0.28,-13.46924,95.36133,69.25781,0.28
2,-5.034111,2.634258,-61.88274,0.3,-13.46924,95.36133,69.25781,0.3
2,-5.045273,2.611934,-61.88274,0.32,-13.46924,95.31738,69.23584,0.32
2,-5.045273,2.611934,-61.88274,0.34,-13.46924,95.31738,69.23584,0.34
2,-5.045273,2.611934,-61.88274,0.36,-13.46924,95.31738,69.23584,0.36
2,-5.07876,2.533799,-61.91622,0.38,-13.55713,95.18555,69.23584,0.38
2,-5.089922,2.511475,-61.91622,0.4,-13.5791,95.16357,69.21387,0.4
2,-5.13457,2.500313,-61.94971,0.42,-13.62305,95.09766,69.21387,0.42
2,-5.168056,2.533799,-61.98319,0.4400001,-13.60107,95.11963,69.19189,0.4400001
2,-5.179219,2.556123,-61.99435,0.4600001,-13.60107,95.1416,69.19189,0.4600001
2,-5.201543,2.64542,-62.05017,0.4800001,-13.53516,95.20752,69.12598,0.4800001
2,-5.168056,2.64542,-62.07249,0.5000001,-13.53516,95.18555,69.104,0.5000001
2,-5.123408,2.634258,-62.08365,0.52,-13.53516,95.11963,69.08203,0.52
2,-5.089922,2.623096,-62.07249,0.54,-13.53516,95.07568,69.06006,0.54
2,-5.056436,2.623096,-62.06133,0.56,-13.51318,95.03174,69.08203,0.56
2,-4.978301,2.656582,-62.02784,0.58,-13.44727,94.96582,69.14795,0.58
2,-4.822031,2.779365,-61.92738,0.6,-13.27148,94.79004,69.43359,0.6
2,-4.755059,3.024932,-61.68182,0.6199999,-12.98584,94.50439,70.35645,0.6199999
2,-4.844356,3.292822,-61.34695,0.6399999,-12.59033,94.15283,71.69678,0.6399999
2,-4.755059,3.549551,-61.04558,0.6599999,-12.10693,93.75732,72.75146,0.6599999
