SId,X,Y,Z,PT,A,B,G,OT
2,-21.01825,0.7255371,-58.72386,0.02,-57.2168,46.51611,116.8945,0.02
2,-21.02941,0.7590234,-58.69037,0.04,-57.19482,46.58203,116.8506,0.04
2,-21.35312,0.5804297,-58.88013,0.06,-56.16211,44.82422,115.3564,0.06
2,-21.35312,0.5804297,-58.88013,0.08,-56.16211,44.82422,115.3564,0.08
2,-21.35312,0.5804297,-58.88013,0.09999999,-56.16211,44.82422,115.3564,0.09999999
2,-21.35312,0.5804297,-58.88013,0.12,-56.16211,44.82422,115.3564,0.12
2,-21.35312,0.5804297,-58.88013,0.14,-56.16211,44.82422,115.3564,0.14
2,-21.35312,0.5804297,-58.88013,0.16,-56.16211,44.82422,115.3564,0.16
2,-21.36428,0.5915918,-58.89129,0.18,-56.14014,44.82422,115.3345,0.18
2,-21.36428,0.5915918,-58.89129,0.2,-56.14014,44.82422,115.3345,0.2
2,-21.36428,0.5915918,-58.89129,0.22,-56.14014,44.82422,115.3345,0.22
2,-21.36428,0.5915918,-58.89129,0.24,-56.14014,44.82422,115.3345,0.24
2,-21.36428,0.5915918,-58.89129,0.26,-56.14014,44.82422,115.3345,0.26
2,-21.36428,0.5915918,-58.89129,0.28,-56.14014,44.82422,115.3345,0.28
2,-21.36428,0.5915918,-58.89129,0.3,-56.14014,44.82422,115.3345,0.3
2,-21.36428,0.5915918,-58.89129,0.32,-56.14014,44.82422,115.3345,0.32
2,-21.36428,0.5915918,-58.89129,0.34,-56.14014,44.82422,115.3345,0.34
2,-21.36428,0.5915918,-58.89129,0.36,-56.14014,44.82422,115.3345,0.36
2,-21.53171,0.5804297,-58.86897,0.38,-56.05225,44.78027,115.4443,0.38
2,-21.53171,0.5804297,-58.86897,0.4,-56.05225,44.78027,115.4443,0.4
2,-21.63217,0.5692676,-58.82432,0.42,-55.98633,44.82422,115.5322,0.42
2,-21.69914,0.5581055,-58.81316,0.4400001,-55.89844,44.80225,115.5762,0.4400001
