SId,X,Y,Z,PT,A,B,G,OT
2,-11.69789,8.527851,-71.21426,0.02,-21.51123,28.93799,90.26367,0.02
2,-11.56395,8.427393,-71.23658,0.04,-21.40137,28.89404,90.21973,0.04
2,-11.98811,8.5725,-71.09148,0.06,-21.2915,29.0918,90.70313,0.06
2,-11.98811,8.5725,-71.09148,0.08,-21.2915,29.0918,90.70313,0.08
2,-11.98811,8.5725,-71.09148,0.09999999,-21.2915,29.0918,90.70313,0.09999999
2,-11.98811,8.5725,-71.09148,0.12,-21.2915,29.0918,90.70313,0.12
2,-11.98811,8.5725,-71.09148,0.14,-21.2915,29.0918,90.70313,0.14
2,-11.98811,8.5725,-71.09148,0.16,-21.2915,29.0918,90.70313,0.16
2,-11.98811,8.5725,-71.09148,0.18,-21.2915,29.0918,90.70313,0.18
2,-11.98811,8.5725,-71.09148,0.2,-21.2915,29.0918,90.70313,0.2
2,-11.98811,8.5725,-71.09148,0.22,-21.2915,29.0918,90.70313,0.22
2,-11.97694,8.5725,-71.09148,0.24,-21.2915,29.06982,90.70313,0.24
2,-11.97694,8.5725,-71.09148,0.26,-21.2915,29.06982,90.70313,0.26
2,-11.97694,8.5725,-71.09148,0.28,-21.2915,29.06982,90.70313,0.28
2,-11.97694,8.5725,-71.09148,0.3,-21.2915,29.06982,90.70313,0.3
2,-11.97694,8.5725,-71.09148,0.32,-21.2915,29.06982,90.70313,0.32
2,-11.97694,8.5725,-71.09148,0.34,-21.2915,29.06982,90.70313,0.34
2,-11.97694,8.5725,-71.09148,0.36,-21.2915,29.06982,90.70313,0.36
2,-11.92113,8.550176,-71.1138,0.38,-21.2915,29.02588,90.65918,0.38
2,-11.92113,8.550176,-71.1138,0.4,-21.2915,29.02588,90.65918,0.4
2,-11.87648,8.561337,-71.1138,0.42,-21.26953,29.02588,90.59326,0.42
2,-11.79835,8.605987,-71.12496,0.4400001,-21.24756,29.06982,90.50537,0.4400001
2,-11.77603,8.617148,-71.12496,0.4600001,-21.22559,29.0918,90.4834,0.4600001
2,-11.69789,8.62831,-71.13612,0.4800001,-21.18164,29.11377,90.39551,0.4800001
2,-11.65324,8.594824,-71.14729,0.5000001,-21.18164,29.06982,90.35156,0.5000001
2,-11.63092,8.561337,-71.14729,0.52,-21.15967,29.00391,90.35156,0.52
2,-11.63092,8.539014,-71.14729,0.54,-21.15967,28.93799,90.37354,0.54
2,-11.63092,8.516689,-71.13612,0.56,-21.15967,28.89404,90.39551,0.56
2,-11.63092,8.460879,-71.14729,0.58,-21.15967,28.82813,90.41748,0.58
2,-11.61976,8.427393,-71.14729,0.6,-21.1377,28.76221,90.43945,0.6
2,-11.60859,8.371582,-71.14729,0.6199999,-21.1377,28.69629,90.46143,0.6199999
2,-11.60859,8.338096,-71.14729,0.6399999,-21.1377,28.63037,90.4834,0.6399999
2,-11.61976,8.293447,-71.13612,0.6599999,-21.15967,28.58643,90.52734,0.6599999
2,-11.64208,8.237637,-71.13612,0.6799999,-21.18164,28.52051,90.59326,0.6799999
2,-11.67557,8.20415,-71.12496,0.6999999,-21.18164,28.45459,90.63721,0.6999999
2,-11.70905,8.181827,-71.13612,0.7199998,-21.15967,28.43262,90.68115,0.7199998
2,-11.72021,8.192988,-71.13612,0.7399998,-21.1377,28.43262,90.70313,0.7399998
2,-11.73138,8.20415,-71.14729,0.7599998,-21.11572,28.45459,90.70313,0.7599998
2,-11.72021,8.215313,-71.14729,0.7799998,-21.09375,28.45459,90.70313,0.7799998
2,-11.70905,8.226475,-71.14729,0.7999998,-21.09375,28.45459,90.68115,0.7999998
2,-11.68673,8.215313,-71.14729,0.8199998,-21.07178,28.45459,90.65918,0.8199998
2,-11.6644,8.226475,-71.14729,0.8399997,-21.07178,28.47656,90.63721,0.8399997
2,-11.65324,8.248798,-71.14729,0.8599997,-21.07178,28.52051,90.59326,0.8599997
2,-11.65324,8.304609,-71.12496,0.8799997,-21.07178,28.6084,90.57129,0.8799997
2,-11.65324,8.349257,-71.1138,0.8999997,-21.07178,28.67432,90.54932,0.8999997
2,-11.65324,8.405068,-71.09148,0.9199997,-21.07178,28.76221,90.52734,0.9199997
2,-11.65324,8.472041,-71.09148,0.9399996,-21.0498,28.8501,90.50537,0.9399996
2,-11.65324,8.505527,-71.10264,0.9599996,-21.02783,28.91602,90.50537,0.9599996
2,-11.65324,8.527851,-71.13612,0.9799996,-21.02783,28.91602,90.50537,0.9799996
2,-11.6644,8.516689,-71.15845,0.9999996,-21.0498,28.87207,90.52734,0.9999996
