SId,X,Y,Z,PT,A,B,G,OT
3,-27.93876,36.80148,-60.25307,0.02,19.55566,-27.55371,86.30859,0.02
3,-27.82714,36.84612,-60.23074,0.04,19.62158,-27.48779,86.26465,0.04
3,-27.05695,37.06937,-59.86239,0.06,20.14893,-27.31201,86.11084,0.06
3,-27.05695,37.06937,-59.86239,0.08,20.14893,-27.31201,86.11084,0.08
3,-27.05695,37.06937,-59.86239,0.09999999,20.14893,-27.31201,86.11084,0.09999999
3,-27.04579,37.0582,-59.86239,0.12,20.14893,-27.33398,86.08887,0.12
3,-27.04579,37.0582,-59.86239,0.14,20.14893,-27.33398,86.08887,0.14
3,-27.04579,37.0582,-59.86239,0.16,20.14893,-27.33398,86.08887,0.16
3,-27.04579,37.0582,-59.86239,0.18,20.14893,-27.33398,86.08887,0.18
3,-27.04579,37.0582,-59.86239,0.2,20.14893,-27.33398,86.08887,0.2
3,-27.04579,37.0582,-59.86239,0.22,20.14893,-27.33398,86.08887,0.22
3,-27.04579,37.0582,-59.86239,0.24,20.14893,-27.33398,86.08887,0.24
3,-27.04579,37.0582,-59.86239,0.26,20.14893,-27.33398,86.08887,0.26
3,-27.04579,37.0582,-59.86239,0.28,20.14893,-27.33398,86.08887,0.28
3,-27.04579,37.0582,-59.86239,0.3,20.14893,-27.33398,86.08887,0.3
3,-27.04579,37.0582,-59.86239,0.32,20.14893,-27.33398,86.08887,0.32
3,-27.04579,37.0582,-59.86239,0.34,20.14893,-27.33398,86.08887,0.34
3,-27.03463,37.04704,-59.87355,0.36,20.14893,-27.35596,86.06689,0.36
3,-27.03463,37.01355,-59.87355,0.38,20.12695,-27.44385,86.04492,0.38
3,-27.03463,37.01355,-59.87355,0.4,20.12695,-27.44385,86.04492,0.4
3,-27.06812,37.01355,-59.86239,0.42,20.10498,-27.44385,86.06689,0.42
3,-27.09044,37.02472,-59.85123,0.4400001,20.10498,-27.46582,86.08887,0.4400001
3,-27.1016,37.02472,-59.85123,0.4600001,20.10498,-27.46582,86.11084,0.4600001
3,-27.1016,37.03588,-59.85123,0.4800001,20.12695,-27.46582,86.11084,0.4800001
3,-27.07928,37.04704,-59.86239,0.5000001,20.14893,-27.48779,86.06689,0.5000001
3,-27.06812,37.04704,-59.88472,0.52,20.14893,-27.50977,86.06689,0.52
3,-27.06812,37.04704,-59.88472,0.54,20.12695,-27.55371,86.04492,0.54
3,-27.06812,37.02472,-59.9182,0.56,20.10498,-27.59766,86.02295,0.56
3,-27.05695,36.99123,-59.97401,0.58,20.10498,-27.70752,85.979,0.58
3,-27.03463,36.92426,-60.02982,0.6,20.08301,-27.83936,85.89111,0.6
3,-27.03463,36.87961,-60.04099,0.6199999,20.08301,-27.92725,85.89111,0.6199999
3,-27.04579,36.87961,-60.0075,0.6399999,20.10498,-27.90527,85.93506,0.6399999
3,-27.03463,36.89077,-59.96285,0.6599999,20.14893,-27.8833,85.95703,0.6599999
3,-27.00114,36.92426,-59.94053,0.6799999,20.21484,-27.86133,85.95703,0.6799999
3,-26.96766,36.94658,-59.9182,0.6999999,20.30273,-27.86133,85.95703,0.6999999
3,-27.03463,37.02472,-59.81775,0.7199998,20.34668,-27.77344,86.17676,0.7199998
3,-27.06812,37.04704,-59.77309,0.7399998,20.34668,-27.72949,86.28662,0.7399998
3,-27.1909,37.1475,-59.66148,0.7599998,20.32471,-27.57568,86.57227,0.7599998
3,-27.24671,37.22564,-59.5945,0.7799998,20.32471,-27.44385,86.81396,0.7799998
3,-27.20206,37.24796,-59.5945,0.7999998,20.30273,-27.42188,86.87988,0.7999998
3,-27.14625,37.22564,-59.63915,0.8199998,20.21484,-27.48779,86.90186,0.8199998
3,-27.12393,37.19215,-59.63915,0.8399997,20.06104,-27.53174,87.05566,0.8399997
3,-27.12393,37.18098,-59.56102,0.8599997,19.90723,-27.50977,87.36328,0.8599997
3,-26.90068,37.0582,-59.49404,0.8799997,19.86328,-27.72949,87.69287,0.8799997
3,-26.64396,36.87961,-59.54985,0.8999997,19.88525,-28.10303,87.69287,0.8999997
3,-26.28677,36.55591,-59.66148,0.9199997,19.88525,-28.74023,87.71484,0.9199997
3,-26.07469,36.36615,-59.6838,0.9399996,19.79736,-29.11377,88.06641,0.9399996
3,-25.91842,36.43312,-59.60566,0.9599996,19.77539,-28.98193,88.74756,0.9599996
3,-25.61704,36.62288,-59.43823,0.9799996,19.9292,-28.65234,89.47266,0.9799996
3,-25.19288,36.72334,-59.19267,0.9999996,20.23682,-28.3667,90.15381,0.9999996
3,-24.84686,36.76799,-58.83548,1.02,20.56641,-28.16895,90.9668,1.02
3,-24.62361,36.9131,-58.37783,1.04,20.72021,-27.83936,92.26318,1.04
3,-24.44502,37.01355,-58.25505,1.06,20.6543,-27.75146,92.98828,1.06
3,-24.14364,36.99123,-58.28854,1.08,20.54443,-27.86133,93.36182,1.08
3,-23.79762,36.9131,-58.24389,1.1,20.52246,-27.97119,93.73535,1.1
3,-23.52973,36.9131,-58.02065,1.12,20.61035,-27.90527,94.39453,1.12
3,-23.38462,37.00239,-57.73043,1.14,20.72021,-27.75146,95.36133,1.14
3,-23.21719,37.10285,-57.50719,1.159999,20.83008,-27.6416,96.41602,1.159999
3,-22.91581,37.19215,-57.31743,1.179999,20.93994,-27.53174,97.38281,1.179999
3,-22.59211,37.2368,-57.07187,1.199999,20.91797,-27.3999,98.32764,1.199999
3,-22.40235,37.21447,-56.74817,1.219999,20.74219,-27.35596,99.36035,1.219999
3,-22.3019,37.09169,-56.37981,1.239999,20.52246,-27.42188,100.481,1.239999
3,-22.10098,36.9131,-56.06728,1.259999,20.47852,-27.53174,101.4917,1.259999
3,-21.72146,36.77915,-55.86636,1.279999,20.67627,-27.61963,102.3486,1.279999
